Genes	GSM2367635	GSM2367636	GSM2367637	GSM2367638	GSM2367639	GSM2367640	GSM2367641	GSM2367642	GSM2367643	GSM2367644	GSM2367645	GSM2367646	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
57462	6.69551	6.592191	6.0695605	6.706388	6.6195197	6.6587343	6.1211977	6.121974	6.6192274	6.0367146	6.294914	6.1377306	6.7774496	6.65977	6.4674096	6.0023203	6.7918	6.2445607	5.9230857	6.099019	6.067364	6.1730227	6.460196	6.523617	6.773728
57463	6.0791426	6.176326	6.023428	6.0356045	6.093742	5.9689565	6.0022407	5.985375	5.817113	5.9815874	5.9277096	6.0937624	6.0018077	5.81708	5.9903483	6.0314207	5.9042096	6.034835	5.940136	5.9121614	5.88538	5.9004436	5.9483128	6.007118	5.898223
57464	8.877508	8.961375	9.4635725	8.698861	8.598792	8.224553	9.113151	9.189175	9.323903	9.756979	9.11836	9.6524105	8.048539	8.078129	8.392218	8.070285	7.777352	8.038199	9.165954	8.293594	8.837294	8.913686	8.890129	8.356372	8.527145
57465	6.4691935	7.496515	6.927494	7.0796194	6.7607045	6.9537745	8.092307	7.311595	7.995601	7.202514	7.590414	8.680716	6.9931216	7.3912554	7.042113	6.385488	6.7524896	6.8107743	6.898306	6.9433	7.2552695	6.824282	6.7386494	7.054761	7.1694336
5747	11.711617	10.927262	10.497194	12.356443	11.151178	10.933584	10.219907	10.27887	10.972434	12.460374	10.487484	11.453845	10.860379	10.6541395	10.570465	10.994522	10.762786	10.697189	10.912616	10.724647	10.278072	10.72023	10.617345	10.819623	10.43363
57473	7.2865214	7.9584193	7.3860517	7.898007	6.653218	6.824282	7.201776	7.2157106	7.090273	7.08048	7.4027905	7.6468077	6.894265	7.438337	7.130467	6.72184	6.9807086	7.305205	7.119888	6.753441	7.2141724	7.0506845	6.842008	6.6861296	7.0156074
57475	6.836895	6.321665	6.7098804	6.4601	6.1478014	6.2691207	6.175517	6.3598666	6.3269587	6.259342	6.2317677	6.622364	6.0210834	6.173714	6.1639066	6.2750106	6.075326	6.117816	6.102419	6.0793805	6.0909233	5.989842	6.0962524	6.31179	6.1860723
57479	6.05595	6.234989	6.2416935	6.297572	6.167338	6.2055	6.435626	6.5396423	6.356869	6.466599	6.2058783	6.523884	6.2764306	6.0732813	6.3604927	6.2524366	6.3981004	6.2171197	6.3843684	6.267933	6.3334246	6.131676	6.1554966	6.0152917	6.1653967
57484	6.4351645	6.7489576	7.480554	6.601071	8.765	6.5755286	6.1638474	6.769935	7.3957787	7.235563	6.1393275	6.6488914	7.867845	7.0892477	7.1559124	8.6830015	7.7024693	7.323612	7.644528	7.0977645	7.5011096	7.6350107	7.6254535	7.5855856	6.972493
57486	6.4187493	6.3955674	6.4286914	6.6846046	6.66886	6.906128	6.950794	7.0969734	7.598509	6.5791183	6.758956	6.0008564	6.8304935	7.194042	6.850272	6.291628	7.0685153	6.9379473	6.5818434	6.990769	6.6809764	6.7662325	7.2029366	7.0418825	7.0549645
57489	6.4393353	6.412453	6.4334292	6.2919693	6.5048304	6.3380218	6.3211994	6.459058	6.3795624	6.564108	6.521801	6.3449707	6.4412684	6.789417	6.431921	6.5034175	6.4439187	6.5555434	6.7611737	6.534975	6.655123	6.332042	6.5401	6.6408067	6.501189
57495	5.8080864	6.110136	5.821651	5.8003173	5.6440125	5.5593395	5.9833727	5.700812	5.9218802	5.7135267	6.458635	5.6549463	5.858696	5.657677	5.8719172	5.7101297	5.7601743	5.970669	5.8136578	5.7482357	5.716255	5.901014	5.749282	5.786763	5.7530146
57496	6.6157036	6.5931063	6.4161735	6.076152	6.2070436	6.2568655	6.3256917	5.9617414	6.301317	6.09494	6.076729	6.3200827	6.6760445	6.4152017	6.1405044	6.290399	6.816851	6.3310957	6.2587357	6.3301363	6.2455435	6.2187023	6.1302	6.22109	6.582629
57498	8.755343	8.910103	8.637226	8.582215	8.702276	8.806079	8.63384	8.434921	8.616965	9.357667	8.949481	8.719063	8.737994	8.279624	8.490753	8.77407	8.701535	8.551979	8.172053	8.398276	8.6082535	8.595656	8.415739	8.701535	8.373914
57504	8.006348	7.90591	7.863768	9.328132	8.20943	8.032457	8.495461	7.6617603	7.9656963	8.392914	8.029993	7.8102274	7.665444	7.5393653	7.1615624	7.70989	7.4904227	7.4926004	7.350523	7.391738	7.151083	7.6568685	7.460996	7.6064277	7.785088
57506	6.1964602	6.2610564	6.341335	6.6997633	6.159534	6.3085585	6.6913414	6.0344133	6.290595	6.2953286	6.256672	6.3210683	6.0576124	6.0975537	6.1071167	6.0273786	5.9438252	5.927089	5.9142013	6.0287447	6.2993846	5.995268	6.05284	6.2007103	5.923435
57509	5.958663	6.080449	5.9772964	6.23165	5.9244385	5.972181	5.965949	5.994536	5.872225	5.8884053	6.0143194	6.0744114	5.761908	5.8543653	5.7303085	5.7446914	5.954838	5.7312455	5.6777267	5.8821154	5.8447685	5.7925177	5.8772206	6.016117	5.849641
57510	7.7134833	7.7893014	7.2589746	8.757638	6.922635	7.5200477	7.7718816	7.199414	7.2108836	7.5806003	7.2029366	7.8368526	6.9861712	7.1777616	7.318438	6.791152	7.0658174	7.22485	7.0739512	7.1729336	7.1902514	7.284272	7.216164	7.222879	7.0577426
57515	8.4980545	8.710934	8.504839	7.362122	8.164702	7.9472437	7.7978716	8.17837	8.363837	7.8634763	7.7845616	8.058261	8.69324	8.2806225	8.443286	8.549295	8.436867	8.676796	8.455403	8.638378	8.171393	8.41787	8.345022	8.459964	8.254021
57521	6.289854	6.0062094	6.0941925	6.2201166	5.9785776	6.0999866	6.4516497	5.9827147	5.948801	5.9489655	6.2030125	6.313603	5.8489704	5.9303675	5.848287	6.058925	5.789706	5.985321	5.6465764	5.808154	5.9434776	6.082705	6.1652393	5.9261236	5.970421
57522	7.3328314	7.4289227	6.893693	6.516993	7.203187	7.121855	8.326235	6.5470715	6.5316324	6.896975	7.6932445	7.445427	6.521217	6.4770494	6.0144606	7.3441305	6.8021736	6.306163	6.0117307	6.698902	6.6355267	6.8815746	6.1499386	6.9837074	6.1822605
57526	6.007388	6.180157	6.2086306	6.0144014	6.506402	5.990157	6.009319	6.1163096	6.1940517	7.124116	6.071187	6.0328236	6.1079297	6.1960526	6.0904884	6.4109845	6.1369576	6.3359923	6.0495167	6.1238728	6.0899897	6.227591	6.425238	6.198587	6.269539
57529	7.207665	6.355711	5.8756275	5.968332	5.921427	5.822079	6.1918707	5.8979354	5.77906	5.7625957	6.289282	6.497834	5.7552724	5.97901	5.8014855	5.759671	5.7657685	5.5558662	5.9428945	5.843085	5.9503927	5.896326	5.938006	5.823686	5.8923626
57532	7.98	8.286424	7.7984495	9.217036	8.432118	8.613097	9.201776	8.888857	8.522316	9.158265	8.0736885	9.282138	8.706226	9.339277	9.269092	9.800683	8.970097	8.829436	8.881305	9.842526	10.124225	9.724163	8.922934	8.9895	9.037957
57533	8.947771	9.744568	9.188711	9.479189	8.324065	8.757638	9.049808	8.459587	8.980308	8.618104	8.72894	10.43009	8.332748	8.618104	8.556756	8.612001	8.9555855	8.176611	9.035051	8.499174	8.274825	8.171727	8.744579	8.664612	8.431364
57536	6.2764792	6.283418	6.355711	6.3806157	6.668719	6.641917	6.4216022	6.3604927	6.2936187	6.4474163	6.7849293	6.6609173	6.316121	5.929635	6.1017766	6.4454813	6.619092	6.1525664	6.111142	6.1897535	6.1696444	6.030928	6.0694714	6.6416526	6.375971
5754	6.5160737	6.0920672	5.8807955	6.146947	6.3411984	6.0892067	6.2205725	5.992534	5.967026	7.9782248	5.9487214	7.420446	6.030806	5.88537	5.7955346	6.670317	6.1208057	6.092478	6.005347	6.161439	6.0985026	6.2445116	6.077944	6.267238	5.8059444
57544	6.759127	6.438556	6.350414	6.6996365	6.426374	6.724311	6.932411	6.5213165	6.891177	6.7890887	6.9971595	6.9734373	6.886897	6.6077633	6.625143	6.5956125	6.532081	6.526966	6.018618	6.4440193	6.0978575	6.8830156	6.9232006	6.6525273	6.373636
57546	6.3800535	6.176257	6.1859403	6.7079043	6.4729652	6.255375	6.829369	6.5858274	6.8357024	6.64111	6.7076364	6.8115945	6.1480303	6.309893	6.465108	6.092309	6.2377334	6.0873575	6.18161	6.0920672	6.0597568	6.161618	6.1257606	6.157206	6.5585713
57551	7.9990273	7.6314945	7.3713875	8.277288	7.6087804	7.678416	7.97542	7.564131	7.670355	8.318928	7.514283	8.427129	7.287395	7.15487	7.5609655	8.156403	7.8030677	7.498309	7.4786	7.9116135	7.87395	7.695586	7.6768374	7.8353105	7.6927004
57556	7.920681	8.684227	9.017979	7.6728497	9.794212	8.035123	7.8768325	8.879218	8.964026	12.033544	7.4339566	8.296013	9.522096	9.027499	8.880523	9.6241665	9.18001	9.146288	8.652918	9.299393	9.181907	9.736979	9.416322	9.375587	9.584392
57558	6.6769657	7.3288593	7.013401	6.414338	6.464433	6.4216022	7.20423	6.3392477	6.732429	6.510172	6.3937855	6.4161735	6.1099596	6.7347593	6.1658397	6.246787	6.039147	7.4719076	5.974539	6.354609	6.5728393	6.598259	5.8430247	6.3692694	6.835359
57559	10.510057	7.841789	7.4826217	7.951999	8.074001	8.247173	9.133574	7.3757377	6.9434667	7.517742	8.363837	7.052349	7.0863523	6.8947754	6.980886	7.2804346	7.6047153	7.3778644	6.13559	7.2702355	6.5909615	7.2882833	6.9635916	7.5769587	6.95135
5756	6.868153	6.4423275	6.5286455	6.293555	6.2867346	6.481115	6.391959	6.3274264	6.272309	6.4419446	6.7291455	6.123105	6.4328914	6.624593	6.583941	6.516646	6.1863937	6.6377077	6.290718	6.3211994	6.3807707	6.6175065	6.394213	6.30315	6.2714887
57561	7.1996255	7.527237	7.9053726	7.1679626	7.652539	7.968826	7.4659348	7.8090563	7.8019223	7.6280036	7.3328314	7.54401	8.250871	7.58731	7.7452	8.0736885	7.3839684	8.706226	8.113725	7.5933924	7.811915	9.322387	8.401417	7.578735	8.091996
57563	7.270493	7.123885	7.2960987	6.9889135	7.0808935	7.176158	6.965617	7.5025706	7.2763753	6.796239	7.8533607	7.414552	7.531301	7.5450196	7.7038584	7.2132955	7.7876563	7.489185	7.3185935	7.871408	8.165318	7.4670997	8.003131	7.456516	7.924637
57567	7.492076	7.4052525	7.6637797	7.4909315	7.882304	7.6536174	7.3631883	7.549597	7.5555673	7.9965034	7.215274	7.401525	7.7306304	7.6757536	7.777636	7.716425	7.6267676	7.637094	7.570796	7.56874	7.6706223	7.5728736	7.020757	7.6303287	7.2994347
5757	8.199512	7.510171	7.5596538	8.536745	8.037308	8.367626	8.667035	7.960469	8.245204	9.066862	8.951753	8.133473	7.1465197	6.9827566	6.7165456	7.6421084	6.743522	7.052532	7.233833	7.0234866	7.0859284	6.6158347	6.8096356	7.1184583	7.182937
57570	11.099021	10.657191	10.973536	10.951903	10.890393	11.204104	12.602926	10.451391	10.453187	10.758954	11.963822	10.544444	10.438516	10.085753	10.376383	10.794288	10.443741	10.342622	10.4009905	9.950509	10.217533	9.999195	10.217533	10.350004	10.240195
57572	8.095166	8.589187	8.249176	7.8130264	7.550764	7.4297915	7.664893	7.9472437	7.5498085	8.897308	7.7101088	8.261462	7.495006	7.267213	6.906314	7.8587427	7.442683	7.287617	7.3109035	7.316332	7.317751	7.386715	7.3364406	7.5539865	7.534186
57573	6.0876603	5.8906555	6.076635	6.3771133	6.87816	5.9749064	6.1582603	6.366948	6.1130347	7.386264	5.9240136	6.0576124	6.550223	6.4101777	6.4653897	6.5850563	6.511609	6.1751766	6.535335	6.381413	6.153612	6.11617	6.4812117	6.37514	6.42734
57576	6.049667	6.2617455	6.541425	6.039925	6.629055	6.1631737	6.0848765	6.012214	6.49664	6.234412	5.925648	6.217555	6.05504	6.1956534	6.038581	6.459721	5.9875917	6.1961994	5.977463	6.31179	5.911161	6.110529	5.8392076	6.0208116	6.21143
57577	6.1471014	6.5145826	6.3891673	6.130096	6.5259233	6.021732	6.1192465	6.2091146	6.233202	6.8431253	6.09527	6.2109456	6.295871	6.0099645	5.863658	6.1651874	6.093072	5.9801173	6.075326	6.015265	5.8115907	5.8943233	5.9788218	6.0375724	6.0828075
57578	5.9835753	6.0099244	5.94248	6.0108976	6.10726	6.0274806	6.269265	6.080584	6.1075253	6.1881533	5.997506	6.2817082	6.070572	5.912519	6.051391	6.0753083	5.872119	6.0849776	6.0132346	6.099105	5.998236	5.865128	5.8938923	5.700961	6.1169767
57579	6.6162057	6.4156446	6.3278217	6.548408	6.398167	6.7761617	6.349235	6.5516777	6.4556813	6.939433	6.8863735	6.323309	6.3861303	6.438556	6.488671	6.7194867	6.212421	6.561048	6.64702	6.0610824	6.077534	6.1784334	6.0832567	6.5376673	6.2442307
57583	9.230441	9.992269	9.33838	10.095903	9.777956	9.757736	9.755749	9.499911	9.840483	11.151178	9.178987	11.081168	9.387278	9.666679	9.60097	9.551022	9.85119	9.812016	9.519903	9.567056	9.542421	9.414744	9.438408	9.701274	9.350027
57585	7.047865	7.724565	7.3619156	7.4496684	6.898833	7.4153423	7.773338	7.2525887	7.3261976	7.8797064	7.3450694	7.833861	7.0855436	7.0772433	7.1523066	7.2458267	7.3333254	7.274327	7.0709324	6.8888717	7.377344	7.366316	7.041328	6.95973	7.1584754
57586	6.512968	6.0576773	5.9333873	6.167408	7.8654532	6.1558146	6.082668	5.8758793	6.197813	6.491651	5.857908	5.7538943	5.9579782	6.104365	6.008054	7.833861	6.648618	6.173084	6.622476	6.10946	6.2176027	5.949547	5.863834	6.1010857	5.9813657
57591	6.7804728	7.093225	6.872086	7.2476015	6.837107	6.9200764	6.9612865	6.618559	6.460481	6.9220924	6.5459056	7.3190045	6.706525	6.483311	6.685065	6.9526973	6.914563	6.590071	6.3617406	6.6349754	6.7892733	6.9721384	6.601992	7.176797	6.759923
57596	6.457463	6.8088274	6.325569	7.033126	6.862979	9.183853	7.854208	7.1126275	7.4709754	6.5451922	6.4501863	6.749443	6.542808	6.5714474	6.5972047	6.5244317	6.7607045	6.492394	6.6775417	6.4290695	6.737836	6.37218	6.653367	6.367914	6.754761
57600	7.1930227	6.9639535	7.5210924	6.339058	6.3564296	6.5624638	6.5573034	6.8504314	6.928446	6.625143	7.39054	7.151453	8.639104	7.8217077	8.0624275	7.1375365	8.601124	7.9315057	7.4456515	8.002258	8.300629	8.221311	8.546935	7.3574142	8.257996
57605	7.082594	7.3561006	8.049492	6.9429293	7.682295	7.00452	7.473934	6.7878075	7.5040565	6.8648105	7.2813516	7.3216944	7.2918344	7.425228	7.1248994	7.1851006	7.196664	7.8919578	7.647277	7.6097603	7.4289227	7.784018	7.5944557	8.45658	7.2072
57609	7.944485	8.028409	7.667828	8.61652	7.6722717	8.528801	8.367295	7.671163	7.67791	8.63946	8.594934	8.251224	7.9875784	7.950835	7.8601108	7.7879252	7.848414	7.8761864	7.9918194	8.098016	7.651699	7.975686	8.074619	7.963074	7.882617
57610	7.641137	7.9941506	8.809791	7.8609715	7.948629	7.574912	7.788508	8.605848	9.147774	7.8353105	7.796509	7.9477973	8.219031	8.562338	8.655953	7.9116135	8.637592	8.209715	8.508154	8.211817	8.649342	8.016061	8.630267	8.313446	9.033108
57614	7.3434687	6.9728494	7.075134	7.2033863	7.1653214	7.209034	7.13204	6.742413	7.121272	6.8278103	6.7500916	6.9453564	7.3056655	6.834121	6.963757	6.976651	6.713513	6.971388	6.726819	7.036194	6.718016	7.0047398	7.0437922	7.1826935	7.068889
57617	7.882617	8.482278	8.324065	8.371499	8.07179	8.0736885	8.048861	7.997173	8.116576	7.6809645	8.097711	8.115155	7.6044135	7.857349	8.214385	8.030697	7.8768325	7.6140075	7.960135	7.841477	7.9064984	7.840019	7.8519936	7.903655	7.9959025
57619	9.006868	9.136945	8.364498	7.7845616	9.197073	10.096717	9.219633	9.211225	9.657507	9.483214	9.906493	8.065862	8.881305	9.321762	9.243957	9.451739	9.678535	9.753144	9.253864	8.998463	9.317436	9.127434	9.069738	8.481225	9.000675
57623	6.0221195	5.977438	5.994411	6.0666	6.1019955	6.1246066	5.9114146	5.96434	5.795694	5.964248	5.8409863	6.07768	5.837024	5.7682853	6.011545	5.6987205	5.9030194	5.8660493	5.757512	5.736672	6.067797	5.87102	5.842004	5.991285	5.876286
57628	5.951815	6.088575	6.1971207	5.9931617	5.850612	6.0401807	6.0117846	5.802582	5.896091	6.199965	5.843114	6.075067	6.004091	5.865996	5.88466	5.991073	5.827212	5.7941623	5.8040237	5.9961867	5.629276	5.6174417	6.0030313	5.985375	5.819369
5763	10.184235	10.983041	10.269186	9.294253	9.408076	10.384153	9.949852	10.719174	10.554066	9.07115	9.966836	10.42293	10.669145	10.555879	10.252154	9.079658	9.995689	10.091738	9.831109	10.165764	10.360356	9.757736	10.561822	9.873314	10.768304
57630	7.1144185	6.814724	6.766079	6.5120654	6.8296843	6.4874225	7.451323	6.717721	6.8210425	7.5907016	6.778093	6.630925	7.348412	6.684063	7.267213	7.4974895	7.001872	7.0927896	7.04269	7.6272435	7.0737486	7.4117465	7.145426	7.0389295	7.1685886
57634	8.196224	8.81354	8.883801	8.674419	7.87368	7.7744675	8.438965	8.124275	7.959001	8.769432	8.093921	9.417839	7.9613204	7.731471	8.033697	7.869919	8.005188	8.030697	7.907635	7.981478	8.3275795	8.149338	7.6561036	8.199886	7.977914
57639	6.3624783	6.9526973	7.817944	6.9621696	9.714606	7.4693394	7.582108	7.933538	7.5829606	8.642311	6.8771133	6.7162175	8.844331	7.3274617	7.3407044	8.793536	7.552579	7.968528	6.964894	7.5447583	6.6361237	7.4126554	6.900568	7.88173	6.717449
5764	7.489185	7.9219027	7.365096	7.377344	8.164051	8.094558	7.6001797	8.00759	7.5563364	7.5619116	7.9015646	7.529737	8.107106	8.159077	8.009455	8.756121	8.196922	7.8027596	7.8467345	7.7930536	7.7657146	8.200424	8.320233	7.8347335	7.767653
57642	6.158522	6.0706086	6.1340485	6.0945964	6.21398	6.1170945	6.119013	5.8913198	5.975144	6.8192163	6.3111835	6.159477	5.987845	6.045354	6.2337837	6.1693	6.245975	6.0903454	6.3285995	6.126095	6.1106586	6.081655	5.933486	6.1341534	6.2429605
57643	5.9389486	6.311615	6.179819	8.395176	6.5636187	5.90719	7.5539865	6.382746	6.573095	6.3633704	5.8863773	7.428405	6.6468463	6.0487037	6.0249043	6.270709	6.3937855	6.255617	6.1635356	5.9805384	6.2403827	6.3562794	6.2073984	6.1050234	6.1489058
57645	10.81349	9.384034	9.366669	10.307335	9.633972	10.117587	9.794825	9.587935	9.514106	11.165766	10.5002365	9.881126	9.255422	9.551022	9.543109	9.990803	9.584392	9.554557	9.35398	9.47233	9.490029	9.503113	8.948596	9.6524105	9.27313
57647	7.8246045	8.4819355	8.186631	9.201353	7.784018	7.9656963	8.100959	7.9840903	7.713997	8.367975	7.912485	8.92775	7.610327	7.5553236	7.5528116	8.153409	7.851208	7.9846096	7.87395	7.8660784	8.563371	7.8154745	7.776468	7.833337	7.998434
57648	6.9289756	6.860973	7.0359817	7.084511	7.0959373	6.4722457	7.7459693	7.139993	6.938133	8.012426	7.2263913	7.0403385	6.4119954	6.3877892	6.519128	7.201347	6.642317	6.832181	6.702019	6.1808267	6.837107	6.763034	6.0295277	6.2664037	6.7981954
57649	6.7929544	7.0946436	6.6778216	6.9995427	6.7600627	6.746349	7.1917024	6.2509155	6.7384887	6.8104453	6.512402	7.1615624	6.7684135	6.539156	6.5755286	6.6934104	6.743074	6.6990576	6.773904	6.571976	6.969538	6.6015897	6.180219	6.5382295	6.6976466
57650	6.003136	5.894872	6.251367	6.304859	5.943928	6.3093705	6.2455435	6.08428	5.9448514	6.0421724	6.2415543	6.0616946	5.7776833	5.857791	5.81377	5.82572	6.0010223	5.8621497	5.837344	5.788944	5.908429	5.8112354	5.881757	6.0224504	5.89526
57654	8.429999	8.968779	8.838085	8.7356825	7.644528	7.725431	8.067466	8.22795	8.558206	8.623602	8.347831	8.899995	7.729023	8.160573	8.269664	7.7976375	7.986696	7.724	8.497276	8.354662	8.842716	8.300629	8.042115	8.588831	8.280273
57657	6.6281986	6.9232006	6.5567226	7.090273	6.2449074	6.9253554	7.261383	6.609118	6.7597556	6.9539633	6.9248466	6.997575	6.5766416	6.295498	6.438125	6.104214	6.4717035	6.195687	6.3902526	6.4187493	6.2272873	6.1558146	7.0673037	6.518103	6.65688
57661	6.1843104	6.3547473	6.0024023	6.195934	6.0848765	5.928053	5.8018413	5.968689	6.070034	6.1467113	5.988227	6.294274	5.9877253	5.9574304	6.0132184	5.9443016	5.922121	6.0954847	5.8887496	5.992181	6.1036963	6.170045	5.7495747	6.002846	6.316236
57662	6.469914	7.0673037	6.6507044	7.0861545	6.48	6.783638	7.1926017	6.7673774	6.7474365	7.261383	6.650458	6.908452	6.625869	6.606541	6.508142	6.315254	6.2223268	6.567631	6.2936187	6.681577	6.35798	6.3886595	6.22441	6.218892	6.880474
57665	10.285297	10.134887	10.085068	10.002147	10.194111	10.5259905	10.184235	9.850541	9.618604	9.785648	9.964167	9.771651	10.219907	10.070752	10.007198	10.025986	10.164299	10.117587	9.957244	10.384153	10.517608	10.185664	9.736979	10.185664	9.89927
57673	5.7192564	5.9082217	5.8440766	5.9182253	5.7041974	5.8292027	5.7361054	5.8223825	5.777153	5.858742	5.855714	5.6307383	5.7849593	5.85577	5.679971	5.720179	5.6861534	5.6867566	5.651395	5.7886295	5.6362863	5.723464	5.799854	5.8760505	5.667282
57674	6.7097445	7.0722423	7.1611633	6.951007	6.71714	6.702019	7.124702	7.036427	7.211969	7.2215486	7.190868	7.321933	6.3318577	6.7115316	6.61258	6.4480796	6.363007	6.5590577	6.596281	7.079825	6.899902	6.97233	7.084909	6.6618843	6.8155537
57678	10.093497	11.834563	8.857789	9.713301	8.72341	7.7747073	8.5701885	9.628236	9.216053	7.84406	8.969628	10.072886	9.55814	9.262691	9.721829	7.0600023	10.047381	8.979087	9.340679	9.960533	7.9568405	8.687177	9.582585	9.140709	9.948398
5768	5.844126	5.8541384	6.4156446	6.1374693	6.938913	5.885524	5.9796553	6.2171197	6.1006346	6.7486596	6.0304637	6.2614675	6.179555	6.264557	5.954992	6.759439	6.3129835	6.246832	6.235634	6.1112394	6.1648207	6.196815	6.0270925	5.996511	5.960274
57680	8.818848	9.785648	9.206061	9.015663	8.51265	8.4382305	8.807664	8.197889	8.551979	9.046174	8.603618	9.33675	8.2593975	8.507789	8.218321	8.726718	8.418276	8.494121	8.736818	8.844801	8.736818	8.672115	8.425666	8.777269	8.578288
57685	5.83973	6.006715	5.950486	5.928763	5.872785	5.8182096	5.7173057	5.9332128	5.934865	5.8969746	5.8944774	5.8797126	6.003573	5.7973943	5.87289	5.773093	5.7828913	5.811783	5.9685845	5.895929	5.7785897	5.845635	5.947768	5.908245	5.9096813
57688	7.882304	8.63946	8.80525	8.216071	8.323378	8.342469	8.008181	8.360741	8.119799	8.808093	7.996182	8.325473	8.459964	8.287861	9.196052	9.468495	8.223316	8.929038	8.487644	9.038804	8.339351	9.082955	8.85879	8.845201	8.432828
57690	5.695711	5.905862	5.9501004	6.0447593	5.9422464	5.980566	6.0425673	5.952529	5.870115	5.8269405	5.915447	5.6711473	5.9801426	5.9046454	5.907354	6.014577	6.007262	5.8498893	5.8945565	5.9986353	5.889623	5.863173	5.770554	5.7381835	5.825541
57691	6.0432167	5.8988056	6.0080957	6.1000986	6.1269794	6.0883384	6.1162405	5.9318995	5.9437613	6.0069327	5.976103	6.026246	5.9938235	6.025569	6.003573	6.083836	6.1537905	6.099694	5.9736214	6.0968246	5.923358	6.318224	6.0843177	5.9882965	6.4418507
57692	6.4159985	6.9482536	6.3704295	6.8856854	6.90042	6.50297	5.819098	6.00832	6.318283	7.124702	5.9500895	6.5717382	6.164114	6.4449897	6.042392	6.717868	6.3293858	6.3894925	5.9253764	6.15243	6.0291433	6.061824	6.0570955	6.2196383	6.1506696
57695	7.499598	6.8963723	6.8241005	7.140753	6.8843207	7.6418796	7.39054	6.684063	6.9890733	7.2289643	7.4736357	7.4594	7.249712	6.82086	7.2063103	6.916958	6.784102	7.056129	6.70821	7.065616	6.9881372	7.048053	7.2173424	7.069321	6.8301773
57696	8.63609	8.902628	8.659957	9.184738	7.8884625	8.648873	8.913686	8.378199	8.462349	8.630704	8.61652	9.781162	8.330342	8.399277	8.34428	8.245204	8.221311	8.313446	8.437189	8.220597	8.7624445	8.421197	8.368311	8.364498	8.407338
57697	5.8827043	5.9029455	6.0610456	5.5821266	5.935498	5.7891526	5.740293	5.6728187	5.8311086	5.721151	5.6522927	5.5210366	5.7242994	5.742038	5.866778	5.9776278	5.7522254	6.0884285	5.6751823	5.6942077	5.8300486	5.697201	5.6903515	5.635299	5.485017
57698	9.364077	10.026804	10.712066	9.192639	9.355499	9.759604	9.213581	9.439518	9.912647	9.028544	9.8137045	9.115906	9.648877	8.926903	9.125122	9.202747	9.363096	9.274668	8.997476	9.775517	8.98644	9.227114	9.282138	9.749957	9.657507
577	5.719286	5.593563	5.8500023	5.7057443	7.015805	5.902232	5.6011252	5.9563274	6.3151	6.0274386	5.618763	5.5089903	6.2414603	6.0846763	6.2400684	6.5801625	6.2287607	5.9949427	6.176844	5.766842	6.0341277	6.3041453	5.84586	6.3215346	6.0778885
5770	8.9993305	10.250469	9.982991	9.503113	9.475051	9.619161	9.728868	9.852372	9.579106	10.115336	9.256502	10.124225	9.103081	9.484804	9.4635725	11.063725	9.1481905	9.63158	9.274176	9.281249	10.032897	9.931202	9.2653	9.539232	9.090221
57701	6.735067	8.127951	7.3834376	7.5532904	7.116508	6.8020086	6.966906	7.0872245	7.0466433	7.351476	6.858506	7.4302897	6.711812	6.7358375	6.6458774	7.1626153	6.790816	6.9829755	6.591085	6.7254925	6.9434667	7.4153423	6.7333527	7.031489	7.279287
57704	8.474831	8.162138	8.579532	8.528527	7.7279453	8.769432	8.392575	7.9764943	8.197231	7.966961	8.503606	8.447224	7.9921265	7.826524	7.8857827	7.5580783	7.785369	7.6582394	8.289425	7.8296685	7.9782248	7.5277066	7.7685246	7.777636	7.759697
57706	6.4581347	6.5946746	6.607254	7.787371	6.371041	6.162172	6.9913564	6.332042	5.9589443	6.399423	6.6188254	6.503519	6.133065	6.2798843	6.2702017	6.418204	6.2355256	6.3600245	6.037811	6.354238	6.220158	6.413816	6.308301	6.2514234	6.500556
57707	5.960042	5.955968	6.037859	6.1136494	6.2125	6.0364895	6.3274913	5.9674287	6.1968894	6.3284006	6.3650703	6.2798843	6.00843	5.9158854	6.1075253	6.358049	5.8974304	6.080667	5.8665714	6.0038266	5.9523273	5.970096	5.9145927	5.856025	6.0535235
57715	7.5834565	7.810488	7.5279937	7.5267396	6.82227	6.5657725	7.1043444	7.3411665	7.1284957	7.190868	6.6561136	7.502329	7.0189786	6.918456	6.777277	6.340117	6.9610677	6.7432075	7.1622243	6.9339085	6.628488	6.6493073	6.9890733	6.9917574	7.3614726
57717	5.922198	5.90938	6.123055	6.1843104	5.993213	6.4003386	6.1806307	6.229647	6.3382916	6.3039155	6.332393	6.2642193	6.104129	5.909616	5.974842	5.8434024	6.1447563	5.9812493	6.21345	6.314262	5.978847	5.8890147	5.963221	6.0982018	5.9724927
57719	6.7354054	6.8023405	6.605623	6.3501086	6.3211994	6.6497474	6.7165456	6.35798	6.4115443	7.5008125	6.598125	6.901122	6.4369445	6.275832	6.263105	6.4496017	6.2065754	6.7384887	6.17771	6.315254	6.5873437	6.482803	6.5160737	6.3934374	6.437834
