GSM2367647	GSM2367648	GSM2367649	GSM2367650	GSM2367651	GSM2367652	GSM2367653	GSM2367654	GSM2367655	GSM2367656	GSM2367657	GSM2367658	GSM2367659	GSM2367660
51604	10.282134	10.40736	10.354394	10.497194	9.890087	9.995689	10.428453	9.859042	10.375611	11.004866	10.43363	9.821165	9.677914	10.112321
51605	5.921254	5.898209	5.8036113	5.9071083	5.88308	5.73544	6.1769667	5.692269	6.1253443	5.968073	5.9911857	5.9446583	5.87486	6.07382
51617	6.07481	6.175902	6.265584	6.136009	6.276999	6.365376	6.2265544	6.2847476	6.387445	6.0732274	6.267064	6.283699	6.1751137	6.299328
5162	12.018609	11.925346	11.821527	11.972821	11.261861	12.191101	11.081168	11.220419	11.748002	11.543789	11.538367	11.215929	11.63195	11.981258
51621	9.450657	10.203277	9.47826	10.879947	9.642508	10.788348	10.297916	9.638455	9.561825	10.687492	9.7462435	11.424598	9.497665	8.915495
51622	7.081337	8.073106	7.601536	7.348629	7.4594	7.687924	7.4788747	7.183775	9.2200985	7.432271	7.988853	7.0585327	7.350956	7.3261976
51629	11.283099	11.566132	11.749861	11.566132	11.326826	12.342822	11.585788	11.07411	11.817096	12.5802555	12.246817	10.409182	10.514826	12.421774
5163	6.4017644	6.3432107	6.3586326	6.205461	6.342442	6.499691	6.3420362	6.327547	6.3571577	6.2490463	6.2079625	6.2851515	6.3023415	6.365806
51631	6.7453938	6.635274	6.6859655	6.3347225	6.616983	6.639423	6.4199243	6.590336	6.706104	6.6723213	6.5127296	6.4468536	6.6348205	6.45322
51633	7.2450857	7.2272615	7.8394384	6.9894404	7.6967545	7.6786776	7.347951	7.007911	7.5132513	6.7785854	6.845684	6.8358874	6.8785176	6.950794
51634	6.9414697	6.9209795	6.887262	6.9885077	6.7162175	6.8001904	6.69074	6.892073	6.823132	7.0709324	6.755575	6.877969	6.8055086	6.873729
51637	8.953827	8.948148	8.332093	9.009007	8.705812	8.87876	8.295245	8.58337	8.587289	9.191114	8.5430975	9.073513	8.744186	9.224371
5164	6.7361717	6.8592277	6.6230245	6.9755216	6.5744815	6.699214	6.2287993	6.905759	6.4805818	7.0409503	6.7833447	6.6421785	6.741794	7.179738
51642	7.0274243	7.3967776	6.9799657	7.314928	6.9557934	7.3270626	6.90502	7.248649	7.4909315	7.164446	7.540631	6.7486596	7.084511	7.7879252
51643	12.58983	12.669363	12.470921	11.891587	12.138257	12.290275	11.955418	12.529124	12.778494	11.8892765	12.380608	12.364744	12.306331	12.171227
51645	7.7549725	8.594626	7.715078	7.8315682	7.4815555	8.180872	8.791952	7.6197376	8.592476	8.470465	8.383613	7.275672	7.564378	8.022192
51646	9.6967	10.031359	10.243426	9.788022	9.844467	9.691119	9.776107	9.7403345	9.287638	9.679698	9.310815	10.605308	9.514699	9.513022
51649	7.762348	8.133777	7.7432823	7.9463563	8.030979	8.0696745	8.114102	7.942298	8.419001	8.410862	8.434202	8.071443	7.699447	8.292248
51651	6.089301	6.4824843	6.629981	6.3501897	6.4900484	6.5543594	6.2921963	6.250776	6.6893487	6.7007875	6.218467	6.3013835	6.2621636	6.4254203
51652	7.498309	7.8079247	7.8138623	7.7815223	7.9210052	7.860694	7.9767737	7.6296153	8.017874	7.570246	7.7890306	8.403508	7.8753514	7.2660313
51655	10.3852415	10.717281	9.069738	9.068797	10.332574	8.518172	8.565586	12.535094	6.021912	7.084909	7.418105	8.710104	11.049324	8.972381
51659	8.263422	9.149605	7.5099087	7.581328	7.1860375	7.510394	7.4067645	7.5067835	8.184691	10.206414	8.548057	6.326494	7.21846	10.085068
5166	8.983691	9.177661	8.877073	10.0144825	8.964829	8.298653	7.525511	10.426572	7.5731335	11.1711855	8.71677	10.758954	10.248046	10.597825
51660	11.867982	12.400581	11.261861	11.771674	10.902657	11.447327	9.701274	11.817096	10.57451	10.938668	10.673368	10.821917	11.8027725	9.925147
51667	10.008592	10.077164	11.066196	9.9442835	9.825823	10.124857	10.889189	10.25131	10.08428	9.845889	9.701274	9.954658	9.610606	9.87269
51668	9.097049	9.456852	9.190598	8.9239025	9.036041	8.560424	9.634565	8.634194	9.892713	10.069153	10.616342	9.240481	8.807274	10.068402
51669	12.391205	11.976993	12.2519045	12.075692	11.957338	10.89658	11.6912155	12.156623	11.320801	10.895261	12.395865	12.372765	12.085304	11.69337
5167	7.0225544	7.4857125	6.9329953	7.830209	6.80747	7.2414875	6.600548	7.406515	7.664893	6.8796234	7.118868	6.475238	7.2626967	7.3005304
51678	8.217041	8.079655	7.9706764	7.600455	7.3855495	8.689147	8.407338	6.858358	11.715508	8.274509	8.760537	6.7584743	7.4742017	9.341571
5168	9.9442835	9.178987	8.68964	10.519452	8.987347	11.236675	10.674332	9.207021	8.819253	8.626254	8.500737	8.862215	10.010065	8.354055
51690	10.392079	10.2952	10.14965	9.730598	10.171783	9.984391	10.478214	9.874803	9.852372	9.921035	9.777422	10.127857	9.575005	9.953273
51691	7.4361167	7.164273	7.0161986	6.7754984	7.033126	6.9762735	7.523902	6.7922897	7.1327915	6.935199	6.8947754	7.230048	6.8665476	6.793918
51693	7.2019787	6.8853455	6.6976466	7.370884	6.8676195	7.0189786	6.527218	7.146294	7.4766936	7.311595	7.060572	6.8551574	6.980311	6.510536
51696	6.364675	6.578645	6.5456667	6.374821	6.3357177	6.1960526	6.784262	6.263337	6.6147194	6.182984	6.415044	6.95973	6.6297264	6.252619
517	12.348637	12.488091	12.229528	12.128891	12.237222	12.826351	12.097547	12.073794	12.485078	12.441045	12.56504	12.802494	12.158828	12.586859
5170	8.361114	7.567261	7.3831754	7.236271	7.450151	7.4183335	6.9817944	7.273645	7.507785	8.107106	7.787371	6.962688	7.261826	6.664991
51700	6.420566	6.8158755	6.914064	7.2458267	7.120279	6.469735	7.8113675	7.643982	8.349596	7.4451947	8.309074	8.063667	7.652244	8.001126
51701	6.4111686	6.6289296	6.4083657	6.671457	6.4846034	6.519906	6.1710415	6.2610564	6.4359055	6.5529175	6.3450303	6.3885713	6.305489	6.530156
51703	9.65694	10.916304	10.635958	9.431748	10.492525	9.012094	9.693677	11.49289	8.961375	10.603257	10.0427265	10.069153	11.580588	9.818057
51706	8.217706	8.191462	8.75966	9.38674	8.973363	8.58337	9.356498	9.080633	10.274748	8.794746	10.062643	9.067258	8.568358	11.129659
51715	6.8081656	7.011042	6.9746	6.984269	7.0794263	6.5949254	7.808753	6.6665764	7.963357	8.320233	7.601259	7.894025	6.619092	7.0888395
51720	9.532034	9.909194	9.79284	9.526983	9.610032	9.669209	9.689886	8.883016	8.77331	10.241048	9.450129	10.349165	9.589022	9.51928
51726	11.313076	10.751002	11.226491	11.300165	10.988976	11.316025	11.10297	10.494623	11.981258	11.128408	12.37501	9.55576	10.384153	12.08279
51727	8.277991	8.446874	8.142984	8.207223	8.296013	8.601477	8.054401	8.373514	7.9387913	8.018212	8.116013	7.9015646	8.241601	8.083462
51729	9.769818	10.0551405	9.746831	9.694244	9.497052	9.9033575	9.865571	9.520448	9.400317	10.655131	9.891324	10.062643	9.492815	9.024409
5173	5.9314227	6.026344	5.7976623	5.975228	5.913102	6.0111623	5.6364713	6.154261	5.995217	5.8931403	6.0273786	5.946523	6.0929084	6.059946
51733	12.660348	12.241895	10.614054	12.549983	11.363785	7.313043	6.30349	12.25614	8.690846	10.844062	11.055847	7.3799176	12.280478	12.097547
51735	8.917253	8.414683	8.442172	7.985769	8.668243	8.495461	7.9803033	8.061124	7.4293904	8.588046	7.758248	8.610155	8.0561285	7.7489233
51738	6.813948	6.02399	6.809169	6.2216506	6.6340256	6.036679	6.665151	6.5925946	6.020084	5.9749722	6.6298666	6.6727653	6.484209	6.0510206
51741	6.1232734	6.101889	6.08185	5.9402575	6.0454054	6.0152187	5.9682345	6.1047177	6.106638	5.9437613	6.1274796	5.9872556	5.949002	6.1254916
51744	5.972481	6.3154488	6.249486	6.276115	6.2245364	6.031979	6.102701	6.1625705	5.9377823	5.9391603	6.003055	6.230278	6.217282	5.9731197
51747	6.9455686	7.3549614	7.2905054	7.547366	7.3521967	7.6566315	7.237571	7.0900464	6.5451922	7.421138	7.0146313	8.270727	7.205259	6.767971
5175	8.364871	8.600405	8.897729	8.372688	9.146768	8.090317	9.155337	8.388842	7.7913046	7.6127024	8.975056	9.758423	8.84066	7.750079
51750	6.0235777	6.1895375	6.3149242	6.3086762	6.084916	6.484716	6.348803	6.276115	6.150702	6.4283423	6.061594	6.1847343	6.2036	6.921702
51751	6.37619	6.9219036	6.3306026	6.5679016	6.441362	6.092949	6.167082	5.783934	5.9755106	6.3449707	6.4024625	5.984186	6.1072803	6.0811605
51754	7.6929607	7.818754	7.418772	6.9672966	7.424764	6.831678	7.512477	7.8702126	8.065862	7.7779	7.857878	8.400758	7.239527	7.624396
51755	7.160065	7.616084	8.601124	7.393685	7.9700675	7.3591332	9.608845	7.665444	7.932695	7.837175	9.022086	10.396682	8.659089	7.492076
5176	9.026661	9.5374975	8.64375	9.5801935	9.857031	8.157884	7.584773	9.618604	8.095166	8.706595	8.1630945	9.072085	9.291593	9.264214
51760	8.439246	9.450129	8.025799	8.155091	7.9186454	8.038753	6.8648105	8.298653	7.8696184	7.914547	8.139243	6.465298	8.004889	6.7785854
51761	6.1718273	6.400251	6.3169413	6.2995057	6.186355	6.164468	6.149415	6.279211	6.2416463	6.339841	6.287092	6.1730227	6.267871	6.3768873
51762	7.3783107	8.412864	8.22966	8.214385	8.391488	8.937244	8.988659	8.149338	8.394819	7.6598287	8.054401	9.185834	8.607432	7.855889
51773	6.3445163	5.930592	6.0858083	5.895161	5.9535728	5.985308	6.0408735	5.83617	5.7841096	5.854466	5.7896094	5.895481	5.8475037	6.078435
51776	6.262763	6.157288	5.999659	5.9579306	6.1033244	6.0194125	6.0320907	6.257844	6.0201135	6.0452166	6.1333146	6.1186604	6.1006546	6.1515656
5178	7.151083	6.2576985	7.1298614	8.129276	6.807142	6.3932657	6.2823367	7.514781	6.7436957	5.62251	6.4419446	10.538703	7.943248	5.6805573
51780	8.180872	8.276577	8.349197	8.13864	8.4457445	8.3757	8.0822525	7.9278936	7.689007	8.788754	7.859526	8.442172	8.006985	8.304827
518	7.757766	7.205454	7.2141724	7.101386	7.324708	7.166169	6.7777615	7.4157906	7.0892477	5.89449	7.0377603	6.414954	7.431755	7.0168366
51804	6.852207	6.478077	6.8423543	6.254049	6.6897545	6.6910434	6.421798	6.25522	6.6619997	6.4371333	6.569673	6.376662	6.3244605	7.2404013
51807	6.089462	6.0344286	5.8874173	5.8350873	5.719597	5.957326	5.688769	6.034308	5.9224505	5.8126264	5.89183	6.0552588	5.966628	5.9433246
51809	5.840823	5.890513	5.8223057	5.7899513	5.949678	6.03446	5.918975	5.9557705	5.8933415	6.0218034	5.808139	5.742096	5.7420087	5.7776637
5184	11.699488	11.609842	10.7693205	11.472244	10.687492	11.50722	13.13014	11.5569105	12.222563	11.253856	10.854707	10.622509	11.745594	11.606185
5188	7.501889	8.675551	7.733307	8.143306	8.179	7.954141	7.2939043	7.779289	7.6400995	7.926177	7.8620634	7.544516	8.269019	7.7591395
5189	7.763702	7.548381	7.232232	7.774124	7.2871614	7.6450853	7.4757166	7.7918925	7.915442	8.657495	7.089048	7.602555	7.4148054	7.201776
5193	6.029284	6.0376453	5.9557576	6.0276823	5.950029	5.916101	5.883579	5.979869	5.97636	5.849696	6.0096016	5.9319224	5.931569	5.781584
5194	7.7242565	8.711584	7.5917854	8.294579	7.588858	7.983221	7.582108	7.836226	8.6082535	8.557852	7.779289	7.060788	8.041791	8.327935
5195	7.2462792	7.188269	7.4505987	7.418772	6.967866	7.454032	6.864453	7.2625117	7.2828736	7.6327977	6.962688	7.021128	7.4376836	7.545477
5199	5.934602	6.208467	6.270938	6.408552	6.333768	6.3391275	6.0621533	6.9717684	6.114586	5.7770085	6.164592	6.7929544	7.0272317	5.953458
5201	9.023489	9.466255	9.289139	8.970549	9.08378	8.866681	9.668582	8.738405	8.409431	8.8846245	9.052427	9.73433	8.987347	8.563016
5202	5.554006	5.888016	6.1217036	5.9549174	5.9872985	5.9021273	6.1192746	5.8192987	6.050866	5.930953	5.877811	5.826873	6.049667	6.201303
5204	11.715508	11.866005	11.823838	12.474402	12.186916	12.0997305	12.166033	11.950553	12.113591	11.765743	12.175545	13.043148	12.040645	12.391205
5205	6.601847	6.6648426	6.3558702	7.2336164	6.453334	7.1563935	6.3566465	6.194842	6.884824	6.342871	6.5539913	6.1786504	6.475742	6.4422216
5209	7.604932	7.39416	7.693994	7.354728	7.867845	8.287098	8.714369	7.5936675	7.9803033	7.089843	7.3826537	7.7024693	8.260769	7.3121233
521	8.467672	8.65403	8.610155	8.798545	8.885973	9.388657	8.652918	8.698444	8.082883	8.462349	9.554557	9.907892	8.301703	9.181379
5210	6.8691974	7.0630016	7.137741	7.5586333	7.2971683	7.582368	8.009455	7.214638	9.436786	8.144554	8.019381	7.7225537	6.8774676	9.063682
5212	5.6337647	5.634014	5.9480033	5.941505	5.814551	5.9980683	5.73702	5.824144	5.8692575	5.728149	5.90351	5.8052406	5.949733	5.7702127
5216	10.703545	11.057139	11.2496195	10.990296	10.976116	11.410469	11.703223	10.853525	11.569576	11.096465	11.874194	11.11488	11.034571	11.1231575
5217	6.525802	6.3442907	6.837297	7.3584514	7.350956	8.833677	7.0589037	6.645471	8.618893	9.485772	8.557475	8.3097315	6.984269	8.550123
5218	7.79275	7.4208994	6.9482536	7.5408573	7.7126455	8.39856	7.725431	6.9090004	8.511568	8.104224	7.3750987	7.9438624	7.2494965	7.3735094
522	8.59394	9.2051	8.571765	9.593758	9.006868	8.1901455	8.363168	9.789788	8.69324	10.370646	9.61527	8.394819	9.211225	9.046679
5225	5.99084	6.8547707	7.5213633	5.9489164	5.7513804	5.8119187	6.1647596	5.849115	8.116317	9.963439	5.783145	5.8516636	5.7597	8.604699
5226	10.265691	10.350004	10.555879	9.943514	9.38352	11.07871	10.689748	9.673591	11.639208	10.641497	9.526402	9.390124	9.598076	10.730318
5228	6.1415005	5.946191	6.299783	5.866116	6.2773204	5.833784	6.1634545	5.987913	6.08415	5.952391	6.2823367	7.1602893	6.0181518	6.227075
5229	7.142005	7.1167502	6.924242	6.8504314	6.7484956	6.765236	6.5843096	6.9451494	6.7292933	6.7304196	6.8640766	6.8081656	6.7341495	6.6990576
5238	8.740922	8.806079	8.152785	8.355731	7.8429165	7.7563343	8.58573	8.54381	9.061281	8.138952	8.950818	8.0531845	8.363168	7.2056828
5239	6.673714	7.522689	7.388449	7.5202703	8.813078	7.0318403	6.995014	8.180278	6.222955	6.321734	7.9273095	9.246469	8.698861	7.0934067
5244	9.802051	10.640514	8.961768	10.552101	9.561169	7.7128825	6.541874	10.845053	9.1481905	11.482671	8.04755	6.633057	10.524182	10.200903
5250	13.45992	12.823335	13.264137	12.49933	12.915266	13.470131	12.802494	13.191329	12.875469	13.3151245	13.245362	12.660348	12.90447	13.344378
5257	6.3887386	6.066751	6.191499	6.1153064	6.108039	5.969323	6.2355256	6.30169	6.3414	6.1832466	6.1022296	6.0866475	6.0927033	6.118703
5264	12.135695	11.558946	10.822986	12.295207	12.090119	11.314518	8.9965515	11.970234	12.56504	11.990116	11.648554	9.3402405	12.493648	12.135695
5265	7.166169	8.39184	7.247136	8.476024	7.362972	7.054555	7.820573	7.3463464	7.436665	8.501758	7.4594	6.056022	6.750997	7.816318
5270	9.081512	8.135101	12.135695	11.035865	10.910313	9.510626	12.062247	10.353489	8.499556	8.374201	11.558946	11.609842	10.531665	11.431482
5272	6.164054	6.493479	6.5071836	6.2654843	6.3137164	6.233158	6.485288	6.272682	6.166731	5.8729553	6.100846	6.1769667	6.8538895	6.1670446
5274	6.8916893	7.029365	6.827657	8.143602	7.009057	8.088765	7.2545857	6.196569	10.013888	7.456516	7.2676477	7.8519936	6.684063	6.5690665
5279	9.21409	9.864166	9.420396	9.972421	9.409174	9.139689	10.168047	9.59491	10.233471	9.973078	9.999195	9.593758	8.994704	10.521307
528	8.252541	7.920056	9.221501	7.8612385	9.335211	9.566526	8.473731	6.809169	8.805656	7.398986	8.328976	7.8335834	7.5184627	9.320684
5281	6.274391	6.4898415	6.625427	6.4357233	6.235025	6.393094	6.060713	6.158898	6.376269	6.457637	6.364443	6.2482	6.204428	6.3876286
5283	6.9291444	7.666515	7.468863	8.485895	7.2716274	7.267213	6.876404	7.235336	7.529737	7.638457	7.4242463	7.5842466	7.6640263	7.3839684
5284	10.119266	7.149189	9.291113	7.966386	9.622405	6.4914393	6.4566545	9.607436	8.979898	6.5024066	8.189458	6.551188	9.228981	8.68551
5287	7.230677	7.5390906	7.5654335	8.119437	7.2994347	7.3330812	8.516324	7.213921	7.620032	7.1371226	7.573888	6.687233	6.8595686	8.005753
5289	6.306398	6.422871	6.046954	6.2058372	5.9990087	6.194229	6.2691674	6.278151	6.2388306	6.2829657	6.309574	6.316236	6.073664	6.015136
529	11.520447	10.686362	11.399206	11.085366	11.263394	11.311672	11.42979	11.250975	11.591477	11.440522	12.180192	11.633593	11.232549	11.241228
5290	6.300162	6.0194964	5.9705048	6.2227097	6.129899	5.9119835	6.130767	5.852254	6.013965	6.2032275	6.253006	6.236586	6.15105	6.1177893
5291	6.9309344	6.994832	6.906314	7.102769	7.039151	6.8332443	7.0567417	6.7557225	7.211969	7.3038406	7.3454943	6.5243163	6.6369157	7.0963845
5292	8.307474	8.254021	8.842716	7.943248	8.289099	7.537535	9.773618	7.8866053	7.7758865	8.6082535	8.125245	8.940172	9.518731	7.5858335
5293	6.6655807	6.7847695	7.5437512	6.9167814	7.2945867	6.813588	7.407856	7.0127764	6.466088	6.152591	6.846147	7.7355127	7.03384	6.511169
5294	6.183562	6.061594	6.483424	5.9742365	6.553883	6.159449	6.6035357	6.093665	6.0790734	5.98827	6.4694295	7.052349	6.2698355	6.19235
5295	9.681582	9.432326	9.241559	9.514106	9.941873	8.292248	7.7588058	10.096717	8.058261	8.758413	8.793536	9.569913	9.722902	9.647033
5296	11.227976	11.50867	10.895261	10.977576	10.6425	11.533595	11.309023	10.269186	11.029701	9.89855	10.8303175	10.348341	10.02225	11.705212
5298	8.877508	9.16908	8.733855	8.969173	8.935512	8.801031	8.763679	8.734629	9.012513	9.25695	9.381586	9.370838	8.454012	9.599833
5300	10.861715	10.289491	10.264104	9.989461	10.578477	9.894121	11.130774	10.10318	10.497194	10.276346	10.658137	10.791941	10.178638	11.319304
5305	9.865571	9.949149	10.740245	9.73252	10.874463	10.308875	10.685437	10.339169	11.189791	9.3068695	10.564789	11.935712	10.716265	10.431703
5306	6.8676195	7.1596117	6.8144097	6.7360134	6.8797936	6.901122	6.9670997	6.839726	7.0778093	6.924082	6.812915	7.3360085	7.329978	6.9599085
5307	6.227895	8.58337	6.5735955	6.9064784	5.7810597	9.5225725	9.727798	6.306454	9.2653	7.0859284	7.2336164	5.9920273	5.921652	10.099563
5310	7.023123	6.8817477	6.7164	6.7892733	7.034588	6.546248	6.65657	6.63716	6.7100215	7.4634066	6.990168	7.600712	6.7436957	6.861719
5311	6.3543053	6.197848	6.3234987	6.0760694	6.484853	6.3365784	6.3303456	6.2343225	6.2459173	6.191769	6.0856056	6.803848	6.301203	6.040694
5315	6.1894636	6.3464284	6.6886187	6.173484	6.4333243	6.43253	8.137045	6.2059526	7.9767737	6.687233	7.0915637	6.640538	6.2332397	6.7779045
5316	6.605745	7.0116153	6.924454	7.037936	7.0462275	7.0351605	7.451323	7.0959373	6.526141	7.139376	6.8649654	7.1272187	6.7607045	6.9412866
5320	5.9309406	12.907833	10.233471	8.150273	10.585794	5.8567443	12.1406975	11.533595	6.1606083	6.3026304	7.33083	6.152335	9.961902	10.686362
5321	5.9785376	6.275942	6.0749755	5.992508	5.905374	6.0391	5.997537	5.841073	5.820467	6.053251	5.86935	6.094042	6.1566534	6.1173244
5324	6.1338615	5.9777193	5.851124	6.3153152	6.188124	5.950462	6.0007157	6.080105	6.2272873	6.0885563	6.1484747	6.335053	5.9424305	6.4309435
5326	7.614245	7.71239	7.669436	7.5460906	7.4441648	7.4293904	9.020817	7.4854875	8.345377	7.4523444	8.093627	7.766529	7.238858	7.6095243
5328	7.7563343	6.812564	8.4457445	6.636664	8.31441	6.938133	9.936251	7.1624117	7.2813516	6.7881103	8.921167	8.406002	7.203187	7.133765
533	11.99239	11.498837	11.840508	11.336461	12.033544	12.219988	11.641189	11.449145	12.5593195	12.348637	12.853809	10.933584	11.284693	13.470131
5332	6.012214	6.236764	6.3011384	6.2795873	6.208078	6.0546923	6.247198	6.196427	6.3159137	6.1357236	6.252333	6.2569523	6.2382417	6.2042146
53335	6.374249	7.586563	7.5369024	6.914737	7.5733805	7.0925956	7.9621863	6.7806454	6.1439457	7.142801	7.278565	7.3030944	7.1339407	7.9751544
53339	6.608036	6.81411	6.945925	6.873545	7.1520925	7.3187923	7.2255254	6.517546	7.3065724	6.9154716	7.22485	7.0066648	7.1313367	6.3884172
53340	7.306163	7.451323	7.1792917	7.5596538	6.8729906	8.039998	7.959909	7.5570707	7.104752	8.555681	8.675931	7.365885	6.932411	6.6375837
5335	7.3834376	7.021311	7.7859774	7.5067835	7.730055	8.171103	7.8884625	7.3187923	7.9773946	8.654837	7.9267755	8.582215	7.17657	8.409786
53354	8.243544	9.264765	7.4716926	8.716365	8.37079	8.260769	6.526604	9.3335495	7.349535	7.8391657	8.43789	6.318731	9.548292	7.1003685
5336	10.875427	9.533212	9.966836	9.765836	10.476246	8.041791	9.943514	10.229651	7.0026064	9.972421	9.285672	9.629954	10.42293	8.570548
5337	8.729669	8.31441	8.255305	7.7879252	8.345377	8.303445	8.378199	8.47946	7.5119505	7.626019	7.567261	8.089099	8.397228	7.9721556
53373	7.0466433	6.641917	6.6014514	6.3375325	6.682434	6.536008	6.6571927	6.498469	6.7432075	7.1295004	6.70883	6.508142	6.444119	6.90181
5338	6.494097	6.995014	6.714853	6.6406693	6.6600776	6.464433	6.6577535	6.668584	6.7793603	6.5672455	6.618277	6.927494	6.6263146	6.45587
5339	7.7432823	7.3238335	8.258362	7.364858	8.232301	8.313446	8.61454	7.309762	7.6970544	7.0336366	7.622634	7.9451394	7.606185	8.167944
534	5.8696985	6.243145	5.991349	6.0851593	6.2815375	6.0696554	5.799767	6.520431	6.0065866	6.681124	6.131931	6.371265	6.3935256	5.956724
5340	13.268918	13.742666	12.883233	13.208442	12.81282	12.00948	6.9639535	13.597105	9.533792	12.166033	10.733529	8.195609	13.781946	10.963808
5345	12.424158	12.731246	11.342964	12.5593195	12.593081	12.353895	7.1622243	12.518427	11.61326	9.977988	11.117589	7.189168	12.586859	9.597448
5346	6.0955663	6.5683103	6.1786814	6.4707656	6.132394	6.9433	6.3349895	6.873545	6.2355256	6.089462	6.273247	6.001895	6.874584	5.9802327
5347	9.031305	9.235448	9.39608	9.240015	9.564688	9.1525955	7.938459	9.268102	8.139243	8.463318	8.779964	6.717868	9.452957	8.501439
5348	6.666032	9.419908	7.210684	9.938972	7.4622436	7.258291	5.961126	9.725399	6.010412	8.57255	6.290028	6.7505383	9.006411	7.822769
535	10.426572	10.440197	11.209989	10.335881	12.040645	11.208267	10.201786	10.480092	10.82071	10.694	11.059645	10.751002	10.284504	10.554066
5355	6.1945424	7.1043444	6.842008	6.273195	6.6130967	6.275197	7.6935	6.625573	6.8906426	7.2287283	6.755993	6.9537745	6.408741	6.9726577
5358	10.31334	10.959814	11.191357	10.734735	11.055847	11.204104	10.503193	10.675399	10.702553	11.050638	10.781565	10.840425	10.592613	10.048162
5361	6.663553	6.7790256	7.2170944	6.7304196	7.1795444	7.2204795	8.159726	6.7151666	7.08048	7.4498963	7.530497	7.5784683	6.7682633	7.7016015
53632	5.884753	5.921842	5.837745	5.924271	5.8363276	5.9485154	5.8686223	5.844794	6.0090957	5.9701834	6.026246	6.090698	6.0335493	6.0250382
53635	10.741523	10.796433	10.18498	10.72803	10.257304	11.511795	9.716997	10.187252	9.911866	9.846573	9.797355	10.357037	9.834436	10.378199
5364	9.452349	9.230997	8.81016	9.199904	8.293594	9.975304	8.029701	9.348387	8.554235	8.670951	7.82114	7.373954	9.001539	8.360741
5371	6.1431885	5.7864275	6.1735563	5.925365	6.1928105	6.182984	6.4601	6.032719	6.231227	6.2192326	6.045553	6.0599623	6.176874	6.021883
5376	6.5817194	6.416357	7.5155215	6.457927	7.6311746	6.5636187	8.429248	7.648596	6.3272867	6.179078	7.7007976	9.76517	7.9015646	6.185
538	6.5074234	6.4243884	6.4624777	6.42011	6.403702	6.6859655	6.7313623	6.4277506	6.61258	6.4665036	6.3958473	6.6031256	6.367769	6.0905747
53826	6.914563	7.169029	7.424764	7.3470626	7.8411846	7.2622766	7.0855436	7.9645233	6.4357233	6.466599	7.375964	10.309713	8.277674	6.601992
53827	8.269664	7.467538	9.060794	8.634524	8.928554	7.7879252	8.846562	8.345022	7.3488555	6.529225	8.777616	9.655235	8.31676	7.4876943
53833	6.2214746	6.0869446	6.2939086	6.079886	6.2154665	6.293261	6.69224	6.708042	6.6910434	6.303375	6.484853	6.0909233	6.3047934	6.347431
53834	7.589377	8.054699	8.396217	8.362153	8.083462	8.622492	6.991555	8.924761	8.665023	9.172823	8.8376875	7.3502617	8.310658	9.480228
53838	7.620284	7.983221	7.6001797	7.730316	8.046008	7.633649	7.7796035	8.346094	8.152393	7.861513	8.018212	7.5899262	8.420427	8.873635
53841	7.9981337	8.188866	7.9186454	9.448408	8.39894	7.9210052	6.142443	9.94271	6.7833447	8.186631	7.4842753	6.191769	7.506067	10.480092
53916	7.2094893	7.1465197	7.3746696	7.2811337	7.4974895	7.430532	8.371499	7.4894586	7.2809196	7.3274617	7.5172405	7.149189	7.0613737	7.427572
53917	7.178442	7.091174	7.4171934	7.4295883	6.9931216	7.232885	6.6362653	6.542706	6.4668193	6.853046	7.0347934	6.6925488	6.893693	7.0648546
53918	10.216615	9.227557	10.394032	9.179471	9.5241585	9.507228	10.672302	9.901887	9.589022	10.056701	10.577397	11.034571	10.346107	10.00439
5394	9.059032	8.896774	9.44008	9.188178	8.899995	9.93963	9.272124	9.250495	9.771044	10.1629	9.097049	9.919653	9.249023	9.908599
53944	7.5419865	7.488379	7.510171	7.56874	7.5106254	8.598792	7.752756	7.2404013	8.116906	7.2085366	7.4904227	7.428655	6.994652	7.61326
5395	5.9860697	6.0331125	6.0662546	6.143715	6.0733895	6.136902	6.113625	5.945206	6.063687	6.130451	6.079279	5.9761415	6.053505	6.0724044
540	9.02985	8.238632	8.600776	9.598076	8.708151	9.7104	7.3732624	7.775619	9.283625	7.1670904	7.340942	6.774552	8.230309	7.506067
54014	7.995013	8.843947	8.197541	8.760067	8.323378	7.7231436	8.4819355	9.067258	8.018806	10.229651	8.668631	9.063682	8.866681	8.614891
54069	6.576903	6.3753223	6.626571	6.773368	6.383196	6.553503	6.903886	6.6416526	7.354089	7.182269	7.3851175	6.530967	6.480284	7.01842
54101	6.788913	7.4954443	7.0737486	7.0796194	7.253889	7.298726	7.403662	7.4456515	7.1572084	6.837107	7.4967623	6.321665	7.9420323	7.230677
54107	10.990296	10.945939	10.933584	10.88641	10.561822	11.323609	11.356926	10.358611	11.449145	12.232065	10.72023	10.390483	10.496309	11.474071
54108	6.707769	7.054761	7.45184	6.6148586	7.0938287	7.951148	7.438782	6.911135	7.431755	6.79693	7.1296887	7.0701213	6.816851	7.527237
5411	10.246573	9.825167	9.577915	10.063396	9.137871	9.652902	9.582066	9.255974	8.508154	9.860351	9.23748	9.577915	9.520448	8.956006
5412	9.663538	8.497645	9.136945	9.299393	9.216053	9.19657	8.458037	8.72927	8.578731	8.833175	8.616084	9.819909	9.822499	8.74975
