Genes	GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
80127	6.162689	6.5529175	6.524787	6.6585703	6.1126914	6.2140193	6.7319794	6.09525	6.4416404	6.199143	6.275884	6.2707586	6.991957	6.3691134	6.5633736	5.9209476	6.6359816	6.2254977	6.0695767	5.89165	6.289234	6.2436438
8013	6.112554	5.9310923	6.133219	5.8811064	5.8984933	6.002815	5.9178057	6.1140175	6.1057267	5.8913198	5.8459353	6.001211	5.985509	5.7943463	5.826298	5.901403	6.005994	5.971393	5.8445764	6.061859	5.7695446	5.8685694
80135	6.731664	7.6908646	7.519303	7.367676	7.4947743	7.240809	7.343691	7.3627462	6.993674	7.5414395	7.025818	7.5279937	7.3224354	7.353588	7.1248994	7.2662477	7.47144	7.0180316	7.3502617	7.329541	7.0872245	7.409765
80144	6.1511083	6.194984	6.167148	7.577187	6.1637254	6.464803	7.7456975	6.353613	6.2317677	6.987588	6.4766574	6.6027317	7.741656	6.8915157	6.3945265	6.818193	6.3676295	6.813588	6.5573034	6.321804	7.145885	6.4200106
80145	9.633972	10.74658	10.462529	10.255569	10.322711	9.72343	10.2903185	10.365957	9.850541	10.437664	10.286832	10.423981	10.335881	10.316027	9.518731	10.404586	10.256404	10.208127	10.340053	10.353489	10.401714	10.129511
80152	8.261462	7.7887607	7.28472	7.2063103	7.550287	7.51119	7.617579	7.9106593	8.042115	7.264479	7.787371	7.412185	7.5108867	7.554536	7.692455	7.621605	7.315587	8.1361475	7.475454	7.7311845	7.4716926	7.8785143
80153	7.064675	6.8635063	6.884147	6.953384	7.022342	7.1913056	7.171445	6.8660374	7.2081156	7.102194	6.773368	6.6821647	6.7949457	6.4453683	6.822644	7.032745	6.894265	7.0707326	6.554504	6.7784348	7.069702	6.9271455
80155	6.768735	6.30258	6.94034	6.9040594	6.603887	6.8311343	6.7609987	7.139376	6.5902042	7.1694336	7.007192	7.2545857	7.4930706	6.9318748	7.007192	6.3460636	7.064281	7.1928287	7.181239	7.067082	7.02992	6.922452
80168	6.3829813	6.8826375	6.675477	6.4074225	6.0395885	6.9366403	6.2497854	7.189786	6.3535213	7.3199387	7.676548	7.4153423	6.4538555	6.535675	7.0141673	6.7241845	6.6026196	6.2597632	6.374906	7.494021	6.3434777	7.312589
80173	7.6150727	7.6911163	7.582368	7.9045525	7.4456515	7.3376174	7.698674	7.818754	7.237571	7.8519936	7.5080624	7.3972435	7.4379106	7.582635	7.8288	7.698674	7.6929607	7.391998	7.6330557	7.515242	7.941709	7.691877
80177	6.4209185	6.794241	6.484966	6.789583	6.766738	6.466708	6.873545	6.6834764	6.555658	7.1887755	7.041328	7.2685986	7.1362677	6.8010235	7.3674517	6.7469697	7.4866443	6.826733	6.9176936	7.364362	7.0439897	6.867089
80178	6.5102954	6.90502	6.4700036	6.2608504	6.2246685	6.335186	6.2608504	6.280386	6.399423	5.896379	6.0332813	5.8993144	6.004286	6.1594176	5.867693	5.7943096	5.838622	5.8825054	5.807806	5.901451	6.3686085	5.829927
80179	6.2973447	6.346202	6.401419	6.101754	6.345988	6.305034	6.1611905	6.255876	6.1291833	6.1076365	6.0426292	6.009689	6.221131	6.060061	6.054429	6.042041	6.185793	6.01058	6.1954365	6.1695213	5.987408	6.1359096
8019	9.308006	8.635339	8.613097	8.627381	8.192749	8.790442	9.177661	8.867186	8.922137	8.601477	8.26516	7.90979	8.453352	8.401758	8.224553	8.077158	8.363837	8.85604	8.404625	8.580326	8.306788	8.58573
80196	9.3778	8.561559	9.4157915	9.289139	9.049368	8.947771	9.410766	8.436038	9.255974	8.965674	8.910103	9.221015	9.149133	8.73715	8.91507	8.471582	9.14243	8.874875	9.280222	8.473731	9.05326	9.135011
80198	7.5920134	7.529737	7.383761	7.524477	7.2958946	7.402043	7.3507514	7.4150834	7.622394	7.2815995	6.9577236	7.2543693	7.221106	7.4459105	6.8997455	7.3853416	7.4962287	6.9418244	7.0502996	7.0458016	7.4759583	7.4577284
80199	6.183184	6.071316	6.268634	6.2125373	5.983429	6.1960526	6.3079934	6.146628	6.18537	6.3257527	6.268192	6.1008244	6.244468	6.291758	6.1314526	6.280056	6.197002	6.3397007	5.8759327	6.34815	6.310923	6.613489
80201	9.3494425	6.499589	9.645897	8.781839	9.925147	9.562414	9.632231	8.580738	9.424649	6.0617156	5.932657	6.081004	8.436867	6.7785854	8.674875	6.127605	8.881305	6.734932	8.678676	6.153992	7.7327886	6.0706806
80206	6.1786165	6.2586813	5.978396	6.9593835	6.544513	6.3051043	6.208078	6.0225744	6.7682633	6.839019	6.3763647	6.1106586	6.9467874	6.8391676	7.164273	6.7184386	6.3111234	6.293149	6.900246	6.290028	6.887981	6.163697
80207	6.673714	6.416446	7.0977645	6.41036	6.3951344	6.7215724	6.542338	6.5355797	6.3215346	6.678785	6.434106	6.50086	6.5216637	6.737222	6.588161	6.3683133	6.1338615	6.7052226	6.3968163	6.1684494	6.1933365	6.7241845
80209	6.8853455	7.1272187	6.9042416	6.9167814	7.2787933	7.3757377	7.3245034	7.0017114	7.069321	7.1709914	6.911553	7.1109643	7.42024	6.8399153	7.0925956	6.9059353	6.8892374	7.349059	6.885509	6.875454	7.193602	7.1066885
8021	9.238976	8.770429	8.957377	9.099735	9.013455	9.199441	9.057019	8.790032	9.323393	9.027942	8.525647	8.781109	8.964829	8.393724	8.810576	8.551979	9.320106	8.886746	8.809791	8.784344	9.362104	8.851297
80210	5.9062376	6.1932654	6.320871	6.11164	5.6677856	5.973847	6.0844994	6.1054273	5.775327	6.002609	5.8892975	5.955968	5.9620333	5.698894	5.9935837	5.7740564	5.877811	5.7307196	5.8960533	5.862095	5.8656783	5.9503794
80213	9.901887	10.350004	10.873004	10.059668	10.00439	10.703545	9.767211	9.957244	9.816895	10.109251	10.008592	9.97666	9.978703	10.219907	10.19789	10.179395	9.990126	10.20489	10.036395	10.104688	9.869224	10.009373
80218	5.9436126	6.5555434	6.528875	6.214942	6.4885516	6.164	6.30752	6.441458	6.361144	6.4047046	6.081077	6.154728	6.297291	6.111333	6.4137263	6.004993	6.0331616	5.9004927	6.11997	6.1403375	6.2522807	6.1986547
80219	10.593801	10.235251	10.43363	10.114575	10.35095	10.844062	10.575525	10.533697	10.958488	10.351933	10.943442	10.890393	11.575062	10.703545	11.204104	10.468932	10.902657	10.962542	11.384426	10.772874	10.516721	10.861715
8022	8.485194	6.374096	8.563706	6.145494	7.2543693	6.4206433	6.3258286	6.5055103	6.0395374	6.119338	5.985605	6.1804943	6.078248	6.0391326	6.011146	6.18925	5.9616327	6.1289883	6.1969624	6.057148	6.1327243	6.1647296
80221	9.191583	8.51265	8.392575	7.7225537	8.667874	8.534602	7.5137596	8.306788	8.294579	7.2991824	7.767142	7.8391657	6.8997455	8.14999	7.6800113	7.552019	7.8965387	7.8202806	7.2509055	7.9502616	7.716943	8.396534
80223	9.268563	10.533697	9.711499	9.317969	10.18259	9.431319	9.933302	9.056537	9.447927	9.405552	9.449513	9.15871	10.54631	9.382598	9.224371	9.501552	9.308484	9.363582	9.367687	9.197073	9.67607	9.334625
80224	11.347593	9.294253	9.781162	9.530173	9.584944	10.749817	10.345369	10.386031	10.948328	10.000614	10.38778	10.544444	9.635678	9.854421	10.582656	10.89658	10.685437	10.855833	10.591804	10.591804	10.374764	10.588978
80230	7.2783575	7.0720167	7.204679	7.3778644	7.4972434	7.4451947	7.283329	7.488379	7.338595	7.3172984	7.080049	6.974244	7.1208596	6.9881372	7.1557193	7.107459	7.1681705	7.0055118	7.0484524	7.181861	7.4624734	7.3187923
80231	6.0174446	5.999926	6.272524	5.8747163	5.7734914	6.104281	5.9162936	5.9056735	6.077848	5.9489417	5.7979393	5.9454303	5.792325	5.893165	5.7724295	5.7350664	5.795475	5.782724	5.799767	5.834397	6.06467	5.894
80232	8.019951	7.855889	8.022192	8.214071	7.9872813	8.189159	8.057362	8.386288	8.172393	8.048209	7.8423433	7.931802	8.450936	7.9219027	8.122022	7.6592655	7.561653	8.037308	7.8318706	8.037653	7.8184676	7.980864
80233	10.591804	9.389149	9.403517	9.625326	9.733113	10.079241	10.168047	9.857729	9.839765	9.803217	10.241048	9.94271	9.721111	9.916189	10.006411	10.550292	9.79676	10.475254	9.89927	10.168047	10.019433	10.114575
80235	6.672176	6.616603	6.3922024	6.1388326	6.1134987	6.0869627	6.8469872	6.5151935	6.7184386	6.3537307	6.5417566	6.113674	6.3330207	6.334919	6.532698	6.04175	6.339058	6.23263	6.099367	6.5564837	6.6859655	6.572257
80237	6.0001106	6.9702954	6.5555434	6.2652206	6.455395	6.5371637	6.267397	6.336449	6.3460636	6.1459384	6.265118	6.016264	5.982802	6.011146	6.0905337	6.025586	6.0055866	6.0739055	6.0304174	6.15136	6.34815	6.09978
80254	8.427796	8.592842	8.191462	8.312314	8.283946	8.281683	8.426378	8.607059	8.127951	8.801417	8.687535	8.650555	8.4382305	8.530557	8.385604	8.75577	8.555681	8.610155	8.521226	8.717588	8.718362	8.535711
80255	6.9942837	7.842058	7.7796035	7.820573	7.7563343	7.6282363	7.495977	7.701891	7.3826537	7.9160466	7.338366	7.8033333	7.5106254	7.82548	7.953522	7.4562387	7.615598	7.414094	7.0383306	7.6350107	7.3893175	7.325001
80256	7.7276864	7.3799176	7.3855495	7.417641	7.248649	7.610049	7.5279937	7.0983725	7.978817	7.018214	6.879271	6.8925986	7.104554	7.1527433	7.2279177	7.0884795	7.1553054	7.018214	7.2382703	7.156609	7.4164414	7.4043508
80258	5.810264	5.8281403	5.7484994	5.811849	6.007964	5.8216963	5.965077	5.9150887	5.724464	5.811384	5.925648	5.7757297	5.9092364	5.94435	5.813919	5.9136076	5.736348	5.862326	5.9668207	5.9830356	5.747203	5.727055
80263	6.3473506	6.7620974	6.6323395	6.547568	6.199965	6.4727497	6.5455403	6.3595695	6.3519735	6.463082	6.4419446	6.1708884	6.448646	6.2055707	6.3081665	6.473905	6.0494995	6.618147	6.3564296	6.339626	6.3313107	6.5394173
80267	7.57671	7.8912096	8.041791	7.644528	7.699983	8.219957	7.920681	8.441047	8.556015	7.860694	7.6873746	7.9706764	7.36699	7.707503	7.7242565	8.008523	8.112814	7.7041216	8.032742	7.569997	7.79275	7.8797064
80270	9.825167	8.408677	10.129511	8.318216	9.020817	9.265842	8.760984	9.375057	8.912301	8.361789	8.226568	8.365203	8.881305	8.135101	8.588831	8.780348	9.344612	8.82256	8.837294	8.557113	8.506258	8.81016
80273	8.950818	9.326035	9.294253	9.385096	9.291113	8.873207	9.1853	9.819332	9.221501	9.385096	9.781162	9.924436	10.039895	9.622405	9.492815	9.209853	9.715189	9.794212	9.564688	9.706829	9.192111	9.592513
80279	11.178138	11.1231575	10.487484	10.556948	11.054492	10.664116	10.673368	10.60102	10.692983	10.368795	10.314338	10.4168415	10.063396	10.20733	10.205753	10.77174	10.314338	10.768304	10.485821	10.562741	10.623603	10.735848
8030	9.515929	8.852619	9.339277	9.636183	9.199441	9.570441	9.818722	9.257991	9.997108	9.661129	9.586059	9.547748	9.803217	9.912647	9.843108	9.625326	9.756979	9.88956	9.538676	9.414744	9.947838	9.796163
80303	10.045795	7.375964	9.502085	8.242286	6.690606	6.5548406	9.231505	7.6989417	10.134144	8.525261	8.935512	10.166591	10.015162	10.4347	8.785218	9.588469	10.475254	10.159077	10.481065	9.72482	9.804636	9.902562
80308	9.39172	9.669755	9.489521	8.8286	9.142006	9.331966	9.242615	9.271604	9.67607	8.544256	8.754535	8.812261	8.177621	8.9038105	8.407688	9.138375	8.958205	8.868397	8.719426	8.721401	8.709716	8.919869
8031	13.541294	12.983816	13.075154	13.099913	13.330035	14.120374	13.066858	13.602564	12.926554	13.6261015	13.4289875	13.282594	12.996738	13.187313	13.38932	13.251191	13.363411	12.775695	13.208442	13.268918	13.514744	13.087407
80310	5.956788	6.8772936	6.245232	7.50633	6.0663443	6.4423275	6.580282	6.0969243	6.800351	6.5376673	6.301013	6.441362	8.125558	6.827261	6.4485545	7.0775847	6.246222	6.65688	6.430031	6.071804	6.862979	6.377581
80315	7.1559124	6.9298344	7.0127764	7.311595	7.2811337	7.624396	7.0498314	8.102642	7.2226343	7.3561006	7.863768	8.315049	7.969438	7.3932424	7.938163	7.2761326	7.886924	7.3109035	7.8875685	7.860694	7.0254674	7.5093675
80317	6.803848	6.816526	6.629182	6.812915	7.198557	6.9429293	6.8733845	6.8897815	6.81238	6.6220098	6.618559	6.3389926	5.9647293	6.6695714	6.501189	5.8190646	6.43773	6.113198	6.266863	6.1752334	6.541984	6.7098804
80320	5.8845706	6.3362556	6.1895723	6.005302	6.14761	6.001556	5.985579	6.020709	5.9824905	6.2509155	5.967947	6.125057	6.1061034	6.2022386	5.9698462	6.177508	6.192277	6.0014668	6.052858	5.999998	6.0624557	6.2639036
80324	10.43363	9.072085	10.0187025	9.261116	9.367175	9.746831	10.066398	9.708625	9.783791	9.218144	9.68231	9.736979	10.157632	9.4837885	9.891324	9.485772	9.894766	10.549349	10.14401	9.416809	9.447287	9.511938
80331	7.100783	6.8899474	7.216164	6.7107882	6.9605136	7.1424417	6.9375606	6.834839	7.164665	6.993466	7.1926017	6.816378	6.888136	6.8253145	7.1284957	7.183556	7.1910872	7.273427	7.36049	7.1525626	7.424991	6.95973
8034	6.038693	6.2055707	6.004502	6.1819143	6.087641	6.3661304	6.237556	6.39664	6.4485545	6.1010447	5.975144	6.0609016	5.9779706	6.374249	6.08454	6.0149374	6.121368	6.0707936	5.9870143	6.0601306	6.1113544	6.1284847
80344	8.306788	9.061768	8.157884	7.8857827	8.506604	8.379913	7.249956	8.046354	7.4823656	9.054635	8.946921	9.081512	7.570796	8.661563	8.739577	8.88933	8.743787	8.80435	8.556015	9.412851	8.297653	8.94523
80345	7.2173424	6.900086	7.2444787	7.2761326	7.0917754	7.4786	7.577187	7.30268	7.1196904	7.173353	7.0217166	7.0124083	6.7500916	6.7136536	6.928806	6.750691	7.1535172	7.117836	7.03537	7.007192	6.903522	7.149623
80346	6.812915	6.965617	6.6897545	6.447992	6.4821563	6.5495987	6.809169	6.781631	6.579328	6.572257	6.3812437	6.327943	6.4055977	6.397402	6.2247887	6.8363934	6.558435	6.2923665	6.515844	6.0418286	6.485175	6.389315
80352	6.0274386	5.986178	5.96787	5.9953375	6.021761	5.9360733	5.889908	5.841686	5.814215	5.958403	5.8622994	5.7711596	6.0921516	5.865353	5.8487926	5.9668207	5.9232078	5.8680177	5.9510126	5.895807	5.876584	5.99465
8036	6.3700795	6.5644407	6.885001	7.5315614	7.4117465	7.60826	7.2019787	7.506067	7.22573	7.473403	7.367232	6.8403983	7.1795444	6.8935156	6.8624377	6.698749	7.0915637	7.01842	7.0185995	6.8268805	7.2809196	7.272975
80380	5.6100626	5.464594	5.8223953	6.0878706	5.9533844	5.6238365	5.661544	5.6261053	5.6921396	5.920632	5.8262796	5.8737617	6.233421	6.0419536	6.036679	5.9732213	6.17192	5.745938	6.086926	5.665874	5.935355	5.939943
80381	6.2638	6.0645843	6.13612	6.1410093	6.1750164	6.3240185	6.1888666	6.0639124	6.296044	6.1207094	6.411819	6.761334	6.4447994	6.2482	6.214628	6.5079474	6.275538	6.1703963	6.2702017	6.4762244	6.186426	6.282845
8048	5.747584	5.7730365	6.0842094	5.759336	5.776193	5.8628674	5.876337	5.956549	5.723724	5.80386	5.847533	5.7361054	5.8811946	5.863509	5.8910975	5.814062	5.7238555	5.8644814	5.8328595	6.0403714	5.852401	5.851041
8050	7.738537	7.9028144	8.210422	7.8426275	7.7976375	7.827139	8.048209	8.843106	8.045695	8.084699	8.300992	8.316422	7.6298366	8.24294	8.148676	7.904827	8.37079	8.093253	8.213418	8.130484	7.643982	8.319582
8065	8.436038	9.15917	9.131264	9.230997	8.787989	9.350027	8.903426	9.140709	9.163517	9.505675	9.165068	9.460258	9.299393	9.055145	9.4837885	9.262691	8.937244	8.989046	9.052427	9.10264	9.27262	9.096558
80704	9.327045	8.536089	9.558782	8.171103	9.210305	8.667874	8.092307	9.191114	7.13258	9.037467	9.820601	9.627671	7.759397	8.698076	9.155337	8.529146	9.000208	9.096079	8.435281	9.60097	8.769004	9.489521
80723	6.5561304	7.209268	7.3922586	6.5018415	6.8963723	7.390018	7.1222415	6.1709495	6.3867006	6.5865583	6.871262	6.8041677	7.309762	7.013401	7.412185	6.6213255	6.9567575	6.481634	7.2580986	6.2565694	6.487513	6.9098744
80725	6.3347898	6.212225	6.23284	6.2681427	6.0254145	6.3011384	6.101491	6.3085585	6.335053	6.2062974	6.5303874	6.4760456	6.11617	6.2756467	6.4729652	6.616482	6.3804502	6.415559	6.4476876	6.6415205	6.5311904	6.2939086
80727	8.527145	7.0680985	7.780905	7.64656	7.547366	7.6300774	8.536432	7.8084917	7.82114	7.140506	7.498077	7.3333254	7.7357616	7.314928	7.409562	7.157809	7.875639	7.5025706	7.643125	7.3985066	8.368648	7.265834
8073	6.235385	6.072864	6.2176027	6.039768	5.952212	6.1649747	6.0210986	6.2248807	6.199143	5.9778123	5.8858786	6.187208	5.965467	6.021291	5.8240814	5.9361877	6.264557	6.0663247	6.106122	6.013561	6.0026374	5.931735
80739	6.067546	5.9085007	6.107591	6.130989	5.890823	6.180793	6.121029	6.089046	6.1217246	6.0201726	6.3006005	6.08962	6.1297436	5.786843	6.237172	6.0148053	6.278751	6.033409	6.0908456	6.2255335	6.2932034	6.208311
80740	5.755475	5.9735107	5.8789344	5.8091784	5.853591	5.9916277	5.870428	6.1022296	5.930309	5.832315	5.8635745	5.6917195	5.803523	5.6629214	5.608593	5.4818883	5.6926847	5.665745	5.705323	5.5512314	5.797816	5.7511287
80742	6.277257	6.490244	6.0951467	6.535335	6.4600034	6.3101373	6.6044407	5.827292	6.4994893	6.0731344	6.1319847	6.0162797	6.7970862	6.1505556	6.39108	6.0846353	6.1845055	6.660805	6.193514	5.715384	6.617627	6.497603
80745	7.0492496	6.7662325	7.1525626	7.272026	7.0832353	7.1335607	7.2550435	7.0106287	7.2063103	7.257247	6.7761617	6.871113	7.348412	6.9801383	7.1220245	7.0954943	6.921702	7.171914	7.186521	7.0470405	7.2631755	6.947151
80746	7.776764	7.606185	7.2279177	7.473176	7.683686	7.6620207	7.602848	7.8461256	7.611092	7.637373	7.25304	7.535483	7.366316	7.1574445	7.575927	7.4332314	7.636574	7.826914	7.420446	7.5774646	7.55583	7.590414
80758	6.2472396	6.0244927	6.4626627	6.333164	6.0729337	6.2687984	6.266152	5.924474	6.309701	5.9919033	6.130767	6.167893	6.145855	5.796636	5.862326	5.977178	5.8337693	6.0031214	5.9924054	5.6552935	5.8678317	5.7907743
80759	6.0098515	5.7236247	5.785595	5.824037	5.763795	5.7919035	5.7970347	5.741444	5.7961693	6.032765	5.8531866	5.830574	5.7370453	5.841396	5.6945586	5.712146	5.7681975	5.810522	5.982298	5.8045597	5.9355206	5.8761005
80762	8.533814	8.66424	8.056732	8.083757	8.311621	9.270045	7.806353	9.149133	8.635339	8.821299	8.505296	8.685053	8.06432	8.441047	8.732321	8.228981	8.510809	8.208822	8.310995	8.43789	8.404245	8.63384
80763	6.005541	6.0074453	6.001838	6.0966773	5.958804	6.179819	6.026749	5.850424	6.0136676	6.209192	5.942777	6.013996	6.097962	5.8994856	5.9854174	5.921232	5.987845	6.1393833	6.038263	5.806738	5.9632716	6.086565
80764	7.9803033	7.5408573	7.6736736	7.273645	7.3038406	7.70933	7.2920685	7.610835	7.637373	7.4680834	7.4842753	7.499109	7.3086753	7.544516	7.1327915	7.704868	7.422444	7.7005143	7.6282363	7.510171	7.216164	7.5928645
80778	7.198761	7.0336366	7.146744	7.1150723	7.1144185	7.164078	6.9526973	7.0437922	7.4535594	7.107625	7.2215486	7.2435417	7.04153	7.180226	7.3316936	7.1851006	7.2766767	6.9778433	7.247136	6.8846426	6.928446	7.0770617
8078	10.450455	9.884358	9.985015	9.805389	10.104688	10.307335	9.810737	10.029118	10.256404	9.596179	9.707461	9.329514	8.975056	9.738315	9.514106	9.437806	9.697871	9.629954	9.531389	9.43402	9.914792	9.762675
80781	12.406035	11.231072	10.984325	11.28015	11.474071	11.828227	11.245588	11.7014675	11.356926	11.229488	12.138257	11.475912	10.655131	11.435739	11.663701	11.215929	11.7697935	11.7396	11.990116	11.874194	11.217345	11.759854
80789	8.166576	7.8857827	8.133777	7.844593	8.150819	8.151105	7.558397	7.6592655	7.8834705	7.9281974	7.4636583	7.729023	7.643125	7.5047946	7.693738	7.925543	7.803897	7.9249673	7.7648144	7.7978716	7.7685246	7.7454314
8079	10.215815	10.235998	10.141784	9.704881	10.2919855	10.361123	9.749957	10.539681	9.803905	9.589022	10.202543	10.070752	9.318502	9.556921	9.665973	9.312893	9.577265	9.548878	9.563016	9.764521	9.59491	10.20489
808	11.412015	12.416394	12.0246	12.062247	12.210118	12.28269	11.99239	11.983836	11.7697935	11.942017	12.152427	11.675204	12.08279	11.665975	11.505685	11.598902	11.522476	11.172617	11.542117	12.069168	12.262959	12.062247
80818	6.377262	6.514817	6.2427	6.4578357	6.160641	6.4207344	6.28715	6.190885	6.430844	6.3114457	6.009164	6.2174897	6.066414	5.954727	6.111596	6.1355124	6.141087	6.0658693	5.9901166	6.048549	6.0134063	6.1293836
80824	8.517801	8.511921	8.592116	8.090993	8.694088	8.493416	7.59094	8.360449	8.611211	8.458377	8.961768	9.175746	8.63609	9.112197	9.181907	8.109313	8.149027	7.9709725	8.9993305	8.625589	7.9996057	8.653642
80829	7.2685986	6.7436957	6.8198295	6.5991716	6.8538895	7.0515504	6.6036716	7.031652	7.0344234	7.0351605	7.223573	6.9838853	7.1437073	6.8944206	7.0453954	6.8815746	7.412888	7.101189	7.425765	7.4093246	7.2554827	7.387938
80832	5.8734484	5.917857	6.0438547	6.0446706	6.1704893	6.076526	6.1663346	5.8892827	6.0798254	6.0172563	5.964079	5.9938517	6.152197	5.9734836	5.9827633	6.094126	5.860301	6.2201996	5.998746	6.358562	5.9852653	5.904073
80833	10.077896	11.413576	10.921218	10.278072	10.826539	11.535103	9.896536	10.480092	10.058189	8.764599	9.07115	8.511568	8.266808	8.5899105	8.54381	8.842716	9.428606	8.197231	8.80229	8.665453	10.365957	9.466255
8085	6.0232096	6.0916276	6.1554093	6.006166	5.900002	6.023011	5.9840155	5.995687	5.894992	5.7529893	5.8303676	5.7832427	6.1064506	5.8587832	5.7555704	5.654419	5.824916	5.8440065	5.7310915	5.8011184	5.623498	5.8765483
80851	7.4553056	6.7291455	7.024279	6.861719	7.221106	7.2112894	6.970654	6.6340256	7.3753333	6.7779045	6.90248	6.8183713	6.9219036	6.920272	7.127801	7.0024233	7.251097	7.061749	6.5902042	6.888136	6.9855723	6.8395424
80856	6.1282363	6.0958614	6.1419272	6.201337	6.0507717	6.172244	6.2565694	6.297801	5.847444	6.232884	5.9799833	6.0212107	6.1717973	5.9436407	6.076012	6.0083456	5.942095	6.061577	5.9577274	5.973377	5.947616	6.11813
8086	7.399455	6.7206597	6.8762197	6.8414583	7.002073	7.0619698	6.961678	7.0102773	7.1516423	6.733991	6.5127296	6.5390377	6.403519	6.6214333	6.472563	6.6429176	6.8555064	6.7586465	6.7523475	6.5460124	6.6220098	6.7993736
80864	5.9533844	6.3037825	6.1158237	6.378181	5.8166766	5.8258166	6.094859	5.858972	6.1177473	5.7732406	6.053673	5.7609997	6.098086	5.7864456	5.7684507	5.6415615	5.855456	5.889934	5.8285294	5.7293997	5.6950936	6.0283275
8087	8.523824	8.687925	8.374568	8.84829	8.729669	8.586155	8.70004	8.768145	8.544654	9.281761	8.80389	9.287638	8.706226	8.895598	8.652081	8.472354	8.790787	8.5156765	8.725469	9.080633	8.799787	8.675206
81	10.159077	9.464108	9.528138	9.469013	9.475051	9.608159	10.0442095	9.644354	9.885644	9.115906	8.826618	8.843568	9.812016	8.929533	8.833175	9.0308	8.982077	8.905072	9.252368	8.770429	8.967387	9.0412035
810	5.8831973	5.830131	5.9234996	5.9034586	5.800449	5.7343626	6.045102	5.8894324	6.001142	5.8938293	6.0112886	6.1092257	6.1275806	6.124818	6.249883	6.148282	6.047001	6.5255795	6.0192075	6.236239	6.10903	7.118868
8100	6.7182813	6.148652	6.756677	6.41592	6.2586813	6.9717684	6.427166	6.5789986	6.6197877	6.8497396	6.5902042	7.011232	6.9335594	6.6918077	6.6153984	7.0699005	7.2246623	7.330189	6.924454	7.2732153	6.4021063	6.9186325
81030	7.117622	7.64478	7.7685246	7.7033324	7.7248445	7.602848	7.391998	7.3355823	7.8556113	7.2155166	7.5675583	7.201566	7.25304	7.8290377	7.663048	7.1456485	7.2063103	7.318438	7.1790457	7.455006	7.706231	7.7038584
81031	6.9253554	7.71612	8.027762	7.181861	7.301653	8.213091	7.6932445	7.5627174	7.1917024	7.358676	7.575139	7.4216266	6.91253	7.55583	7.748587	6.752981	7.5008125	7.2638273	7.499346	6.7821264	7.2561264	7.1902514
81033	5.8371463	5.8658304	6.0568137	6.0523877	5.880332	5.8251333	5.695477	6.119511	5.900701	5.7710013	5.6880374	5.7561307	5.822439	5.820921	5.8052406	5.873302	5.793928	5.94461	5.9313583	5.799444	5.7697754	5.649755
81035	6.1388087	7.0280294	7.9721556	6.3151	6.0795197	6.7558794	6.385488	5.8664246	6.8505955	6.5137362	6.3641796	5.730484	7.2035627	6.318542	6.093526	5.9566956	6.0644355	5.9845376	6.118768	6.0282187	6.944724	5.9616327
81037	10.631697	10.678566	10.6425	10.497194	10.378199	10.127141	10.522266	10.603257	10.696133	10.567646	10.424809	9.635678	9.89068	11.128408	11.284693	10.082014	10.571583	10.521307	10.506035	10.912616	10.181834	11.132061
8106	10.121512	9.271099	9.448994	9.285086	9.471762	9.6453495	9.721111	9.305852	10.221564	9.359217	9.481805	9.163037	9.187668	9.080162	9.198401	9.358694	9.790384	9.443569	9.410766	9.37613	9.593758	9.353461
811	10.401714	9.916936	10.695032	9.553367	9.975304	10.048162	10.312453	10.263489	9.766575	9.409681	9.910542	9.397787	9.508372	10.152125	9.76517	9.840483	9.819909	9.753819	9.71748	9.852372	9.956001	9.722341
8111	6.138008	5.7631516	6.3321753	6.6488914	6.0342574	6.5760317	6.7663946	6.0891294	6.6378713	5.934437	6.3183494	5.888777	6.0210986	6.016293	5.7579246	6.0974307	6.096799	5.9684978	5.944671	5.864914	6.691184	5.816576
8125	6.0024567	6.231407	6.261599	6.2568116	6.358853	6.399754	6.3431387	6.005846	6.2416935	5.8604774	5.906704	6.3008327	6.1009793	6.025054	5.9210434	5.9065156	5.94503	6.204813	5.919769	6.0333323	6.17581	6.2469153
81285	6.4655757	6.262714	6.073974	6.0058327	6.1745915	6.367258	6.033946	6.1092978	6.0366287	6.272208	6.2514234	6.3008957	6.2522297	6.238553	6.5065084	6.2555165	6.1343303	6.3069077	6.306972	6.3845224	6.286225	6.309763
813	8.324065	8.935117	8.533436	8.698444	8.1907625	8.450603	8.742966	8.464405	8.338663	8.591365	8.497645	8.412463	8.897729	8.561928	8.789174	8.169803	8.396217	8.121439	8.533436	8.081006	8.833175	8.303757
8139	5.9021273	5.981185	6.1235394	5.924271	5.980866	5.8268104	5.792979	5.7607656	5.8701525	5.9547877	5.830965	5.974358	5.9458604	5.938554	5.881081	5.979048	5.879996	6.007388	6.1102962	5.7278743	6.0264664	5.7820387
814	5.9298606	5.827006	6.0523877	5.9630623	5.995294	5.9000373	6.052071	5.8875065	5.9669075	6.289282	5.941	6.0065312	5.8767686	6.1805267	6.0334854	5.9930634	6.1278253	5.993878	6.1765456	6.15631	6.019054	5.952146
