SourceNode	TargetNode
2354	466
2354	79058
2354	84164
2354	8853
2354	358
2354	128240
2354	306
2354	11199
2354	55107
2354	23243
2354	288
2354	51433
2354	147
2354	148
2354	93953
2354	23527
2354	37
2354	63874
2354	64240
2354	55324
2353	51333
2353	255403
2353	374655
2353	64763
2353	55205
2353	84450
2353	63925
2353	49854
2353	51222
2353	7756
2353	653808
2353	23503
2353	80829
2353	54469
2353	7532
2353	55432
2353	64131
2353	7482
2353	7481
2353	7480
2353	124997
2353	11152
2353	64743
2353	10163
2353	4013
2353	55187
2353	5212
2353	7431
2353	7424
2353	7423
2353	7422
2353	10493
2353	7408
2353	9218
2353	8409
2353	10911
2353	54532
2353	23032
2353	9960
2353	8615
2353	127733
2353	143630
2353	10383
2353	7280
2353	7277
2353	83887
2353	64427
2353	7265
2353	10103
2353	7442
2353	201292
2353	51592
2353	7185
2353	285386
2353	122664
2353	7168
2353	7165
2353	222699
2353	3842
2353	7133
2353	7130
2353	55287
2353	114801
2353	55314
2353	55273
2353	83877
2353	64129
2353	79228
2353	56906
2353	7050
2353	7048
2353	7980
2353	10312
2353	6929
2353	6919
2353	79718
2353	79735
2353	64786
2353	6901
2353	8407
2353	6874
2353	8148
2353	6881
2353	23353
2353	25870
2353	8675
2353	30968
2353	6788
2353	90627
2353	338069
2353	85464
2353	23648
2353	140809
2353	6733
2353	6717
2353	6720
2353	51332
2353	6700
2353	200734
2353	375686
2353	353324
2353	6662
2353	81609
2353	6623
2353	6608
2353	23293
2353	6598
2353	8467
2353	4089
2353	55106
2353	23315
2353	6535
2353	8671
2353	54946
2353	10991
2353	339665
2353	51006
2353	142680
2353	283130
2353	284439
2353	114789
2353	60386
2353	8604
2353	25769
2353	51804
2353	27240
2353	51547
2353	8036
2353	51246
2353	6464
2353	30011
2353	80851
2353	400745
2353	6440
2353	84826
2353	6424
2353	2810
2353	5054
2353	256987
2353	10801
2353	5414
2353	6405
2353	113675
2353	27111
2353	57147
2353	23034
2353	154075
2353	6299
2353	113174
2353	6286
2353	6279
2353	6275
2353	57142
2353	79897
2353	6185
2353	6173
2353	51121
2353	79657
2353	26015
2353	94137
2353	9475
2353	80196
2353	154214
2353	727800
2353	27246
2353	6016
2353	9783
2353	83547
2353	85415
2353	84957
2353	1104
2353	5950
2353	494115
2353	5931
2353	9821
2353	83593
2353	11186
2353	5916
2353	9649
2353	5900
2353	26064
2353	5887
2353	11159
2353	23637
2353	9367
2353	5869
2353	326624
2353	27314
2353	5874
2353	5872
2353	80223
2353	126789
2353	5801
2353	5774
2353	5770
2353	5764
2353	5745
2353	5743
2353	5730
2353	170679
2353	84262
2353	5701
2353	5700
2353	11212
2353	60675
2353	10544
2353	79706
2353	11230
2353	5525
2353	5519
2353	55607
2353	10848
2353	64840
2353	548644
2353	5437
2353	50640
2353	5361
2353	5355
2353	10226
2353	79990
2353	55200
2353	59339
2353	23228
2353	9373
2353	143689
2353	11040
2353	5239
2353	5228
2353	5216
2353	8800
2353	5163
2353	5159
2353	5151
2353	5833
2353	5046
2353	56111
2353	5020
2353	5017
2353	150681
2353	403257
2353	8388
2353	8387
2353	4976
2353	132299
2353	4928
2353	4908
2353	22978
2353	8013
2353	2063
2353	1728
2353	27020
2353	4878
2353	256933
2353	4836
2353	654364
2353	4830
2353	51701
2353	11188
2353	4803
2353	4799
2353	4758
2353	4751
2353	23327
2353	4734
2353	63941
2353	4728
2353	10397
2353	4674
2353	80018
2353	4643
2353	4627
2353	23077
2353	57509
2353	8898
2353	10903
2353	51537
2353	23788
2353	4502
2353	4489
2353	4481
2353	91283
2353	92259
2353	64951
2353	51021
2353	64398
2353	4316
2353	10962
2353	9757
2353	54903
2353	4289
2353	4281
2353	79778
2353	54842
2353	126321
2353	4199
2353	255374
2353	114785
2353	23139
2353	10982
2353	5602
2353	9020
2353	5606
2353	4133
2353	81631
2353	11253
2353	10892
2353	64110
2353	4097
2353	126868
2353	11313
2353	116372
2353	4063
2353	4046
2353	9663
2353	23266
2353	91694
2353	645212
2353	338758
2353	100128788
2353	100874047
2353	3987
2353	3977
2353	26468
2353	9355
2353	59352
2353	3958
2353	3953
2353	3915
2353	3914
2353	3909
2353	85285
2353	254950
2353	3850
2353	402569
2353	9314
2353	11278
2353	7071
2353	3831
2353	9585
2353	10112
2353	9928
2353	57698
2353	57650
2353	57214
2353	23240
2353	23277
2353	79932
2353	7403
2353	51780
2353	222658
2353	3783
2353	3782
2353	3781
2353	23415
2353	8514
2353	23254
2353	8629
2353	3706
2353	3673
2353	3669
2353	64423
2353	10207
2353	9118
2353	3572
2353	163702
2353	22806
2353	3486
2353	3475
2353	23308
2353	3359
2353	10553
2353	79663
2353	3315
2353	11234
2353	84842
2353	10949
2353	3172
2353	3122
2353	3090
2353	3074
2353	8841
2353	2979
2353	9569
2353	2968
2353	2934
2353	83445
2353	2926
2353	8111
2353	2843
2353	266977
2353	55094
2353	2794
2353	2787
2353	2738
2353	26058
2353	79153
2353	2668
2353	2632
2353	8139
2353	4616
2353	11345
2353	23710
2353	486
2353	2495
2353	83786
2353	2356
2353	2317
2353	80094
2353	2212
2353	2194
2353	355
2353	286077
2353	115572
2353	55603
2353	56204
2353	51313
2353	54462
2353	389558
2353	55719
2353	159091
2353	51104
2353	11124
2353	3995
2353	2150
2353	2130
2353	2113
2353	2110
2353	54206
2353	85465
2353	79574
2353	100505975
2353	2023
2353	219670
2353	2014
2353	22936
2353	1964
2353	9343
2353	151651
2353	1891
2353	1889
2353	1876
2353	1859
2353	1781
2353	1856
2353	11062
2353	51514
2353	10589
2353	25911
2353	80005
2353	1776
2353	10294
2353	1760
2353	1741
2353	10170
2353	9249
2353	8527
2353	57706
2353	780
2353	81501
2353	64858
2353	1577
2353	9547
2353	1495
2353	1460
2353	1454
2353	1398
2353	144402
2353	80315
2353	23406
2353	80219
2353	9575
2353	1366
2353	1163
2353	10370
2353	10164
2353	1116
2353	1081
2353	29956
2353	64781
2353	1020
2353	1019
2353	8555
2353	8556
2353	969
2353	959
2353	8763
2353	6352
2353	283234
2353	92558
2353	151903
2353	84317
2353	56267
2353	23466
2353	147968
2353	10486
2353	27101
2353	55799
2353	760
2353	286257
2353	116254
2353	81688
2353	64771
2353	84221
2353	283870
2353	80017
2353	91574
2353	196500
2353	60314
2353	53838
2353	8896
2353	695
2353	10902
2353	79184
2353	673
2353	8553
2353	631
2353	221336
2353	627
2353	54880
2353	283149
2353	55509
2353	148789
2353	222255
2353	533
2353	488
2353	55054
2353	466
2353	171023
2353	79058
2353	84164
2353	8853
2353	84986
2353	358
2353	128240
2353	8416
2353	306
2353	302
2353	11199
2353	301
2353	55107
2353	23243
2353	288
2353	51433
2353	272
2353	59344
2353	113146
2353	54806
2353	10768
2353	84803
2353	56895
2353	56894
2353	148
2353	133
2353	51094
2353	170690
2353	93953
2353	23527
2353	37
2353	63874
2353	64240
2353	9429
2353	55324
2118	7431
2118	7391
2118	7295
2118	7124
2118	7077
2118	7048
2118	6696
2118	6441
2118	55072
2118	5743
2118	5321
2118	5046
2118	4939
2118	4900
2118	3084
2118	4306
2118	4846
2118	4602
2118	4585
2118	4318
2118	4316
2118	4314
2118	4313
2118	4327
2118	4321
2118	146664
2118	4225
2118	7804
2118	3356
2118	3248
2118	2706
2118	2353
2118	2314
2118	2158
2118	2114
2118	2113
2118	1889
2118	1071
2118	695
2118	683
2118	672
2118	590
2118	350
2118	262
2118	186
2118	185
2114	11344
2114	7048
2114	22797
2114	6696
2114	5744
2114	5663
2114	5328
2114	4914
2114	8996
2114	4609
2114	4602
2114	4481
2114	4318
2114	4314
2114	146664
2114	3875
2114	3845
2114	3726
2114	3725
2114	2629
2114	2623
2114	2353
2114	2314
2114	2246
2114	2113
2114	1958
2114	1583
2114	1145
2114	1081
2114	983
2114	920
2114	947
2114	9332
2114	595
2114	890
2114	672
2114	506
2114	285
2113	7454
2113	7424
2113	7423
2113	10043
2113	943
2113	8795
2113	7124
2113	7099
2113	7048
2113	10253
2113	6696
2113	4089
2113	4068
2113	5054
2113	8731
2113	55072
2113	5744
2113	5743
2113	5663
2113	5447
2113	5424
2113	5328
2113	5228
2113	5175
2113	5159
2113	5046
2113	142
2113	4939
2113	4913
2113	4846
2113	8996
2113	4826
2113	4830
2113	4745
2113	4609
2113	4602
2113	4481
2113	4316
2113	4314
2113	4321
2113	4311
2113	146664
2113	4233
2113	4103
2113	4069
2113	4056
2113	3936
2113	3932
2113	3875
2113	3815
2113	3779
2113	3714
2113	3678
2113	3560
2113	3598
2113	3586
2113	51278
2113	3248
2113	3162
2113	3002
2113	51206
2113	2623
2113	2353
2113	10875
2113	2118
2113	2114
2113	2113
2113	2022
2113	1981
2113	1958
2113	1889
2113	10148
2113	1603
2113	1508
2113	1460
2113	1327
2113	9318
2113	4261
2113	1147
2113	1027
2113	1019
2113	728642
2113	1012
2113	925
2113	974
2113	963
2113	921
2113	920
2113	595
2113	6348
2113	841
2113	837
2113	652
2113	329
2113	596
2113	26229
2113	558
2113	506
2113	285
2113	5244
2099	9203
2099	153527
2099	7504
2099	80014
2099	7481
2099	54838
2099	9101
2099	9094
2099	56893
2099	7337
2099	55000
2099	27229
2099	54902
2099	7102
2099	7442
2099	55223
2099	5987
2099	1200
2099	7156
2099	7142
2099	4982
2099	55219
2099	284339
2099	25976
2099	26519
2099	7039
2099	23483
2099	54997
2099	6911
2099	6891
2099	3925
2099	6776
2099	5552
2099	6714
2099	9021
2099	23381
2099	6601
2099	6595
2099	4089
2099	353189
2099	11309
2099	55238
2099	10991
2099	140679
2099	65010
2099	201232
2099	51092
2099	134549
2099	6464
2099	5054
2099	5272
2099	26135
2099	10801
2099	54437
2099	57715
2099	6401
2099	6343
2099	23314
2099	6253
2099	113000
2099	79897
2099	63891
2099	6015
2099	253260
2099	391
2099	56963
2099	57109
2099	283248
2099	125950
2099	83593
2099	54922
2099	5923
2099	5914
2099	57826
2099	57186
2099	253959
2099	5793
2099	5757
2099	55615
2099	54866
2099	5468
2099	5449
2099	10957
2099	5376
2099	5338
2099	5335
2099	5290
2099	401
2099	84844
2099	5228
2099	5833
2099	124222
2099	5020
2099	5018
2099	57532
2099	8013
2099	4306
2099	7026
2099	8431
2099	4846
2099	8996
2099	4803
2099	4799
2099	10763
2099	4720
2099	4717
2099	57447
2099	9611
2099	8648
2099	51172
2099	4609
2099	4602
2099	4485
2099	124540
2099	4440
2099	56180
2099	27304
2099	56547
2099	64223
2099	4281
2099	4225
2099	1954
2099	4208
2099	4192
2099	23005
2099	28992
2099	57819
2099	23507
2099	126364
2099	78999
2099	619207
2099	140828
2099	89884
2099	3936
2099	9215
2099	3880
2099	10749
2099	57648
2099	90134
2099	81033
2099	8850
2099	3726
2099	3725
2099	126119
2099	3688
2099	3673
2099	3636
2099	3614
2099	3586
2099	3547
2099	3479
2099	3454
2099	3315
2099	3238
2099	3206
2099	100316868
2099	388585
2099	610
2099	26959
2099	2957
2099	9687
2099	29899
2099	2796
2099	8521
2099	10634
2099	4616
2099	1647
2099	2538
2099	2308
2099	2353
2099	2286
2099	6468
2099	2192
2099	60493
2099	157638
2099	400451
2099	2161
2099	2101
2099	2028
2099	1959
2099	1956
2099	1788
2099	1747
2099	50619
2099	317781
2099	3491
2099	1545
2099	1543
2099	1588
2099	6387
2099	1429
2099	1393
2099	9586
2099	51185
2099	1375
2099	1345
2099	84987
2099	27013
2099	26504
2099	9575
2099	6249
2099	8483
2099	113189
2099	51652
2099	1081
2099	1020
2099	53841
2099	8556
2099	51293
2099	595
2099	90324
2099	11007
2099	8030
2099	28958
2099	857
2099	817
2099	790
2099	718
2099	148304
2099	84066
2099	254863
2099	284067
2099	646174
2099	115939
2099	83695
2099	654
2099	640
2099	80115
2099	551
2099	10476
2099	554235
2099	443
2099	335
2099	10307
2099	8639
2099	309
2099	51129
2099	57463
2099	269
2099	54784
2099	144245
2099	226
2099	177
2099	111
2099	65057
2099	25
2099	29974
2034	7424
2034	7423
2034	7043
2034	7039
2034	7010
2034	6513
2034	5054
2034	5228
2034	5155
2034	4846
2034	768
2033	10472
2033	23414
2033	7541
2033	196441
2033	54503
2033	92092
2033	79696
2033	197335
2033	80232
2033	284013
2033	26019
2033	56893
2033	83983
2033	9866
2033	7186
2033	84134
2033	10452
2033	10318
2033	388595
2033	199953
2033	79228
2033	7942
2033	6903
2033	257397
2033	6810
2033	3925
2033	27347
2033	114790
2033	10617
2033	6767
2033	23648
2033	10253
2033	25876
2033	11262
2033	6657
2033	6616
2033	22865
2033	64924
2033	51629
2033	8402
2033	51804
2033	6494
2033	6469
2033	25759
2033	6464
2033	6424
2033	57715
2033	6388
2033	54665
2033	80196
2033	149603
2033	57484
2033	89941
2033	64080
2033	65059
2033	5902
2033	326624
2033	25945
2033	5763
2033	9536
2033	56984
2033	5719
2033	5638
2033	7916
2033	5518
2033	8493
2033	5451
2033	23126
2033	23275
2033	8502
2033	8396
2033	113791
2033	55361
2033	79142
2033	51317
2033	84547
2033	8682
2033	81572
2033	9659
2033	5136
2033	23598
2033	11044
2033	23594
2033	93129
2033	4978
2033	10439
2033	161753
2033	4915
2033	4908
2033	55968
2033	3084
2033	8996
2033	4784
2033	80762
2033	81565
2033	26960
2033	55892
2033	4637
2033	4609
2033	136319
2033	253827
2033	79590
2033	283078
2033	4286
2033	58526
2033	255374
2033	10982
2033	5597
2033	225689
2033	55700
2033	28992
2033	130574
2033	10489
2033	9890
2033	645212
2033	128077
2033	157627
2033	51557
2033	26524
2033	23313
2033	79932
2033	84678
2033	56479
2033	3752
2033	2648
2033	126119
2033	3720
2033	3706
2033	3678
2033	3490
2033	50809
2033	3232
2033	3239
2033	3227
2033	3219
2033	92906
2033	147746
2033	3038
2033	9569
2033	2957
2033	83445
2033	114787
2033	2822
2033	2782
2033	29925
2033	125111
2033	2621
2033	252995
2033	2289
2033	10979
2033	25940
2033	286077
2033	728833
2033	653820
2033	55924
2033	130074
2033	23197
2033	83715
2033	2066
2033	2014
2033	90187
2033	63916
2033	1998
2033	1949
2033	79180
2033	1871
2033	1856
2033	51514
2033	1808
2033	1756
2033	1740
2033	1627
2033	1589
2033	200186
2033	1375
2033	23603
2033	81035
2033	246175
2033	79586
2033	1120
2033	1031
2033	1030
2033	23466
2033	83698
2033	541565
2033	57827
2033	221545
2033	205428
2033	91689
2033	91748
2033	55017
2033	666
2033	613
2033	481
2033	253982
2033	554235
2033	10093
2033	56899
2033	51239
2033	84962
2033	146
2033	107
2033	60
2033	23527
2033	116236
2033	14
2004	2353
1960	7791
1960	57688
1960	57643
1960	91752
1960	51123
1960	9726
1960	23528
1960	10782
1960	146198
1960	57623
1960	23174
1960	51341
1960	7709
1960	7528
1960	7533
1960	81555
1960	10413
1960	9213
1960	7504
1960	7481
1960	10493
1960	84132
1960	10713
1960	29761
1960	7343
1960	65264
1960	9040
1960	9898
1960	80727
1960	83983
1960	79042
1960	7204
1960	55223
1960	23321
1960	7168
1960	9537
1960	27327
1960	83590
1960	148534
1960	116238
1960	7086
1960	79228
1960	11022
1960	6877
1960	10617
1960	23635
1960	57522
1960	92369
1960	83985
1960	84501
1960	56907
1960	10653
1960	124044
1960	6659
1960	6657
1960	6272
1960	8835
1960	81609
1960	29916
1960	54221
1960	54212
1960	9627
1960	10322
1960	23293
1960	4092
1960	9748
1960	6550
1960	6535
1960	386757
1960	8671
1960	79085
1960	63027
1960	23411
1960	25942
1960	388336
1960	6440
1960	375035
1960	10262
1960	5265
1960	26135
1960	10801
1960	989
1960	5413
1960	23231
1960	27111
1960	60592
1960	10066
1960	23098
1960	284618
1960	862
1960	6253
1960	51773
1960	54665
1960	51093
1960	64121
1960	9125
1960	6197
1960	6095
1960	152006
1960	388591
1960	25897
1960	494470
1960	63891
1960	10535
1960	89941
1960	387
1960	5863
1960	5931
1960	5916
1960	5902
1960	138046
1960	53917
1960	5861
1960	5836
1960	5814
1960	5774
1960	5763
1960	9536
1960	10197
1960	80758
1960	80742
1960	253143
1960	9129
1960	5580
1960	144165
1960	84279
1960	9374
1960	5525
1960	5520
1960	5516
1960	5515
1960	10848
1960	5499
1960	5498
1960	5495
1960	59338
1960	5338
1960	8395
1960	5295
1960	55300
1960	23338
1960	283871
1960	5194
1960	5170
1960	9260
1960	5155
1960	124222
1960	11044
1960	5050
1960	5048
1960	11252
1960	26986
1960	5031
1960	5028
1960	55644
1960	59277
1960	4905
1960	203447
1960	2908
1960	7182
1960	344022
1960	51701
1960	28511
1960	4802
1960	4791
1960	56901
1960	340719
1960	4664
1960	4649
1960	23077
1960	23787
1960	55167
1960	4440
1960	4439
1960	64981
1960	10573
1960	4343
1960	22880
1960	8085
1960	4289
1960	57496
1960	4281
1960	90768
1960	84206
1960	51108
1960	79892
1960	9782
1960	84930
1960	22983
1960	4294
1960	28992
1960	10894
1960	11313
1960	7798
1960	4054
1960	57819
1960	115353
1960	4041
1960	26020
1960	646938
1960	100130705
1960	8543
1960	55885
1960	51176
1960	84458
1960	3911
1960	51315
1960	11004
1960	10749
1960	80856
1960	57536
1960	23325
1960	23313
1960	10765
1960	253980
1960	56479
1960	3781
1960	27345
1960	3745
1960	284058
1960	3727
1960	3720
1960	3714
1960	3706
1960	3622
1960	83943
1960	94086
1960	51668
1960	3306
1960	55806
1960	3251
1960	9987
1960	3192
1960	3182
1960	388585
1960	9555
1960	83743
1960	2870
1960	2904
1960	2902
1960	114787
1960	151556
1960	283554
1960	2262
1960	2805
1960	2783
1960	26205
1960	125111
1960	2707
1960	28964
1960	54438
1960	2632
1960	57452
1960	8326
1960	55783
1960	83856
1960	341640
1960	93986
1960	2354
1960	2280
1960	2263
1960	389549
1960	56929
1960	6468
1960	84085
1960	157638
1960	286077
1960	199870
1960	64762
1960	54855
1960	80256
1960	9917
1960	25817
1960	642938
1960	9715
1960	159090
1960	2145
1960	54536
1960	2101
1960	83715
1960	26523
1960	1958
1960	1949
1960	221154
1960	80267
1960	8655
1960	1780
1960	1826
1960	1815
1960	1808
1960	1795
1960	1789
1960	85406
1960	11083
1960	1606
1960	8694
1960	25861
1960	1674
1960	163259
1960	23576
1960	10540
1960	1639
1960	9201
1960	80344
1960	55861
1960	147906
1960	51302
1960	51523
1960	404217
1960	58190
1960	1479
1960	53944
1960	1454
1960	200186
1960	1397
1960	23603
1960	11316
1960	81035
1960	1284
1960	116840
1960	246175
1960	26504
1960	1265
1960	1213
1960	1209
1960	57396
1960	23274
1960	9793
1960	23152
1960	27243
1960	1119
1960	1103
1960	9425
1960	1031
1960	969
1960	961
1960	959
1960	10983
1960	130940
1960	115098
1960	11335
1960	84733
1960	867
1960	9139
1960	830
1960	23271
1960	816
1960	801
1960	8912
1960	776
1960	138199
1960	56260
1960	733
1960	90355
1960	205428
1960	84886
1960	148223
1960	23587
1960	254863
1960	283870
1960	84446
1960	27154
1960	2186
1960	54796
1960	659
1960	54880
1960	60468
1960	8704
1960	11273
1960	6310
1960	51761
1960	9296
1960	528
1960	488
1960	478
1960	23300
1960	22809
1960	554235
1960	170302
1960	409
1960	408
1960	55207
1960	10123
1960	377
1960	334
1960	320
1960	158067
1960	25909
1960	3267
1960	116988
1960	116987
1960	54812
1960	159
1960	146
1960	54936
1960	114
1960	109
1960	107
1960	81
1960	71
1960	60
1960	22985
1959	57688
1959	90204
1959	91752
1959	9726
1959	58499
1959	23528
1959	146198
1959	339487
1959	51341
1959	9213
1959	23214
1959	7504
1959	7482
1959	7481
1959	81554
1959	29761
1959	7398
1959	7391
1959	7343
1959	65264
1959	9040
1959	80727
1959	79042
1959	51504
1959	7204
1959	9537
1959	27327
1959	407977
1959	8742
1959	116238
1959	7066
1959	79228
1959	11022
1959	6613
1959	10617
1959	23635
1959	57522
1959	92369
1959	83985
1959	6659
1959	6657
1959	6272
1959	8835
1959	29916
1959	54212
1959	26778
1959	9627
1959	10322
1959	9887
1959	6535
1959	386757
1959	51006
1959	51629
1959	79085
1959	63027
1959	23411
1959	25942
1959	375035
1959	10262
1959	29950
1959	10801
1959	989
1959	5413
1959	23231
1959	23480
1959	60592
1959	10066
1959	23098
1959	284618
1959	6253
1959	51773
1959	54665
1959	51093
1959	64121
1959	9125
1959	91582
1959	388591
1959	494470
1959	63891
1959	10535
1959	89941
1959	7936
1959	5931
1959	5930
1959	5916
1959	138046
1959	326624
1959	5861
1959	5814
1959	5774
1959	5763
1959	9536
1959	80742
1959	253143
1959	9129
1959	5580
1959	144165
1959	84279
1959	9374
1959	5525
1959	5520
1959	10848
1959	5498
1959	5495
1959	59338
1959	5339
1959	5292
1959	5295
1959	55361
1959	23338
1959	283871
1959	5194
1959	9260
1959	5159
1959	9159
1959	5091
1959	124222
1959	11044
1959	5050
1959	5048
1959	645974
1959	26986
1959	5028
1959	55644
1959	59277
1959	2908
1959	51701
1959	28511
1959	56901
1959	80762
1959	340719
1959	4664
1959	4649
1959	80198
1959	23787
1959	55167
1959	4439
1959	64981
1959	10573
1959	4343
1959	23515
1959	22880
1959	6945
1959	4289
1959	57496
1959	11043
1959	4281
1959	90768
1959	79892
1959	9782
1959	84930
1959	22983
1959	4140
1959	23162
1959	4217
1959	4215
1959	4294
1959	5605
1959	158056
1959	28992
1959	256586
1959	7798
1959	4054
1959	57819
1959	115353
1959	26020
1959	100240735
1959	100130705
1959	100128788
1959	55885
1959	51176
1959	84458
1959	26013
1959	51088
1959	11004
1959	10749
1959	80856
1959	57648
1959	57536
1959	23325
1959	23313
1959	253980
1959	56479
1959	3781
1959	27345
1959	9424
1959	30819
1959	3745
1959	3720
1959	3714
1959	3706
1959	3622
1959	83943
1959	94086
1959	3312
1959	3306
1959	55806
1959	3251
1959	9987
1959	221092
1959	3182
1959	51696
1959	83743
1959	2805
1959	2783
1959	2782
1959	26205
1959	125111
1959	2707
1959	28964
1959	2632
1959	57452
1959	8326
1959	7976
1959	55783
1959	10818
1959	93986
1959	2354
1959	2353
1959	84085
1959	2194
1959	355
1959	23625
1959	157638
1959	286077
1959	64762
1959	54855
1959	80256
1959	54757
1959	9715
1959	159090
1959	2152
1959	2101
1959	2041
1959	8662
1959	1958
1959	1949
1959	221154
1959	8655
1959	1780
1959	1826
1959	1825
1959	1815
1959	10589
1959	1808
1959	1795
1959	1789
1959	65989
1959	11083
1959	1674
1959	163259
1959	23576
1959	10540
1959	1639
1959	55861
1959	2532
1959	51302
1959	51523
1959	58190
1959	1479
1959	53944
1959	1444
1959	200186
1959	1397
1959	1340
1959	81035
1959	1284
1959	246175
1959	26504
1959	1213
1959	57396
1959	23274
1959	9793
1959	23152
1959	79586
1959	27243
1959	9425
1959	1031
1959	959
1959	130940
1959	115098
1959	92922
1959	11335
1959	84733
1959	816
1959	8912
1959	776
1959	770
1959	90355
1959	84886
1959	148223
1959	23587
1959	283870
1959	256329
1959	682
1959	2186
1959	60468
1959	8704
1959	11273
1959	6310
1959	51761
1959	9296
1959	528
1959	522
1959	518
1959	488
1959	220202
1959	554235
1959	170302
1959	408
1959	10777
1959	55207
1959	10123
1959	9181
1959	320
1959	56172
1959	158067
1959	84962
1959	10554
1959	3267
1959	116988
1959	116987
1959	159
1959	146
1959	54936
1959	107
1959	51703
1959	22985
1958	26009
1958	79699
1958	84133
1958	741
1958	388558
1958	91752
1958	168850
1958	126208
1958	51333
1958	58492
1958	7629
1958	283337
1958	51123
1958	79891
1958	79759
1958	115950
1958	22834
1958	84146
1958	65243
1958	90441
1958	51276
1958	79230
1958	340385
1958	57473
1958	26048
1958	147657
1958	55663
1958	80818
1958	84124
1958	25946
1958	171017
1958	84905
1958	80778
1958	7582
1958	63925
1958	79692
1958	7551
1958	162979
1958	23528
1958	54816
1958	92822
1958	10782
1958	58500
1958	57209
1958	10472
1958	7760
1958	7743
1958	7565
1958	90338
1958	7690
1958	84217
1958	9204
1958	57178
1958	23660
1958	118813
1958	146198
1958	7538
1958	7541
1958	162239
1958	7763
1958	60685
1958	25921
1958	84287
1958	84885
1958	55596
1958	79670
1958	219654
1958	29066
1958	124245
1958	55854
1958	79882
1958	51101
1958	221504
1958	51043
1958	360023
1958	9923
1958	403341
1958	10009
1958	7709
1958	7528
1958	7534
1958	7532
1958	253943
1958	54915
1958	79693
1958	388403
1958	81555
1958	7525
1958	55689
1958	150223
1958	4904
1958	10413
1958	10138
1958	2547
1958	9213
1958	11260
1958	23214
1958	57510
1958	55884
1958	56897
1958	49856
1958	7482
1958	7481
1958	29062
1958	92715
1958	124997
1958	11180
1958	54521
1958	253769
1958	80232
1958	64743
1958	11169
1958	23558
1958	374666
1958	64856
1958	137492
1958	51160
1958	9559
1958	57617
1958	54832
1958	81552
1958	203547
1958	7428
1958	7423
1958	7422
1958	7417
1958	7416
1958	10493
1958	7408
1958	7407
1958	9217
1958	9218
1958	57654
1958	57050
1958	10208
1958	8239
1958	84132
1958	57695
1958	84669
1958	9960
1958	389856
1958	23326
1958	9958
1958	8237
1958	7398
1958	124590
1958	55850
1958	7385
1958	65110
1958	5976
1958	57578
1958	25989
1958	9706
1958	8408
1958	51720
1958	23074
1958	55325
1958	51035
1958	130507
1958	56893
1958	8266
1958	56061
1958	9690
1958	89910
1958	7337
1958	65264
1958	55284
1958	7336
1958	63893
1958	9040
1958	7329
1958	7328
1958	7326
1958	7316
1958	10422
1958	1890
1958	10907
1958	57544
1958	7295
1958	200081
1958	57045
1958	55000
1958	10383
1958	7280
1958	51807
1958	84790
1958	10376
1958	7846
1958	23170
1958	158135
1958	150465
1958	283237
1958	57217
1958	23548
1958	54902
1958	151613
1958	7259
1958	26262
1958	283989
1958	79042
1958	8295
1958	54822
1958	51095
1958	51605
1958	27037
1958	55621
1958	11078
1958	80263
1958	90933
1958	4591
1958	51592
1958	5987
1958	89870
1958	10221
1958	55809
1958	22878
1958	122553
1958	7109
1958	9697
1958	23471
1958	7178
1958	7174
1958	7172
1958	7171
1958	9537
1958	7155
1958	9868
1958	10043
1958	27327
1958	407977
1958	8742
1958	8600
1958	115650
1958	126282
1958	7124
1958	56255
1958	83590
1958	9168
1958	7112
1958	148534
1958	29058
1958	54867
1958	29100
1958	57583
1958	79847
1958	129787
1958	84286
1958	153396
1958	81853
1958	23505
1958	54868
1958	54732
1958	51014
1958	11018
1958	55002
1958	23023
1958	147138
1958	7009
1958	56889
1958	9375
1958	80213
1958	7100
1958	9414
1958	7078
1958	7077
1958	1678
1958	26519
1958	7066
1958	7064
1958	79896
1958	51337
1958	7057
1958	51078
1958	7048
1958	7980
1958	7942
1958	7030
1958	9894
1958	8463
1958	26123
1958	343521
1958	6991
1958	6950
1958	10732
1958	22980
1958	9519
1958	29110
1958	6904
1958	23061
1958	23102
1958	55633
1958	54662
1958	374403
1958	123283
1958	6894
1958	6892
1958	9344
1958	129685
1958	10629
1958	27097
1958	6877
1958	10474
1958	84958
1958	8867
1958	8189
1958	84144
1958	6830
1958	6612
1958	6613
1958	6815
1958	6812
1958	6810
1958	8677
1958	10273
1958	55342
1958	30968
1958	27347
1958	10494
1958	8428
1958	6793
1958	261729
1958	6780
1958	6772
1958	134429
1958	10734
1958	338069
1958	54434
1958	6744
1958	170463
1958	23648
1958	23635
1958	6742
1958	26039
1958	140809
1958	6431
1958	57522
1958	6715
1958	80725
1958	6713
1958	144108
1958	92369
1958	283377
1958	10253
1958	200734
1958	90853
1958	83985
1958	10927
1958	51324
1958	9789
1958	202051
1958	64847
1958	9043
1958	53340
1958	80320
1958	6671
1958	6668
1958	6657
1958	6666
1958	6651
1958	6647
1958	30837
1958	122809
1958	29886
1958	27131
1958	29934
1958	54212
1958	6637
1958	6634
1958	6627
1958	116937
1958	8944
1958	79753
1958	724102
1958	285958
1958	6618
1958	57154
1958	6611
1958	6609
1958	9887
1958	6597
1958	64744
1958	4092
1958	4088
1958	84464
1958	353189
1958	28231
1958	285195
1958	6550
1958	23428
1958	6535
1958	340024
