GSM2367587	GSM2367588	GSM2367589	GSM2367590	GSM2367591	GSM2367592	GSM2367593	GSM2367594	GSM2367595	GSM2367596	GSM2367597	GSM2367598
2319	11.487642	10.72023	11.161416	10.870834	11.442302	10.845053	10.920035	11.160127	11.160127	11.099021	10.513882	10.786062
23193	7.6303287	7.5417204	7.773601	7.9112844	7.57212	7.7984495	7.281837	7.8190465	7.438592	7.4451947	7.4852514	8.101601
23196	11.107824	10.809513	11.066196	11.020291	10.81214	10.99321	11.041279	10.933584	10.947128	10.453187	11.060832	10.997051
23197	10.415147	10.160563	10.048162	10.058189	10.236984	9.968227	10.20733	9.935455	9.969518	10.085753	10.252154	10.04651
23200	7.0248437	7.0168366	7.034253	7.0792294	6.8106074	6.809461	7.181481	6.8826375	6.8944206	6.7141232	6.8505955	6.94034
23201	9.170376	8.725906	8.851297	9.050705	8.912301	8.668631	8.609827	8.922137	8.857789	8.665453	9.073076	8.75966
23203	9.52468	9.72482	9.794825	9.544229	9.270546	9.583181	9.491863	9.480228	9.379456	9.941873	9.476102	10.116071
23204	6.090825	6.2061715	6.2204013	6.6115274	6.237873	6.4021935	6.267181	6.353293	6.071347	6.4156446	6.0452814	6.2445116
23207	9.874	9.231505	9.468012	9.140148	9.319078	9.262221	9.3402405	9.304781	9.591905	9.287638	9.423043	9.072612
23211	8.775655	8.74493	8.67909	8.508886	8.444989	8.657117	8.631091	8.44142	8.616084	7.9514103	8.816843	8.581045
23213	7.6483335	6.4612164	7.004954	6.761334	7.5108867	6.8495493	6.7561707	7.013777	7.378082	6.5079474	6.4680023	6.374493
23214	8.48802	8.433162	8.4512615	8.213091	8.103937	8.4364195	8.6082535	8.13775	8.501072	8.348196	8.443588	8.476024
23215	8.823833	8.769004	8.7624445	9.147218	8.516324	8.696771	8.953429	8.334195	8.692037	8.068439	9.109977	8.736009
23218	6.715653	6.798002	6.9672966	6.5553226	6.599039	6.472857	7.075556	6.6999025	6.9400034	6.256913	6.7777615	6.6277604
23219	7.5936675	8.223697	8.019381	7.9987593	7.991296	8.097391	7.67791	7.5604315	7.777102	8.0136175	8.085734	7.8426275
2322	6.168044	6.6942987	6.250819	6.1544533	6.3213515	6.0955887	6.4045334	5.9887347	6.377183	6.0451183	6.230278	6.294382
23221	6.1123676	6.01844	6.126216	6.0298944	6.193899	6.2170753	6.0905337	6.186861	6.277103	6.0836725	6.172972	5.958677
23224	6.6605115	7.211969	6.81144	7.6483335	6.7720823	7.2694874	7.0961766	7.1287203	6.887262	7.6054516	7.4673395	7.3392634
23225	6.9746	7.2302465	6.8933473	7.266993	6.9366403	7.157809	7.1604805	6.9995427	6.866733	6.697069	7.226161	7.2007422
23228	8.361789	8.73313	8.249527	8.331336	8.596319	8.65664	8.744579	8.634194	8.731969	8.20264	8.413647	8.348196
23229	6.0507717	6.212979	6.19235	6.093231	6.1033244	6.0967355	6.275309	6.12021	6.011021	5.919668	6.16694	6.193475
2323	6.490458	6.830039	6.5623555	6.4328914	6.2538104	6.42914	6.690465	6.302403	6.8547707	6.598391	6.253997	6.3968987
23230	7.078185	6.8086596	6.9080715	7.2869425	7.055561	6.6793966	7.052349	7.026245	6.8796234	6.5908375	6.8821073	6.880474
23231	10.002147	9.097946	9.15917	9.063171	10.112321	8.485497	10.307335	9.267513	9.859671	9.097523	8.521959	8.328976
23234	8.956928	8.738405	8.732701	8.472699	8.673288	8.9159155	8.998888	8.644903	8.879218	9.130307	8.661878	9.121237
23235	6.4686527	6.5857115	6.685526	6.837994	6.3200192	6.834121	6.568824	6.724311	6.6321864	6.7304196	6.899902	7.2931843
23236	7.113997	6.6594815	7.107828	7.056292	7.2804346	6.864453	7.018214	7.399455	6.958066	6.49815	6.7279153	6.5615525
23240	8.1844	8.871077	8.604699	8.683396	8.04482	8.523824	8.275536	8.626622	8.07179	7.646342	9.112197	9.56874
23241	6.56639	6.8709583	6.521123	6.4565544	6.4708567	6.4962482	6.584455	7.004307	6.5622444	6.497834	6.529341	6.706388
23243	6.4732776	6.601847	6.800672	6.634556	6.5978785	6.697823	6.551789	6.8050075	6.5188017	6.3770432	6.7568593	6.8566995
23245	6.468554	6.779664	6.6089935	6.6051927	6.937174	6.6021423	6.664162	6.5814795	6.7347593	6.599039	6.4819307	7.04421
23246	9.564203	9.113568	9.33838	8.950818	9.2653	9.320106	9.127017	8.653234	9.095555	9.33838	8.917775	9.588469
23247	7.3816724	7.0264544	7.2406173	7.147412	7.020186	7.0047398	7.460996	7.1820593	7.184187	6.9293213	6.905547	7.283329
23248	6.5376673	7.238622	6.893693	6.742251	6.746349	6.678347	6.8455267	6.9877677	6.67291	6.332664	6.984269	6.8955145
23250	5.699387	5.7228165	5.878373	5.6883893	5.8093467	5.7194567	5.685876	5.8484898	5.890513	5.8683167	5.9642067	5.8369036
23254	6.722929	6.9154716	6.727623	6.6642985	6.484209	6.540839	6.6248393	6.825684	6.605889	6.8253145	6.470102	6.6142173
23258	9.78495	9.221501	9.275685	9.439518	9.2130785	9.375057	9.450129	8.971464	9.494299	9.058099	9.466893	9.216535
23259	8.326963	8.21739	7.959646	7.8293586	8.0091505	7.9252295	8.08784	8.029029	7.9514103	7.9538226	7.8618083	7.673094
23265	9.601529	8.944784	9.150608	9.1772175	9.3927355	9.264214	9.011304	9.202747	9.2631445	9.061768	9.086846	8.963574
23266	8.180278	8.0091505	7.7357616	8.175563	8.080283	8.282936	8.194022	8.310389	8.010648	8.1060915	8.139243	7.799882
23268	5.789554	5.9916673	5.88719	5.8863144	5.8075376	5.8637805	5.7412796	5.903857	5.770766	5.9183545	5.9048443	5.838761
2327	9.443569	8.201373	9.214537	7.7377033	8.171393	7.8102274	8.880092	9.742068	9.997108	8.26584	8.78669	7.5966377
23271	7.7158694	7.311848	7.553525	7.4449615	7.467796	7.325717	7.3151474	7.3454943	7.45426	6.9253554	7.2804346	7.3999476
23272	6.816851	7.0865664	7.0250764	7.127801	6.8665476	6.9755216	7.0585327	7.003575	7.032919	6.7445917	7.123885	6.90502
23274	9.153969	8.3757	8.746086	8.485194	8.4816	8.5428	8.480859	8.549295	8.451976	8.276961	8.779146	8.401758
23275	7.0132217	6.6095433	6.8265643	6.778882	7.0983725	6.5119543	6.619092	6.673714	6.8505955	7.1152434	6.4368396	6.731664
23277	9.402987	9.455734	9.215576	9.244421	8.911842	9.430256	8.857396	9.758979	8.707363	9.108463	9.87787	9.97666
23279	8.352256	8.495114	8.429999	8.528252	8.138068	8.24294	8.3421335	7.829934	8.204531	7.763702	8.423189	8.198205
23287	7.711834	7.524735	7.5723686	7.4998665	7.6308827	7.425228	7.5408573	7.547366	7.5380793	7.338595	7.458657	7.3757377
2329	8.604699	10.261086	8.9965515	10.116071	9.672401	9.284656	9.487413	9.366669	9.11836	9.549496	10.235251	10.134144
23293	6.2524834	6.3968163	6.4109845	6.2730365	6.25809	6.522591	6.281587	6.414954	6.3057942	6.093187	6.3442907	6.5683103
23294	9.165529	9.123641	9.460836	8.841479	8.975533	9.034583	9.887645	9.582066	9.68231	8.814751	9.127017	8.725158
23295	7.7477236	7.8601108	7.662816	7.4093246	7.04054	7.8036113	7.3158174	7.718109	7.316558	7.142801	7.8994684	7.9782248
23300	7.167531	7.436665	7.1910872	7.484518	7.4293904	7.375541	7.514781	7.289183	7.188031	7.4353747	7.3414	7.320359
23303	9.370838	8.675206	9.155337	9.060794	8.643433	8.8605385	9.172823	9.158265	8.9913025	8.71677	9.093021	9.056537
23306	6.806442	6.9405236	6.7617846	6.7354054	6.6990576	6.9090004	6.8960023	6.6523976	6.6195197	6.459906	6.8046703	6.8878074
23307	7.311848	7.8618083	7.4446926	7.391998	7.4974895	7.6762714	7.649692	7.3957787	7.3065724	7.33039	7.6311746	7.5834565
23308	7.588858	7.5532904	7.768786	7.7718816	7.541186	7.847859	7.2638273	7.718454	7.284473	7.7918925	7.661437	7.849322
23309	6.9710145	6.847524	6.695082	6.9401693	6.6539083	6.541984	6.985773	6.583314	6.720366	6.588161	7.056957	6.840246
23312	7.057157	7.122454	6.6409507	7.0886583	6.6387234	6.9235487	6.8597403	6.726063	6.6847606	6.3011384	6.9632325	6.839019
23313	5.8141947	5.83561	5.8576007	5.807974	5.7157955	5.6008263	5.8355813	5.6716747	5.6785016	5.6963	5.7144804	5.7498026
23314	6.80629	7.239071	7.1604805	7.2515283	7.120279	7.21846	6.8686686	7.1553054	6.9387417	7.0615435	6.555434	7.531808
23315	7.0577426	6.83131	6.976651	7.1417875	6.9546967	6.858358	7.0615435	6.9647064	6.675896	6.8897815	7.121452	7.0064387
23316	7.143942	8.637981	8.099303	7.6762714	7.1379843	8.7624445	8.319913	8.577524	7.8953795	8.170453	9.170859	9.755749
23321	7.7987385	7.378082	7.8238273	8.115451	8.063667	7.582368	8.000505	7.8810534	7.958714	7.663334	7.8454924	8.391133
23325	5.91083	6.0756636	5.749068	5.917325	6.123466	6.1613164	6.227815	5.8949676	5.84264	6.0500765	5.754466	5.8381233
23326	5.8053308	5.9685235	5.9373674	5.9240355	5.7915735	5.810583	5.7886863	5.8355355	5.9871054	5.9489655	5.7560554	5.8175993
23327	7.8922563	8.331336	8.2531805	7.920367	8.610155	8.44142	8.185354	8.321275	7.856482	8.211123	8.138068	8.138068
23338	7.8222218	7.904827	7.512214	7.3328314	7.0612063	7.5108867	7.851208	7.4826217	7.71963	7.476931	7.5403748	7.0909157
23339	7.074545	7.127588	7.2371206	6.9645076	7.2189116	6.934816	7.2414875	7.1335607	7.18718	7.034253	7.118868	7.001522
23344	10.258697	9.910542	10.333372	9.923148	9.728297	9.445241	9.968227	10.180106	9.848655	9.788022	9.766575	9.845889
23345	6.3633704	6.2167883	6.3471513	6.443647	6.4010577	6.2729306	6.4283423	6.482044	6.508895	6.555434	6.2842994	6.4670167
23351	8.124275	7.739146	7.624396	7.8022237	7.3688254	7.36699	7.8634763	7.498309	7.7234426	7.7231436	7.7397146	7.541186
23353	8.990822	8.952584	9.144804	9.227557	8.655953	9.084576	9.180899	8.822951	9.171367	8.692872	9.162073	9.31382
23355	8.339655	8.104798	7.8843246	7.878244	8.102642	8.011893	8.063667	7.82304	7.861513	7.8759065	7.9968386	7.7428093
23357	7.289819	7.4339566	7.273427	7.501889	7.676548	7.463931	7.2521753	7.5939326	7.781218	7.38647	7.757514	7.4591813
23362	6.8127375	6.6655807	6.8142734	7.02992	6.770521	6.9390755	6.8117647	6.8830156	6.6748867	7.0707326	6.841805	7.1679626
23365	7.445427	7.599008	7.416679	7.6547003	7.324708	7.4864025	7.331463	7.438782	7.4315186	7.0150166	7.5322747	7.543028
23368	8.232301	8.579896	8.623602	8.484106	8.447224	8.401758	8.653642	8.433162	8.882108	7.9846096	8.671327	8.39184
23369	9.148665	9.463022	9.254898	9.487413	9.15685	9.4837885	9.283101	9.241559	9.198401	8.51265	9.302812	9.297323
23373	6.517546	6.481634	6.4302797	6.2927127	6.181065	6.385015	6.29035	6.926417	6.4179225	6.267825	6.5550656	6.493705
23376	6.2994423	6.547568	6.190391	6.472857	6.455097	6.1120834	6.3627014	6.5573034	6.4065495	6.494733	6.47756	6.328266
23380	7.0334663	7.076235	7.1531215	7.2007422	6.964302	7.0185995	6.95973	7.207428	7.1180153	7.0619698	7.387462	7.242631
23381	7.858136	7.6308827	8.09584	8.047258	7.8288	8.00759	7.7242565	7.741101	7.7817717	7.652244	8.286755	8.021885
23384	10.134144	9.87787	9.933917	9.964167	9.513022	9.632752	9.706224	9.503644	9.679698	9.427519	10.455043	9.863494
23385	11.55482	11.373288	11.413576	11.161416	11.418057	11.209989	11.1161375	11.405797	11.165766	11.016138	11.263394	11.031036
23386	8.356372	8.602943	8.506987	8.351566	8.256981	8.372688	8.450936	8.637592	8.488758	8.621241	8.494762	8.460903
23387	8.26245	8.659089	8.912301	8.841832	8.103629	8.757638	9.0511675	8.853458	8.513076	8.500737	9.32858	9.815019
23394	6.2613125	6.2341847	6.150079	6.2952623	5.8503947	6.297981	6.3798957	5.9778495	6.224195	5.740646	6.499691	6.4316025
23396	7.68451	7.535483	7.5664644	7.194486	6.948809	7.3290763	7.607761	7.0810943	7.714287	7.0626063	7.4607034	7.33039
23397	5.8768306	6.01515	5.9766073	6.2390475	6.0145473	6.1998944	6.074652	5.9485154	5.9282203	6.0016813	5.8457756	5.9284534
23398	7.7996182	7.978817	7.758587	7.877418	7.801262	7.769646	8.162443	7.7306304	7.817383	7.3500056	7.6736736	7.447433
23400	6.812915	6.543581	6.531429	6.5317435	6.371198	6.5060616	6.5624638	6.4393353	6.551188	6.339978	6.4732776	6.5113854
23404	7.267861	7.386715	7.481292	7.364362	7.368114	7.406022	7.385816	7.274525	7.3224354	7.491859	7.3912554	7.683686
23405	8.586525	8.801031	8.474103	8.622492	7.968216	8.296013	8.5687065	8.421899	8.273854	7.741656	8.724423	8.279359
23406	6.3154488	5.982829	6.1635647	6.057939	6.189644	6.4324374	6.094472	6.297572	6.02197	6.1046047	5.825195	6.209025
23408	8.9499855	9.891964	9.362104	9.606342	9.340679	9.404051	9.201353	9.278743	8.941052	9.399386	9.594318	9.4157915
23411	7.5315614	7.8696184	7.546613	7.6809645	7.577187	7.8443265	7.70933	7.5792375	7.8547807	7.574912	7.682295	7.2302465
23412	11.424598	11.271825	11.215929	10.916304	11.48109	11.189791	11.566132	11.236675	11.450789	11.185485	11.117589	10.978863
23414	6.7647777	6.8765984	6.8043017	6.6671896	6.751148	6.7386494	6.633323	6.9070354	6.942362	6.57702	6.6404133	6.0616946
23415	6.0358706	6.130327	6.223029	6.1023784	6.0180807	6.061577	6.0825467	6.072952	6.1181545	5.829503	6.170458	6.186038
23417	7.572636	8.159077	8.050703	7.941149	7.831291	8.447224	7.5883226	8.071443	7.6989417	7.7976375	7.919799	8.120174
2342	7.7538767	7.9079976	7.7566614	7.695332	8.002799	7.889952	7.8860316	7.690048	7.503061	7.4686055	7.677355	7.587041
23420	8.592842	8.175259	8.157581	8.371918	7.9987593	8.163467	8.027762	8.3550005	8.000812	8.212775	7.9466653	8.458037
23421	6.4161735	6.5960107	6.602508	6.5371637	6.716049	7.180656	6.5703044	6.512402	6.8265643	6.6488914	6.5071836	6.5147023
23423	10.957015	9.876627	10.270816	9.902562	10.481065	10.352682	10.7486105	10.560927	10.624622	10.818442	10.0378895	9.980974
23424	8.491508	8.474103	8.558584	8.407688	8.441047	8.506604	8.361114	8.300992	8.356372	8.20557	8.4457445	8.110601
23428	7.319174	7.427572	7.0583153	7.39923	7.1586943	7.2911863	7.025281	7.1574445	7.0349746	7.193602	7.1923423	7.3281493
23431	7.738537	7.487887	7.6092916	7.684227	7.493299	7.78483	7.417894	7.7377033	7.4503684	7.2806797	7.8742323	7.5756283
23438	8.769004	8.775655	8.810576	8.909336	8.781109	8.372309	8.769004	8.836024	8.875745	8.492962	8.826178	8.509196
23446	9.978703	10.116071	10.123606	9.888323	10.501321	9.855102	10.235251	10.121512	10.33024	9.473966	9.947135	9.397787
23451	7.4711723	7.5172405	7.6270056	7.4008813	7.484518	7.394387	7.491637	7.500382	7.41998	7.436933	7.6828356	7.733557
23452	9.027499	8.969173	9.200858	8.144204	8.625877	9.221015	9.326035	9.012094	9.549966	8.893882	8.582215	8.315049
23461	6.5043	6.32866	6.3689017	6.51631	6.399039	6.6621385	6.633464	6.570422	6.4623675	5.927946	7.188526	6.6557
23462	7.291626	6.79693	7.59094	6.9868717	7.272752	7.417418	7.6298366	6.853046	7.288493	6.9175024	7.1770186	6.8890395
23464	7.4866443	9.06638	8.413647	8.979449	9.065512	8.8031645	8.182472	8.756507	8.201064	8.657495	9.240481	9.125544
23466	9.2653	8.092635	8.14999	8.185354	8.383613	8.107393	8.635339	8.436038	8.956928	8.240989	7.938163	7.729817
23468	7.948341	7.6327977	7.6574593	7.5907016	7.8276715	7.7611904	7.5682616	7.5596538	7.603894	7.9119077	7.7234426	7.6657095
23469	6.4562526	6.6397247	6.4619856	6.529225	6.4423275	6.489088	6.37804	6.414626	6.5709734	6.434106	6.4280066	6.606984
23471	12.438751	12.016303	12.177745	12.00948	12.064595	12.047205	12.222563	12.035799	12.173406	11.828227	12.053721	11.970234
23473	7.0739512	7.3939185	7.1624117	7.667002	7.1082225	7.342632	7.327919	7.3965526	7.301653	6.997776	7.589377	7.074916
23474	6.2064924	6.225621	6.2808785	6.4343886	6.543084	6.41512	6.244374	6.5753684	6.4207344	6.5898104	6.184869	6.6397247
23480	11.979257	11.722783	11.91926	11.809034	12.465553	11.689592	11.897358	11.846308	11.705212	12.253926	11.792711	11.413576
23483	8.749289	8.603963	9.726024	9.459666	8.495461	9.366086	9.518116	9.445851	9.459156	9.176737	9.171852	10.139612
23491	6.6112404	6.9068475	6.311393	6.788597	6.5053935	6.779186	6.457348	6.638156	6.3647466	6.5109315	6.6113796	6.8260384
23493	7.1080284	8.121439	7.4376836	7.710628	7.563933	8.61454	7.9502616	7.716425	8.021885	8.392218	7.693738	8.158205
23495	6.002388	6.525464	6.2644143	6.572619	6.245084	6.1660852	7.1602893	6.2818885	6.430754	5.969899	6.6184072	5.9620953
23498	6.381961	7.994401	6.869029	7.44293	6.820154	7.4766936	6.894265	7.5264826	7.2382703	7.4624734	7.731471	7.6296153
23499	7.056957	7.097175	6.8648105	6.946633	6.6395717	6.8311343	6.9195433	6.9135027	6.6804323	6.358049	7.2191367	7.1709914
23500	6.9135027	7.5478644	7.4358673	6.8747916	6.983326	7.2401977	7.6274986	7.5065303	7.2869425	6.9251924	7.252818	7.140506
23503	8.539524	8.221311	8.068781	8.084072	8.117185	8.097711	8.119437	7.8951325	8.18799	7.536131	8.143602	7.793666
23505	9.352956	9.7043	9.464668	9.536432	9.389602	9.466255	9.553367	9.508372	9.572762	8.528527	9.460258	9.330563
23507	5.9284663	5.857923	6.026814	6.0401173	5.963564	5.9035673	5.753945	6.009265	5.851169	5.8240967	6.0297947	5.9072056
23510	7.139376	6.959191	7.0753417	6.853562	6.840557	6.9728494	6.9892354	6.885001	7.2237797	7.0506845	7.0709324	7.4463744
23511	7.071574	6.868153	6.7884393	6.793114	6.784102	6.900568	6.854983	6.711077	6.734616	6.580558	6.8691974	7.165925
23512	10.40557	10.517608	10.2281065	10.075743	10.087147	10.132647	10.354394	10.0378895	10.119266	9.742669	10.4347	10.321886
23513	8.547324	8.3097315	8.265494	8.366609	8.225585	8.369032	8.533814	8.441047	8.264803	7.877145	8.546935	8.430366
23514	7.2557063	6.981623	7.002073	6.8024774	7.003575	6.83888	6.909337	7.1348166	7.0284414	6.6931286	7.210433	6.984269
23515	6.706104	7.1777616	6.835359	7.265834	6.688015	6.8935156	7.102194	6.802998	6.9416466	6.5950665	6.921702	6.7617846
23516	10.481065	10.799934	10.742767	11.016138	10.623603	10.760095	9.76517	10.466256	9.728297	10.051944	11.463348	11.189791
23517	8.17837	8.333108	8.0116205	8.353336	8.451976	8.371499	8.2593975	8.211817	8.020547	8.144204	8.222993	8.172053
23520	5.7708287	5.585991	5.7888327	5.615007	5.806828	5.5309224	5.787813	5.856411	5.530444	5.6780815	5.660702	5.7462273
23523	6.818193	6.996405	6.723391	6.942587	6.9400034	6.8890395	6.9416466	7.181038	6.813114	6.830039	6.870071	6.6720376
23527	6.805168	6.8336105	6.854587	7.0026064	6.9418244	6.716997	6.9817944	6.852207	6.5601983	6.5449452	6.517749	6.629182
23528	8.737994	8.80182	8.750165	8.914647	8.567221	9.015213	8.763679	8.894354	8.694858	8.66424	8.854308	8.911842
2353	10.82538	11.994238	11.0687065	12.219988	9.951922	11.55482	11.639208	8.250174	10.038595	9.83573	11.252486	10.885092
23530	9.336163	9.918379	9.498821	9.907153	9.536432	9.535411	9.538676	9.788022	9.315434	9.438952	9.331966	9.764521
23531	9.359687	8.839884	8.840243	8.678224	8.981624	9.34898	8.78072	8.415398	8.753296	8.778741	8.333108	7.8965387
23534	8.423189	8.655218	8.192406	8.087556	8.514193	8.483442	8.050703	8.087556	8.419001	7.8051143	8.498402	8.529902
23536	7.443917	7.7626624	7.7248445	7.618077	7.6640263	7.44293	7.7910404	7.564378	7.488132	7.3893175	7.681753	7.6355553
2354	9.59556	12.219988	10.136369	12.602926	9.918379	11.6912155	12.193345	8.148395	11.276772	9.5801935	12.073794	11.250975
23541	8.260068	9.679698	9.111242	9.0355015	9.35398	9.170376	8.695669	9.699463	8.946144	9.547748	9.497052	9.843108
23543	8.99568	9.200858	8.827787	8.94523	9.217629	8.8846245	8.844331	8.844331	8.936384	8.628812	9.098458	9.128438
23545	7.250181	7.36234	7.1385922	7.2998934	7.1210546	7.289183	7.1727376	7.2191367	7.120092	7.1542497	7.204679	7.476245
23548	6.5932374	6.6036716	6.7044897	6.726819	6.819652	6.7250385	6.6267	6.6358128	6.562971	6.6557	6.7405252	6.4602942
23550	7.7738633	7.5599074	7.6360493	7.803897	7.621322	7.9654145	7.502821	7.905107	7.589377	8.048861	8.238632	8.007299
23551	6.1383667	6.1023545	6.0848	6.2501016	6.1143537	6.1275806	6.0687976	5.992972	6.2819424	5.980594	6.2272873	6.095065
23552	6.7400193	6.3783903	6.450391	6.521123	6.409844	6.4887724	6.444119	6.5151935	6.900764	6.4922957	6.58236	6.340641
23554	6.474823	6.6127005	6.306398	6.823463	6.620044	6.4311204	6.288547	6.8765984	6.4961467	6.6008143	6.6336055	6.598259
23557	6.5986423	6.424885	6.353613	6.4111686	6.4462523	6.485078	6.2472396	6.5467067	6.3835754	6.790816	6.234137	6.4048114
23558	12.1406975	12.154516	12.168509	12.0997305	12.042642	12.2777605	12.077898	12.227046	12.200424	11.811203	12.31749	11.937951
2356	5.921999	5.88555	5.7511015	5.9878163	5.6881895	5.8208747	5.8526125	5.9318867	5.892612	5.848273	6.1140733	5.80645
23562	8.443956	8.582994	8.569812	8.795202	8.542439	8.562338	8.772856	8.526781	8.777616	8.982077	8.710104	9.010808
23563	5.8665338	5.764648	5.683354	5.800743	5.6361017	5.846884	5.6920886	5.735638	5.5800953	5.6846986	5.8556447	5.4944158
23566	6.10426	5.7955136	5.7269363	5.8691487	5.804524	5.8706627	5.914878	5.742619	5.7963805	5.876468	5.9190283	5.8931403
23567	6.3253784	6.2336035	6.314807	6.1511993	6.06268	6.0787487	6.2538567	6.0553102	6.071164	5.949002	6.2950916	6.0793605
23568	9.963439	9.544229	9.860351	9.722902	10.279595	9.718578	9.868553	9.694792	10.214345	9.921735	9.692341	9.247502
23569	6.8547707	6.578301	6.309574	6.3285995	6.4056964	6.544613	6.4584265	6.487926	6.2884965	6.3691134	6.3768873	6.7685614
23576	8.563016	8.845201	9.033108	9.3068695	9.634565	9.088352	9.163037	9.197899	8.095166	9.133109	9.506625	9.758979
23580	11.041279	10.647746	10.920035	10.584649	10.670137	10.984325	10.775876	10.794288	11.168429	11.080107	10.780516	10.887715
23584	8.7356825	7.7432823	8.4891405	7.365096	8.37889	7.9231367	8.602943	9.900611	9.130811	8.725469	7.6991925	6.926069
23587	7.1432414	7.313043	7.201776	7.2747784	7.165925	7.2958946	7.0913525	7.1103888	6.926588	7.04747	7.2186804	7.170401
23588	9.504672	10.384153	9.941873	10.282134	10.002147	10.388683	10.0551405	10.449419	10.002864	10.480092	10.338417	10.350004
23589	10.30091	10.484028	10.568514	10.683285	10.9867525	11.107824	10.274748	10.740245	10.478214	11.07555	10.664116	10.764934
23592	8.257996	8.2751875	8.074914	8.108722	8.195954	8.101601	8.234309	7.9267755	8.166283	7.645539	8.222348	7.980864
23593	10.07428	9.986575	10.336606	10.191139	10.1424885	10.719174	10.106219	10.194836	10.281437	10.608154	9.997863	10.333372
23594	6.159995	6.1015835	6.1301184	6.0747094	6.1613503	6.1941953	6.233027	6.1347675	6.147917	6.17771	6.1027207	6.308934
23595	7.401525	7.625733	7.323612	7.6964464	7.851773	7.785369	7.5182037	7.5377836	7.447937	7.6262717	7.4279704	7.298235
23598	6.1501083	6.0969243	6.2358046	6.1174407	6.2441926	6.2295537	6.324069	6.2809854	6.389002	6.2125373	6.3175535	6.3822584
23600	8.2531805	10.025986	8.971922	8.994704	9.20941	9.651875	9.3778	9.073076	8.492649	8.764158	9.085527	8.795628
23603	8.180872	7.682581	8.156009	7.796509	8.182472	7.706231	8.109011	7.886924	7.6288095	7.785644	8.041476	8.017277
23604	6.2847476	6.237419	5.9058747	6.3394475	6.3487396	6.219019	6.111549	6.170647	6.285262	5.9989505	6.0367627	6.063292
23608	11.298603	11.07555	11.034571	10.72353	10.861715	10.778144	11.0623045	11.202759	11.185485	10.803347	11.106191	10.412452
23613	7.0355697	6.861404	6.6257277	6.7104793	6.860599	6.863322	7.1103888	6.8797936	7.0583153	6.3556337	6.7491016	6.5741324
23621	6.183622	6.0612545	5.925693	6.2506785	6.2560697	5.917909	6.0640697	5.998719	6.1824584	5.860819	6.10113	5.8358297
23623	9.173225	8.808093	9.043864	8.48802	8.922137	8.819608	8.760537	8.871544	9.430256	9.137413	8.557475	8.817232
23625	8.317169	8.488758	8.123633	8.093253	8.035123	8.122324	8.358048	8.104798	8.323724	8.586525	8.33387	7.9477973
23630	6.1663933	5.943799	6.2423873	5.975709	6.7892733	5.997244	6.1220193	5.8737383	6.047121	6.0138106	5.821073	5.824305
23632	6.192987	6.478301	6.70714	6.3301363	6.2271614	6.6206493	6.2910643	6.4350705	6.588816	6.8142734	6.459906	6.5756497
23633	9.658787	9.052427	9.527569	9.259592	9.19657	8.946921	9.310815	9.33974	9.045284	8.995192	9.373552	9.528138
23635	7.52848	7.3667765	7.5928645	7.493299	7.785088	7.624655	7.6989417	7.606942	7.832766	7.6728497	7.54401	7.462957
23636	10.362037	10.11844	10.308875	10.087147	10.158389	9.88893	9.748086	9.85119	10.389565	9.76923	10.139612	9.167924
23637	9.651349	9.316388	9.122659	9.302338	8.881305	9.139273	9.080162	9.068234	9.043407	8.462638	9.261116	8.967873
23641	8.091996	7.3075147	8.005188	7.5386157	8.148395	7.5550404	8.020861	8.006348	8.750165	7.897676	7.076445	7.0954943
23644	8.997476	9.227114	9.099735	8.710934	8.842236	8.907275	9.219633	9.096558	9.055145	8.768145	9.488971	9.058099
23645	9.906493	9.897124	10.007882	10.099563	9.400317	10.228875	10.330952	9.272124	10.280524	9.941119	10.026804	10.017293
23647	6.055764	5.7217627	5.8423314	6.3554153	6.0790563	6.1235156	5.9127946	5.892175	5.91748	6.0255075	5.938254	6.1565986
23648	7.037005	6.950427	6.7803097	6.6582847	7.024484	7.1588893	6.6104956	6.8304935	6.6605115	6.730577	6.9156566	7.227712
23649	7.1970983	7.4093246	7.3549614	6.946433	6.7862363	7.6001797	7.351712	7.043234	7.28472	7.3276854	7.279991	7.4408383
23654	10.340916	10.133346	10.134887	9.987244	10.049638	9.89998	10.010065	10.120803	10.497194	9.5448265	10.04651	10.174759
23658	6.3968163	6.5126214	6.3219447	6.3127456	6.4086356	6.275148	6.3617406	6.341653	6.5018415	6.64702	6.478301	6.531976
23660	6.4023747	6.37804	6.438925	6.2530956	6.492589	6.500666	6.4762244	6.5650773	6.4691935	6.424042	6.6364036	6.404358
23671	5.8097405	5.9180202	5.8812094	5.9055142	5.657353	6.011449	5.8398333	5.8513284	5.861702	5.904593	5.8119993	5.9986773
23673	7.8745055	7.6617603	7.9405074	7.8791127	7.8290377	7.7996182	7.8054123	7.7895646	7.90591	7.764241	7.964253	8.111512
23676	5.8401003	6.093683	5.955807	5.9006395	5.6304674	5.761092	5.884507	5.8006706	5.9683423	5.83574	5.7212796	6.0714726
23677	9.810018	8.494478	10.015907	10.079241	9.365162	9.6524105	9.713301	10.140442	10.0057955	10.565656	10.153541	10.620394
23678	8.06996	8.355731	8.143602	8.516324	7.8335834	8.3570595	8.068439	8.140256	7.820573	8.183705	8.225585	8.270727
