Genes	GSM2367587	GSM2367588	GSM2367589	GSM2367590	GSM2367591	GSM2367592	GSM2367593	GSM2367594	GSM2367595	GSM2367596	GSM2367597	GSM2367598	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
3716	8.774441	9.006868	8.770885	9.167924	8.724086	8.980758	8.885075	8.779146	8.725906	8.514193	8.9555855	8.772512	9.205538	8.769004	8.932097	9.274176	8.636805	9.253414	8.639104	8.387347	8.939764	8.900452	8.774441	8.52794	8.603963
3720	7.564378	7.613741	7.54401	7.5414395	7.18782	7.5393653	7.837175	7.394387	7.622634	7.0913525	7.8030677	7.6620207	7.5782294	7.6568685	7.4974895	8.749289	7.351712	7.77249	7.5629644	7.4185796	7.430532	7.777102	7.5279937	7.8048253	7.7199025
3725	10.069153	11.072583	10.625587	10.716265	10.051103	10.6487465	10.844062	9.961902	10.13875	9.980974	10.887715	10.677501	11.786871	9.991484	10.81214	11.358718	9.612908	10.220746	10.09004	11.106191	10.476246	11.684384	12.113591	10.0244875	11.120401
3726	8.86385	9.385096	9.243506	9.558782	8.020861	9.87787	9.675445	8.036032	8.784783	9.291593	9.408076	9.54132	8.677944	8.871077	9.103081	10.482074	8.402827	8.844801	8.6141205	9.878501	9.359217	9.792218	9.881921	8.166576	8.921686
3727	12.918996	13.273266	13.174506	13.0344925	12.57758	13.260338	13.339644	12.75502	13.38932	12.796229	13.6261015	13.007992	13.729383	13.645321	13.989392	14.418385	13.0267725	13.943649	13.268918	13.536325	13.670456	13.980941	14.204424	12.907833	14.095315
3728	10.619372	10.418688	10.427543	10.171032	10.003651	10.116071	10.13875	10.216615	10.17555	10.007882	10.249785	10.019433	9.957244	10.197182	10.065573	10.346107	10.216615	10.449419	10.193339	10.156797	9.738315	10.33024	10.1463585	9.695374	10.081277
3732	6.880303	6.723854	6.990168	7.2534485	7.151453	7.3549614	6.7833447	7.188269	6.8635063	6.898833	6.8904305	7.1725044	7.6150727	7.280247	7.321226	6.994832	6.856859	7.427126	7.438592	7.0707326	7.520531	7.2869425	7.2351313	7.0383306	7.104554
3737	5.779164	5.6003876	5.7536607	5.889599	5.6980286	5.8029714	5.7009287	5.868596	5.9590473	5.885136	5.9711237	5.607918	5.90977	5.7973228	5.7926145	5.7519984	5.8175497	5.920606	5.7938952	5.883579	5.858904	5.771981	5.875265	5.8073974	5.8400106
3741	6.209303	6.15679	6.4188247	6.2109456	6.341335	6.239137	6.6028767	6.103546	6.3686986	6.309255	6.1308646	5.854043	6.0916495	6.1075253	5.940947	6.174389	6.3451047	5.990534	5.9357986	5.8571806	6.1054077	6.12023	5.958503	5.973133	5.9318347
3742	6.44431	6.5624638	6.6900597	6.970654	7.2137337	7.1664114	6.5843096	7.36	6.917128	7.102367	6.70928	7.055561	7.1037498	7.08048	6.9373493	6.6662984	6.8381295	7.3965526	5.833902	6.0624557	6.5234027	7.4654417	6.742413	6.3518267	6.839726
374354	6.8977532	7.208332	6.9377418	6.7205133	6.9647064	7.2007422	6.7059298	6.950794	6.862798	6.929496	6.9853377	7.353588	7.411964	7.2950134	7.3713875	7.124702	7.3238335	7.259943	7.2289643	7.672542	7.353588	7.496515	7.575379	7.356323	7.435111
374378	8.724738	8.409037	7.9838705	7.581328	8.095525	7.5366364	8.247522	8.032129	8.112523	7.849322	7.9751544	7.81466	6.9469523	7.501669	7.0917754	8.642704	7.707222	7.303554	7.6579747	7.690272	7.527237	7.369084	7.1930227	8.015714	7.492076
374403	7.853691	8.188866	8.20264	7.820832	7.713724	7.862943	8.83098	7.699983	8.240325	7.705391	7.636574	7.3544993	7.3364406	7.514283	7.2934465	6.8298573	7.2132955	7.2636147	7.239071	7.2484593	7.151453	6.7306857	6.917128	8.179678	6.978441
374491	6.4425144	6.329809	6.4795613	6.4911313	6.263964	6.2528586	6.232415	6.4132953	6.300718	6.3562794	6.38957	6.5121837	6.8646326	6.8679996	6.568824	6.389315	6.520255	6.7474365	6.742092	6.6303954	6.703659	6.96582	6.490573	6.7236996	6.4975033
3745	6.1849704	6.1129823	7.237814	6.070362	6.501068	6.1305747	6.1664557	6.609396	6.0501094	5.876325	6.74036	5.784445	6.007132	6.9593835	6.4197364	5.9401717	6.4311204	6.783486	5.859247	6.5098734	6.456453	6.9730253	6.4180136	5.940892	6.6925488
374655	5.8319874	6.031979	5.9178967	6.0624027	5.831608	6.0933394	5.795059	6.0307727	6.0375276	5.9559326	5.9628167	5.8377595	6.2301784	5.8614407	6.011449	5.809664	5.924792	5.995294	6.1086564	5.9905767	5.895388	5.7890005	5.997733	5.9755807	5.999699
374666	7.3851175	7.2220273	7.13258	7.353105	7.4615097	7.0915637	7.386264	7.135675	7.4866443	7.590414	7.1128945	7.454714	6.8844647	6.819503	7.3038406	7.0967727	7.2287283	6.9310994	7.20485	7.194042	7.23047	7.30268	7.020186	7.3834376	7.6950626
374955	5.9305778	6.2578006	6.1372375	6.056178	6.114191	5.647037	5.8223057	5.881481	5.8300486	5.7446113	5.9203987	5.7911654	5.8411746	5.919668	5.933719	5.794256	5.9277973	5.6788516	5.665388	5.7767816	5.772913	5.8991604	6.0674706	6.015337	5.9754205
374969	9.632231	9.111242	9.180899	9.105323	10.103876	9.2797575	9.287145	9.323903	9.584944	10.106219	8.934685	9.098839	8.85213	8.956006	8.752461	9.205538	9.310815	8.972845	9.429744	9.333052	9.413348	9.081045	8.406384	9.238976	9.586797
375	11.347593	11.101537	11.37814	11.125625	11.338077	11.348997	11.338077	11.384426	11.435739	11.340002	11.370535	11.161416	11.067362	11.07555	11.003791	11.637364	11.247009	11.188342	11.095155	11.196962	11.07871	11.435739	11.013625	11.046816	11.072583
375035	6.2921395	6.024385	6.4021935	6.3678355	6.2882633	6.432094	6.043096	6.218772	6.1232734	6.278593	6.0614	6.0392933	6.155057	6.2702017	6.028369	6.1511383	5.970723	6.2939086	6.167705	6.428966	6.086866	6.36964	6.171072	6.053559	6.2361894
375133	8.576256	8.791952	8.125558	8.712044	8.940599	8.329626	9.177661	8.182472	8.230309	8.38166	8.20557	8.180024	8.320621	8.423894	8.521959	8.788754	8.199886	8.098016	8.833175	8.163467	9.198865	8.282019	8.149027	8.41126	8.180278
375189	6.0601797	6.1388326	6.1352825	5.991059	6.2886024	6.0361013	6.2075105	6.0778117	6.1130095	6.1533194	6.090639	6.218055	6.1747484	6.127749	6.151789	5.9404826	6.2901363	6.105771	6.3870254	6.202494	5.9351964	6.068491	6.0090017	6.306163	6.173874
3752	5.922585	5.878465	6.098749	5.7215886	5.723655	6.228159	5.797643	5.8455753	5.8427286	5.949547	6.158898	5.732291	6.0454884	5.9072785	6.1212187	6.039417	5.7964535	6.046742	5.867748	5.908894	5.886842	5.9381437	6.2327523	5.833961	5.896079
3753	5.794386	5.81539	5.8674893	5.688333	6.0378976	5.985714	5.9741654	6.0841894	5.7967854	5.7981668	5.798253	5.9761276	5.763563	5.793148	5.981639	5.780155	5.7802925	5.8472886	5.83954	5.4594135	5.707155	5.7006965	5.662534	5.8082643	5.9422326
375341	6.521123	6.4425144	6.545811	6.529446	6.478523	6.5240917	6.4812117	6.562971	6.365376	6.435626	6.5137362	6.6858206	6.4482574	6.727459	6.7206597	6.4946322	6.6941223	6.731664	6.685661	6.910244	6.9421797	6.6077633	7.0677543	6.6910434	6.7998614
375387	7.301653	7.464194	7.564623	7.2631755	7.118681	7.1653214	7.0967727	7.203975	7.2023296	7.2132955	7.4441648	7.189168	7.389545	7.261383	7.0967727	7.0587015	6.880303	7.2545857	6.984419	7.493299	6.954306	7.7698874	7.1992235	8.018485	7.214841
375449	7.664893	7.350523	8.273527	7.0498314	7.866692	8.214705	8.589536	8.194612	7.425228	8.58573	7.6218925	7.819342	6.596661	8.409786	7.0549645	7.440048	7.4622436	6.8963723	6.666032	6.771436	6.4305644	7.3378906	7.161788	7.072932	8.110248
375612	7.7895646	7.8777103	7.9811573	8.192406	7.9366665	8.146848	7.5001326	8.025446	7.6405907	8.0521965	7.9938545	8.0696745	8.068781	8.525261	8.268391	7.8022237	8.141243	8.247173	8.843568	8.508154	8.520109	8.546571	8.336987	8.2377205	8.289425
375686	5.69403	5.739203	5.7344275	5.9126444	5.874463	5.830714	5.8189483	5.9602876	5.8229322	5.9163175	5.9561234	6.01335	5.9705677	5.932823	5.9662194	5.918628	6.2903037	5.733684	5.8960533	5.941785	5.995365	5.8366947	5.980906	5.9155006	5.970976
3757	6.081695	6.094171	6.1604476	5.982776	6.1456304	6.237211	6.0556946	6.177165	6.038743	6.249336	5.978396	6.083335	5.7252045	6.0634165	5.8446193	5.876888	6.126931	6.185626	5.902818	5.9844694	6.1724415	6.3357177	5.9288507	5.794256	6.2248807
375775	8.72716	9.546035	9.301392	9.694244	8.249527	9.2107725	9.119782	9.362608	9.125544	9.01043	10.101702	9.76149	9.931925	9.929189	9.793481	9.320684	8.893389	9.549966	9.894121	9.604464	10.150525	9.582066	10.136369	9.676677	10.293678
375790	8.406384	7.493299	7.5075407	7.788255	7.6603436	7.699447	7.969147	7.928472	8.371499	7.259943	8.039998	7.6267676	7.04766	7.2878504	7.488906	7.9748716	7.373954	7.231146	7.2215486	7.2667584	7.5677876	7.364858	7.3146853	7.366316	7.5774646
3762	6.314327	6.229908	6.263964	6.021817	6.332736	6.1626015	6.0667906	5.945404	6.2366734	6.07206	6.249965	5.898818	6.143468	6.2113485	6.25158	6.046438	6.0528913	6.2872043	6.156821	6.1599364	6.190188	6.140712	6.1320353	7.042314	6.000827
377	8.82742	8.271391	8.4167595	8.336648	8.590296	8.499556	8.544256	8.669391	8.847048	8.339351	8.396534	8.536745	8.496162	8.335245	8.143602	8.625303	8.268724	8.231681	8.207543	8.320233	8.20557	8.553852	8.346456	8.791556	8.618893
3770	6.1460743	6.268634	6.0968633	6.0653887	6.2975073	6.1050043	6.1760907	6.2372932	6.205639	6.2185435	6.261009	6.137011	6.1807613	6.3498206	6.37283	6.2253256	6.215196	6.376591	6.534975	6.273716	6.291758	6.2392306	6.2429156	6.1400037	6.1407943
3772	6.4159985	6.227815	6.6979814	6.186218	6.741483	6.192565	6.5913796	6.1513057	6.918265	6.2893386	6.233421	6.302744	6.043962	6.27964	6.299783	6.2668066	6.5251217	6.1565714	6.0487714	6.466708	6.2622557	6.20768	6.2501454	5.995433	6.200063
3773	8.196922	7.1029778	8.482666	7.4899483	8.758413	6.9522643	8.458037	8.11809	8.717201	7.438133	7.217768	7.32725	6.5557866	6.9028254	7.029157	9.045693	6.898654	6.9160295	7.063426	7.1670904	7.124317	6.904448	6.731664	7.270698	6.766888
3775	6.55461	6.670743	6.5777764	6.7584743	6.764937	7.1206994	6.6561136	6.9059353	6.396554	7.0954943	6.9340897	7.586795	6.816851	6.9451494	6.8731995	6.7833447	6.739581	7.1786337	6.8100157	6.7873507	7.4192786	7.078185	6.6636953	6.424042	6.700489
377677	6.4129553	6.090323	6.006659	6.342654	6.178199	6.346202	6.191216	6.201406	6.0565977	6.2395325	5.9203367	6.1149435	6.339841	6.185867	6.1834254	6.694437	6.122214	6.3006005	6.012286	6.147133	6.409184	6.228159	6.1022296	6.2923665	6.528875
377841	6.027366	6.1806674	6.014446	6.362228	5.8610415	6.3001094	6.165125	6.1511083	6.183083	5.943465	6.313475	6.198888	5.841584	6.121557	5.9943566	6.093317	5.77412	5.960004	5.682955	5.8166766	5.867101	6.082352	5.9701457	5.797778	6.021435
3779	7.20423	7.1020203	7.166169	7.0278068	7.4840508	7.1525626	7.0892477	6.885193	7.04766	7.1029778	6.8951693	6.6847606	7.042113	6.85585	6.1878734	6.9734373	7.260427	6.944948	6.595197	6.783015	6.9697323	6.9511943	6.7862363	7.7338424	6.688898
378	11.697799	11.145488	11.393979	11.160127	11.498837	11.362037	11.320801	11.132061	11.472244	11.252486	11.06494	11.176912	11.099021	10.861715	11.192711	11.665975	10.707957	11.031036	10.783846	10.739124	10.72803	11.15542	10.756735	10.915062	10.54631
3780	5.848	5.7767377	5.7697544	6.033366	5.860983	5.8073044	5.7697754	5.6366396	5.7295203	5.9535728	5.7821507	5.897153	5.864098	5.813987	5.734867	5.733326	5.9049063	5.843494	5.8833356	5.9464097	5.9957156	5.771271	6.0332513	5.805893	5.84732
3781	5.8826275	8.13216	6.9682617	7.944485	6.099844	7.6579747	6.221056	5.8882523	6.727459	6.132935	6.6464243	8.759209	8.941449	9.3335495	9.510626	6.1307135	9.465185	8.252541	8.78564	8.4655	8.6243725	8.101601	9.616445	7.4508524	9.767211
3782	6.1465187	5.961226	5.9696145	6.0291433	6.074141	6.1162868	6.0530143	5.9831944	6.1860723	5.8403883	5.9530773	5.9337535	5.78048	5.7420087	5.7992535	6.0041056	5.9887757	5.9829116	5.966589	5.8779645	6.004951	5.9918046	5.892898	5.7905016	5.959378
3783	6.271155	6.0095043	6.142365	6.118703	6.1555505	6.176745	6.4088297	6.0708275	6.1807284	6.0689983	6.0817947	6.335461	5.9158993	6.1145616	6.1052237	6.2692137	6.5015283	6.0146203	5.8433743	5.80463	5.911957	5.945041	5.826629	5.7035766	5.798563
3786	6.09762	6.0746326	6.165692	6.180252	5.9904327	6.056149	6.2593846	6.1209316	6.085267	6.264462	6.0193634	6.043313	6.332317	6.4056964	6.2822266	6.146566	6.0071635	6.1137195	6.169459	6.2595167	6.1419044	6.1724415	6.3001094	6.0546603	6.2133718
378884	5.750836	5.8175163	5.782083	5.703156	5.5512314	5.6967344	5.7115946	5.6702833	5.5602126	5.8091116	5.7403235	5.639223	5.90893	5.950884	5.887805	5.7311535	6.164283	5.963112	6.102489	5.6490436	5.780702	5.8293157	5.8632913	5.7516923	5.829031
379	6.0708275	6.6415205	6.5109315	6.3600245	6.2135706	6.5821023	6.289694	6.320218	6.2471004	6.48594	7.3443623	7.689787	7.4025364	7.5437512	7.17458	6.123822	6.3782554	6.8957014	6.2394004	7.5073004	7.973666	6.8056703	6.461795	6.791152	7.8587427
3790	6.3181567	6.1782904	6.3032074	6.00953	6.5173244	6.1402817	6.3005314	6.3700795	6.522481	6.446345	6.285037	6.263394	6.363976	6.43942	5.952186	6.3923626	6.147253	5.863238	6.374096	6.2394476	6.1921706	5.993039	5.9546027	6.060329	6.0439777
3795	8.103937	9.543109	8.996147	9.825823	8.819253	9.795514	8.919446	9.506625	8.560821	9.587394	9.949852	10.263489	10.003651	10.104688	10.185664	8.359029	9.517532	9.849288	10.244196	9.095063	9.499389	9.618604	10.38147	8.844331	10.340916
3796	6.9571323	7.00452	7.004128	6.857238	6.828476	7.0236616	6.91272	6.62158	6.8200116	6.747274	6.9200764	6.545811	6.9567575	6.470655	6.9457436	7.2662477	6.733991	7.0938287	6.458225	6.9361205	6.335528	7.0855436	6.5037346	6.9369884	6.8336105
38	12.86407	13.059167	12.967784	13.222028	13.051277	13.14281	12.758171	13.08341	12.465553	12.949193	13.339644	13.450165	13.541294	13.845265	13.344378	12.490888	13.151922	13.710435	13.000762	12.987784	13.122097	13.717098	13.305944	12.923097	13.45992
381	9.916936	9.744568	9.851788	9.471762	9.473966	9.350977	9.77041	9.8125725	10.060448	9.992269	9.749314	10.028337	9.550461	9.935455	9.477769	9.677914	9.664089	9.514699	9.940449	9.774973	9.892713	9.728297	9.823803	10.125595	9.815019
3815	6.8915157	6.602995	6.836725	6.776607	7.0150166	6.514817	6.842666	7.108876	7.3860517	6.3063426	6.733043	6.0292373	6.5235085	6.2842994	6.109556	7.374887	7.053285	6.475041	6.1271806	5.9927707	6.255326	6.7793603	6.1988072	6.5687213	6.079665
3816	5.936584	5.8443274	6.052477	5.9733033	6.1874633	6.0168076	6.1781363	6.000181	6.23263	6.159877	5.987326	6.1335883	6.210642	6.128191	6.003232	6.0823755	5.9631243	5.913534	6.052772	6.0241675	6.2132206	6.2062216	6.001384	6.0476713	6.022878
3818	9.689222	11.580588	10.374764	11.07871	10.101702	10.958488	10.378199	10.923584	9.996393	10.504025	11.705212	11.291413	11.736021	11.520447	11.407587	9.658787	11.142802	11.223528	11.125625	11.167066	10.59084	11.221839	11.524358	11.236675	11.923337
3822	6.054429	5.974386	5.9082694	6.08428	5.8289247	5.811182	5.833784	5.857953	5.819435	5.708508	5.8010597	5.946723	5.9001627	5.880231	5.9818344	5.930097	5.9414577	6.0267315	5.853775	5.880144	5.8860545	5.800689	5.86888	5.8513284	5.731184
3823	6.044743	5.8358607	5.9814157	6.1660295	6.1859713	6.065516	5.9559455	6.007547	5.997998	6.091112	5.9445577	5.8834515	5.8692265	6.192108	6.2082314	5.944671	5.821574	5.781975	5.872588	6.070628	5.83076	5.996902	5.910062	5.8365507	6.0254145
383	12.361603	12.195501	12.325027	12.593081	12.306331	12.364744	11.7014675	12.529124	12.25614	12.104291	12.457035	12.457035	12.685136	12.25614	12.727926	11.869857	12.510259	12.657106	12.867538	12.25614	12.148287	12.267758	12.64122	12.22489	12.556025
3831	7.1862893	7.1414156	7.3902683	6.9420104	7.343248	7.309099	7.4854875	7.0332875	7.1611633	7.067925	7.184855	7.186754	7.235336	7.094035	7.4835563	7.306163	7.692455	7.118681	6.781471	7.297594	7.309979	7.3470626	6.954154	7.2616186	7.3421216
3832	6.229812	6.141627	6.1379833	6.335461	6.378753	6.4242167	6.2168283	6.162836	6.259184	6.09225	6.1051097	6.1725974	6.374096	6.248439	6.217555	6.197002	6.152859	6.228159	6.0243316	6.1748095	6.225801	6.2411785	6.1613164	6.565311	6.1623883
3833	6.32775	5.9947495	6.1050463	6.244328	6.055527	6.394964	5.956711	6.0659227	6.187982	6.0563636	5.951411	6.1524615	6.0050354	6.1351266	6.4024625	6.215825	6.1903577	6.2213917	6.2805586	6.219877	6.080202	6.1079936	5.9715867	6.3167086	6.152976
3836	8.150524	8.089099	8.599596	8.440697	7.8575916	8.126967	7.5457697	8.12176	7.8933997	7.932695	8.022192	8.622039	8.443956	8.385289	8.711584	7.785088	8.233005	8.247522	8.291936	8.491928	8.286755	8.233356	8.783071	8.18731	8.746086
3838	6.1874633	6.167148	6.1103435	6.179257	6.1904593	6.2201996	5.863911	6.1271067	6.191499	6.33708	6.1100893	5.9692183	6.1215076	6.1401515	6.167148	6.1011744	5.8695903	5.992508	5.968408	5.9798546	6.0468144	6.0328836	5.718884	5.9940863	6.0067005
3839	7.699447	7.4390593	7.5741496	8.183705	7.8953795	7.544516	7.664609	7.699729	7.5463567	7.6868663	7.7311845	7.8368526	8.059424	7.5942106	7.831291	8.000505	7.3208094	7.543505	7.517473	7.653896	7.109537	7.585043	7.483091	7.775255	7.7215333
384	6.685217	6.101754	7.7845616	6.408915	6.214709	6.196607	6.5548406	7.232677	7.021311	6.650576	6.1403103	6.2305346	6.269065	6.1480017	7.0973363	6.816378	7.320588	6.898654	6.3798957	6.1844087	6.0090017	6.2464623	6.6928763	5.9836526	6.649165
3840	9.355003	9.016124	9.072085	8.922934	9.329061	8.945737	8.873635	8.649342	8.952584	8.853072	8.953827	8.908912	8.990343	8.75577	9.108983	9.323903	8.781839	8.943502	8.639868	9.007273	8.7469225	8.910103	8.611211	8.825014	8.790442
3841	6.326085	6.1737437	6.092131	6.3820295	6.3001094	6.1630845	6.4157515	6.1970453	6.21655	6.246832	6.1451488	5.967259	6.161219	6.094681	5.9819865	6.2599893	6.2455897	6.1983852	5.9228907	6.135305	5.8147182	5.931521	5.9561872	6.250054	6.26005
3842	6.491651	6.195934	6.6124554	6.2492347	6.338356	6.3862123	6.451563	6.401147	6.305302	6.036044	6.402022	6.3237653	6.4516497	6.5050445	6.686696	6.7898703	6.427538	6.437338	6.4411664	6.523756	6.738802	6.3584285	6.6009274	6.503189	6.1886153
3843	7.017231	7.2640624	7.2609243	7.663048	7.1029778	7.115457	7.1362677	7.230933	7.201566	7.1709914	7.090273	7.302494	7.7509894	7.502329	7.7101088	7.1685886	7.621605	7.5065303	7.8130264	7.58731	7.5106254	7.4112554	7.695586	7.414094	7.568508
3845	7.9340925	7.9767737	8.13775	8.005474	7.743042	7.850327	7.9358373	7.9015646	7.648089	7.8761864	8.050703	8.150819	7.9565516	8.053498	8.251224	8.158205	8.259014	8.35297	7.975686	8.027121	7.8857827	8.008523	7.694806	7.9466653	7.748587
3848	5.6318674	5.829031	5.673199	5.8678465	5.7660108	5.9116483	5.865273	5.723557	5.629067	5.841161	5.781584	5.8871765	5.814861	5.893475	6.02086	5.8385077	5.9601207	5.7828517	5.969752	5.8732805	5.9157777	5.7768836	5.953916	5.735528	5.9220457
3850	5.954514	6.19993	6.019709	6.1315036	5.9252563	6.0369797	6.058085	6.0922875	6.1573753	5.9349165	6.1395288	5.8406463	5.91972	6.055413	6.0076327	5.806738	5.965065	6.067005	5.8759327	5.997828	6.1860723	6.0883613	6.0752087	5.9799833	6.1936903
3857	6.373479	6.287092	6.1381764	6.2537103	6.257844	6.2132206	6.2094073	6.1430535	6.26121	6.343827	6.304859	6.3750706	6.6406693	6.614571	6.491336	6.308613	6.30258	6.529446	7.0494685	6.529578	6.639142	6.543581	6.892998	6.591611	6.5015283
386678	6.0370946	6.2338824	5.914932	5.649357	5.8815317	5.8514457	6.185269	5.982464	6.2140193	6.1033244	6.028014	6.007673	5.9559326	6.006769	6.04199	5.823894	5.849903	6.0927234	6.104343	5.9043527	5.761468	6.065944	6.0039735	6.1362495	5.944189
386757	7.2246623	6.202494	6.3624783	6.352045	6.57922	6.179221	6.3722544	7.124702	6.515728	6.3818817	6.503189	6.3274913	6.227895	6.2059526	6.2323284	7.6320004	6.088907	6.011259	6.189148	6.1149435	6.087442	6.240924	5.87509	6.191769	6.0436034
387	11.28015	11.024604	11.191357	11.260498	11.26777	11.104505	11.283099	11.245588	11.26479	11.183831	11.128408	10.969082	11.072583	10.768304	10.69189	11.243878	11.060832	11.038622	10.74658	10.6425	10.788348	11.034571	10.72803	10.892826	10.838426
387036	8.503606	8.923454	8.789174	8.688307	8.238924	8.572936	8.734216	8.78669	8.649342	8.454423	8.964829	8.774822	8.588831	8.588046	8.576256	8.8376875	8.935117	8.809373	8.793536	8.465157	8.731117	8.786372	8.561166	8.444989	8.58337
387066	10.165764	9.387278	10.131854	9.270546	10.010834	10.514826	9.667275	9.969518	10.510986	11.182348	10.374035	10.123606	10.23938	9.626422	9.002769	9.526983	9.090736	8.480069	10.377325	9.951177	9.870537	9.461347	10.002147	10.48663	10.257304
387103	6.7196217	6.701351	6.9346294	6.7617846	6.947682	7.303349	6.7347593	6.8507648	6.725183	7.2478347	6.7012124	6.9198923	6.7332077	6.4382286	6.3517103	6.889436	6.5497203	6.633323	6.44175	6.987021	6.564203	6.6841993	6.4944463	6.9660006	6.810312
387104	5.6510777	5.813307	5.731211	5.841102	5.8497515	5.82361	5.9463205	5.798457	5.860383	5.631578	5.639408	5.8754272	5.8440933	5.9202976	5.9712167	5.8941836	5.8698072	5.9202976	5.9616213	5.9465356	6.008444	5.896578	5.8045063	5.688333	5.993251
387129	6.928446	7.1934047	7.185303	6.8465104	6.9340897	7.2640624	7.362122	7.13204	7.367232	7.4431734	7.232885	6.8178277	6.8924165	7.190022	6.8281474	7.0359817	6.9827566	7.0601926	6.895859	7.088044	7.3014154	6.9719567	6.7035193	7.2911863	6.927313
387263	6.837107	6.843605	6.5051556	6.771278	6.7697334	6.571323	6.605623	6.8055086	6.6162057	6.7366347	6.754761	6.703659	6.6773973	6.4771533	6.3274264	6.673598	6.7122617	6.5055103	6.4616966	6.389002	6.433707	6.721709	6.6522727	6.4749403	6.523756
387264	5.7110686	5.8526125	6.013464	6.0509367	5.8737383	5.718884	5.781218	5.864098	6.038907	5.9737554	5.8249726	6.1283536	5.8991227	5.889792	5.7128954	5.9788723	6.095821	6.1627994	5.929162	6.059997	6.013365	5.9316945	5.856786	5.749118	5.9104524
387338	7.973378	7.3549614	7.8219805	7.997173	7.643982	8.012666	7.8519936	7.9028144	8.071443	7.634181	7.7080173	7.7887607	7.6221604	8.164396	8.015392	7.9429283	7.9494634	7.660125	7.587578	8.176288	8.078658	8.135101	7.8443265	8.150524	8.013028
3875	6.197703	6.1377764	6.2425113	5.990564	6.451056	6.2384768	6.3272867	6.3181	6.259667	6.4513574	6.3203564	6.1877723	6.552536	6.1931214	6.36964	6.4196444	6.0215592	6.1891155	6.150442	6.272111	6.348009	6.1557283	6.2927127	5.8945694	6.2040668
387509	6.2171197	6.1863937	6.067743	6.1559606	6.134275	6.2403827	5.98219	6.228928	6.24729	6.3195	6.0963435	6.0705156	6.373066	6.4093356	6.0124345	6.2164717	6.158589	6.2598534	6.440125	6.2616477	6.422662	6.377183	6.165909	6.4860525	6.325207
387521	8.50406	8.145852	8.4020815	8.011293	8.128934	8.382921	7.82249	8.412463	7.883776	8.18731	7.73683	8.082883	8.151399	8.509949	8.610894	8.4891405	8.18731	8.499174	8.369403	8.533814	8.154727	8.490753	8.273854	8.564399	8.397228
387597	5.7837534	5.877272	5.8356395	5.926583	5.884753	5.688523	5.726685	5.869471	6.009208	5.6775494	6.0517807	5.760882	5.8443418	5.817301	5.8533783	5.8432045	6.1182065	5.8162026	5.7733507	5.7856545	5.855485	5.953273	5.7742314	5.8912153	5.92202
387601	6.5619783	8.0116205	7.2725296	7.867845	6.9090004	7.5939326	7.3457465	6.984597	6.647637	6.869029	8.653642	7.959909	8.783071	8.332093	8.210739	5.962364	7.9073772	8.0884495	8.44142	8.534181	7.027617	7.41998	8.625877	8.293253	8.698861
387680	6.6618843	6.669855	6.4792295	6.4798946	6.4887724	6.469735	6.425778	6.666032	6.6543245	6.337723	6.553143	6.176844	6.4464498	6.4583263	6.6248393	6.456338	6.5949254	6.684063	6.788752	6.7675133	6.7998614	6.540977	6.546248	6.716701	6.3609176
387763	11.659754	11.128408	11.536834	10.963808	10.967936	11.413576	11.851691	10.74658	11.69337	11.670003	11.524358	10.729226	9.624769	10.392079	9.517532	13.989392	9.171367	10.918904	10.521307	10.410967	11.552959	12.823335	10.427543	10.064824	9.749314
387775	6.0968633	8.002005	6.4062896	7.8042264	6.620808	7.966058	6.616085	8.104502	6.983326	7.482834	8.065862	7.787371	8.93681	8.103629	8.335938	6.5680394	8.347831	7.8090563	7.9996057	7.7913046	7.70933	7.347505	9.009483	7.091174	8.162443
387923	7.369764	7.4620295	7.547366	7.320359	7.6895514	7.467538	7.547635	7.583724	7.8042264	8.213091	7.270698	7.4744287	7.3828998	7.602313	7.056527	7.5390906	7.2838736	7.274983	7.052532	7.5021205	7.7218037	7.6932445	7.1070504	7.250672	7.1622243
387978	5.786743	5.990293	5.924149	5.8480997	5.8301177	5.9950852	5.8528957	5.910816	5.9140453	5.8809924	5.907015	5.7621193	5.9732213	5.8831816	5.8167706	5.954565	5.936584	5.791282	6.0230575	5.7308283	6.0913453	5.9091415	5.8782067	5.8419642	6.0237317
388	9.018465	9.669755	9.583181	10.243426	9.4425	10.285297	10.02225	9.643105	9.577265	9.655859	10.254725	9.919653	9.89998	9.719235	9.967574	10.212046	9.927825	9.943514	9.046679	9.680888	9.804636	10.086473	10.164299	9.301811	10.404586
3880	9.632752	6.779993	8.353659	7.160065	8.89519	6.792114	8.0116205	8.671697	8.946921	8.020266	6.817685	7.391009	6.1609797	6.2764792	6.520255	9.692341	8.025799	6.3924417	7.3732624	7.746296	7.9278936	8.554235	6.584196	6.4171076	6.8570538
388121	6.8925986	6.5767503	6.7717485	6.6301146	6.7523475	6.588552	6.7373714	6.805168	7.144174	6.944948	7.230933	6.8144097	6.432794	6.178324	6.383051	7.6722717	6.552536	6.429961	6.756677	6.2309594	6.4948525	6.475238	5.879766	6.681274	6.569183
