GSM2367599	GSM2367600	GSM2367601	GSM2367602	GSM2367603	GSM2367604	GSM2367605	GSM2367606	GSM2367607	GSM2367608	GSM2367609
55607	6.299969	6.246172	6.1967463	6.1765823	6.1692142	6.3998475	6.3067117	6.1918025	6.180566	6.2252812	6.1399016
55610	6.691653	6.557587	6.1276755	6.175641	6.5708485	6.367769	6.471212	6.5197964	6.5270762	6.383418	6.4624777
55611	7.2242036	6.974434	7.03384	6.920453	6.7466807	6.748355	7.1335607	6.7162175	6.932221	7.1779714	7.1887755
55612	6.387707	6.1591854	5.765965	6.211799	6.494952	5.801948	6.0654783	5.927205	6.214709	6.172623	6.1926327
55614	6.3126197	6.3657084	6.160023	5.911498	6.2657366	6.233158	6.0494995	6.381327	6.356354	5.9287515	6.0930924
55615	8.479105	8.303445	8.351566	8.558206	8.763237	8.520427	8.817631	8.553082	8.511148	8.554941	7.481034
55616	8.131433	8.050988	7.3965526	7.7634397	7.620032	7.638457	7.456778	7.501669	7.0401497	8.003131	8.163467
5562	8.630267	8.196224	8.495114	8.632565	8.815999	8.391488	8.868397	8.943928	8.44905	8.687535	8.685053
55620	8.225243	7.6059275	7.833861	7.626019	7.4909315	7.316558	7.707222	8.012666	7.4410367	7.3392634	7.9556417
55621	8.129564	7.9514103	8.127951	8.0521965	8.084409	7.833337	8.19307	7.565181	7.847001	7.9721556	8.13581
55623	6.2375035	6.5127296	6.353948	6.3012557	6.4106264	6.3278217	6.2763767	6.331511	6.417287	6.240337	6.2812605
55624	9.841826	9.503113	9.479189	9.210305	9.447287	9.163037	9.684653	9.61749	9.280743	9.87269	9.593143
55625	8.656251	8.71312	8.73076	8.630267	8.857396	8.649719	8.827039	8.604275	8.694453	9.068234	8.757239
55627	6.6973567	6.5801625	6.7913227	6.200815	6.4601	6.7934256	6.767214	6.57614	6.707294	6.8799653	6.7491016
55629	9.042547	9.5381975	9.459156	9.558782	9.565822	9.733113	9.234543	9.577915	9.729509	9.351943	9.378878
55630	5.953586	5.9033837	5.8947334	6.1308646	5.790519	5.8422875	5.7639437	6.0703998	5.900541	6.175773	5.998304
55631	6.3321047	6.1741123	6.2284336	6.267825	6.1897144	6.214427	6.311615	6.3570795	6.2886477	6.2657814	6.22566
55632	6.0541124	6.404281	5.9635377	5.691088	6.121557	5.85052	6.01187	5.858583	6.07656	6.122444	6.136798
55633	7.2579103	6.702743	6.971388	7.023123	6.909159	6.759266	6.84535	7.0120173	6.8115945	6.878876	6.826733
55635	6.0747676	5.9749207	6.074194	5.9928718	5.9931355	5.816442	5.8315015	5.963883	5.7663083	5.9950066	5.8143997
55636	7.143942	7.3077593	7.380967	7.2606697	7.5393653	7.489185	7.377083	7.2996583	7.1327915	7.512983	7.290753
55638	9.753144	9.658787	10.531665	10.933584	10.721296	10.255569	10.241048	10.744073	10.604257	9.730062	10.481065
5564	7.654174	8.024782	7.606185	7.512983	7.6809645	7.4620295	7.563933	7.5818715	7.6221604	7.6127024	7.6582394
55640	9.07115	8.873207	8.744579	8.595989	8.704754	9.021612	9.006005	9.264214	9.303304	9.747493	8.635339
55644	7.9703617	7.984394	8.208822	8.020861	8.163467	7.9817886	7.7879252	8.000505	7.7648144	8.042453	7.9645233
55646	7.3488555	7.570506	7.602555	7.36049	7.349773	8.032457	7.3907714	7.620527	7.4099965	7.473403	7.382151
55647	6.9346294	7.6113687	7.477677	7.332374	7.22982	7.8533607	7.4487133	7.6044135	7.4390593	8.016369	7.8066893
5565	8.247173	8.496883	8.06996	8.387347	8.737994	7.307279	8.436867	8.334195	8.815999	8.19207	8.598101
55650	8.886746	8.602221	8.7469225	9.198865	8.684227	8.225585	9.047571	8.72716	8.494478	8.508551	8.829436
55652	7.1430154	7.053285	7.3079805	7.091976	7.221106	7.1752634	7.3727584	7.0189786	7.042864	7.174013	6.7059298
55653	6.2884426	6.5504665	6.328852	6.5112767	6.453334	6.4650116	6.4927945	6.5001273	6.4404125	6.750997	6.4694295
55657	7.651966	7.5563364	7.4833226	7.569484	7.492076	7.45184	7.5896378	7.1329894	7.586795	7.4666057	7.5372014
55659	6.6582847	6.4005666	6.301317	6.602388	6.4000125	6.1799793	6.526604	6.411919	6.5672455	6.376966	6.5019383
55660	8.612001	8.362476	8.880523	8.342469	8.470853	8.879677	8.298653	8.511568	8.392914	8.236246	8.20784
55662	7.363906	7.102769	7.3321776	7.0506845	7.0215015	6.6741366	7.115872	7.011809	6.9307604	6.9396224	7.2484593
55663	6.8595686	6.6060357	7.019201	6.5889335	6.9434667	7.0403385	6.8492193	6.8236523	6.662271	7.1588893	7.6494436
55666	8.349596	8.025446	7.920681	8.133473	7.642352	7.7317333	8.286424	8.406384	8.102999	8.221655	8.628074
55669	6.470102	6.405083	6.228027	6.210077	6.6077633	6.6875415	6.3903413	6.4311204	6.3234305	6.518103	6.5215564
5567	5.927761	5.789321	5.771069	5.879984	5.725848	5.8107333	5.960332	5.866076	5.9600534	5.723589	5.640547
55670	6.5909615	6.5810976	6.649165	6.7900524	6.6557	6.587481	7.004128	6.681866	6.606984	6.5925946	6.9520826
55672	6.140737	6.0386443	6.005104	6.158441	6.287751	6.2503347	6.1043873	6.572955	6.3866153	6.3597956	5.959378
55676	6.139818	6.4789324	6.191174	6.497603	6.323829	6.3683133	6.357014	6.221863	6.1904593	6.686696	6.4665036
55677	8.97772	8.976355	8.865875	8.911842	8.876614	9.135975	9.431748	8.870666	8.86385	9.134059	9.2797575
55679	7.0677543	6.90042	6.8728304	6.9431114	7.21283	6.5362406	7.2967663	6.903685	7.074916	6.986557	7.00452
5568	6.132983	6.243051	6.2104034	6.5049386	6.3554153	6.280607	6.2980466	6.3466964	6.1515017	6.341335	6.1732244
55681	8.744186	8.962238	8.854308	8.480859	8.886349	9.1481905	8.742966	8.960917	8.735351	8.789632	8.771756
55684	7.007555	6.722929	6.87159	6.485495	6.9289756	6.8611817	6.693972	6.81144	6.734932	6.713976	6.638575
55686	6.0727654	6.2033415	6.159877	6.0851793	6.234455	6.058768	6.404195	6.2586284	6.144187	6.1269794	5.9821224
55687	6.1289883	6.267651	6.2333274	6.31281	6.3837414	6.4004807	6.7484956	6.3441224	6.502302	6.5665092	6.429409
55689	7.501889	7.4872093	7.739455	7.7981696	7.43958	7.286317	7.774124	7.5942106	7.3816724	7.569484	7.6468077
5569	6.031004	5.905274	6.079178	5.908183	5.973069	5.873863	6.243312	5.621587	5.7590833	5.938131	6.0825467
55690	7.084724	7.1184583	6.9293213	6.638575	6.828313	6.7854095	6.5127296	6.478408	6.8107743	6.9414697	6.517749
55695	7.799882	7.9216204	8.110601	8.111512	7.755209	7.6625743	8.379913	7.8948874	7.9228263	7.8082104	7.883178
55696	10.949353	10.5796175	10.347672	10.502257	10.589896	10.987933	10.637097	10.2952	10.450455	10.626561	10.490488
55697	7.2263913	6.885193	6.64702	6.9620004	7.022105	6.5752363	7.1222415	6.90181	6.853228	7.4416857	7.1572084
55699	9.043864	9.448994	9.604464	9.188178	9.215087	9.198401	9.479189	9.854421	9.750558	9.591905	9.423043
55700	9.849856	10.01655	9.503644	9.632231	9.596832	10.215815	9.790977	8.941787	9.520983	9.450657	9.430836
55701	6.818193	6.525464	6.704961	7.067082	6.6479115	6.4623675	7.0127764	6.8688235	7.0418825	6.861928	6.617627
55703	8.877073	8.832323	8.757638	8.919446	9.050246	8.920312	8.687535	8.96696	8.41206	8.669391	8.922137
55706	6.851107	6.924242	6.5467067	6.6846046	6.9961786	7.0691013	6.648618	7.1128945	6.713513	7.036427	6.9652467
55709	7.677126	7.6700735	7.5155215	7.65637	7.598759	7.6868663	7.3768706	7.869312	7.6528177	7.472694	7.671989
55715	7.9489	7.7904963	7.8007126	7.5797687	7.809639	6.6618843	7.4560223	7.101633	8.268724	7.904827	8.210422
55717	6.608336	7.2220273	6.821567	6.672176	6.702267	6.5594335	6.4595265	6.9799657	7.0286403	6.713026	6.0807486
55719	8.84566	8.733493	8.7147455	8.641007	8.810576	8.188305	8.931266	8.667035	8.6936455	8.405613	8.165977
55720	6.1024637	5.938681	5.8263617	5.715828	6.173423	5.8480167	6.098106	6.006386	6.000871	5.6991043	5.944162
55721	6.0659227	6.1902556	6.2185435	6.5975895	6.3330894	6.08428	6.4286914	6.200935	6.2753663	6.157058	6.0759535
55722	6.1984663	6.0768633	5.893691	5.863713	6.0581903	6.0651107	5.5975223	6.0071793	6.015233	5.881905	6.161105
55723	6.209192	6.1003947	6.406895	5.932563	6.135148	5.854155	6.1606083	6.201436	6.0738025	6.545309	5.9919167
55726	5.9702086	6.1446247	5.93915	5.8975663	5.886301	6.178494	5.84669	6.1218348	5.8918767	6.0238824	5.866873
55727	7.4646897	6.8092856	7.151271	7.170588	7.4374194	7.291418	7.2811337	6.9748006	7.0994215	7.200539	7.3634334
55729	7.451323	7.742243	7.610835	7.998434	7.7961984	7.554536	7.155097	8.144866	7.9028144	7.965091	7.1752634
55731	7.581586	7.1535172	7.3319283	7.4854875	7.565684	7.3443623	7.2464795	7.543028	7.5119505	7.410761	7.426455
55732	7.5543027	6.950794	7.0334663	7.5774646	7.0593424	6.7299356	7.2781477	7.15487	6.765721	7.726016	6.5600667
55733	6.414338	6.2101183	5.914681	6.205768	6.1711016	5.7730365	6.262816	6.201815	6.076403	5.813919	5.9897923
55739	10.435765	10.2136135	10.117587	10.503193	10.375611	10.109887	10.304871	10.59084	10.466256	10.395784	10.332574
55740	6.960102	6.6720376	6.3970575	6.8815746	6.9070354	7.2061195	6.5055103	6.5245395	6.658027	6.0663443	6.5825024
55741	8.503606	8.477244	8.5664215	8.332418	8.37889	8.376442	8.359383	8.318216	8.3174925	8.409037	8.897308
55743	8.627674	7.9932876	8.278362	8.233356	8.283272	8.42354	8.380924	8.204531	8.078129	8.217041	8.250871
55745	7.933001	8.135444	8.029701	7.7727876	7.880818	8.249176	7.773601	8.207543	7.762348	7.962428	8.17336
55746	8.236246	8.247173	8.163467	8.110879	8.429999	8.105098	8.334562	8.027762	8.214705	8.12108	8.126967
55751	7.128934	7.052349	7.202514	7.4807944	7.411489	7.2769294	7.2871614	7.375541	7.399455	7.405011	7.707503
55752	8.9913025	9.029465	9.064609	8.76694	8.962238	8.994265	8.951753	8.782663	8.860976	8.672539	9.817502
55753	10.692983	10.124857	10.331852	10.937441	10.611011	9.859671	11.28015	10.731487	10.808272	10.48663	9.628236
55754	8.081623	7.9491973	8.049773	7.951148	8.148676	7.938459	8.328976	8.413974	8.519384	8.332748	7.903119
55755	10.136369	10.331852	9.114	9.448994	9.535949	9.549966	9.43462	10.09004	9.65694	10.0551405	8.4197855
55756	8.117185	8.018485	7.7796035	7.6847224	7.7223053	7.8539205	8.027121	7.6579747	7.6617603	7.898303	8.025082
55758	7.8079247	8.031812	8.13775	8.010648	8.126604	7.569484	8.320935	7.915442	7.938163	7.753325	7.79905
55763	6.253406	6.382347	6.6614776	6.38957	6.5470715	6.1647596	6.5548406	6.434106	6.214427	6.4128675	6.563098
55765	7.120486	6.8579865	6.607254	6.3649135	6.684452	7.110547	6.3169413	6.354532	6.618559	6.1472845	6.306042
55766	9.977306	9.919653	9.623513	9.516499	9.459156	9.249493	9.207487	8.922137	8.966454	9.553367	10.321886
55768	8.463631	8.319269	8.57255	8.347426	8.429248	8.496162	8.091375	7.400451	8.2202835	8.300264	8.287474
55771	6.276839	6.1951275	5.957404	5.905374	6.052443	6.120391	6.1554093	5.9442143	6.297572	6.124889	5.8072214
55773	7.0851145	7.427787	7.1998353	7.1070504	7.300974	7.400663	7.1593795	7.5947104	7.88964	7.7879252	7.8353105
55776	7.564378	7.4847913	7.568031	7.4835563	7.4998665	7.2589746	7.3665476	7.530004	7.303349	7.6895514	6.856032
55777	6.0427094	6.3321753	6.1913557	6.017377	6.224918	6.26005	6.173191	6.2290225	6.144956	6.2141047	6.3059072
55778	8.556756	8.495114	8.663397	9.109977	8.992555	8.4197855	8.975961	8.661563	8.175938	8.776519	8.002005
55779	6.064274	6.187427	6.0721946	6.109004	6.0787296	6.142814	6.230134	6.3306026	6.162356	5.965977	6.130402
5578	8.902628	7.8893003	8.486621	8.635727	8.597689	7.9790688	9.103586	8.694088	8.754964	8.351268	7.833861
55780	8.165318	7.9764943	8.371165	8.724086	8.34428	8.185978	8.490003	8.367975	8.176611	8.276577	8.390722
55783	7.827139	7.7679415	8.016369	7.6327977	7.816023	7.802494	7.8257356	7.9210052	8.029701	7.8069086	7.690571
55785	6.27964	6.6112404	6.036935	6.1206603	6.443276	6.5374255	6.250819	6.4277506	6.2074375	6.2053475	6.389315
55787	6.0834193	6.1493073	6.259561	6.167558	6.1224923	6.467112	6.2170753	6.355326	6.2424283	6.5935864	6.2718573
55788	10.402666	10.640514	10.351933	10.438516	10.826539	10.732554	10.354394	10.620394	10.421143	10.394827	10.74658
55789	5.8921895	5.971434	5.8901796	6.181884	5.9461756	6.088656	5.9313955	6.0310516	6.019998	5.958503	6.09904
5579	7.7251678	7.951694	8.492649	7.6595697	7.845154	7.957503	8.276577	7.714786	7.738851	8.010648	6.658027
55794	7.3430686	7.282236	7.413155	7.389079	7.4008813	7.1725044	7.742243	7.270901	7.022105	7.5190625	7.4788747
55795	9.845889	9.85582	9.998547	10.017293	10.208127	10.482074	10.048952	9.992269	9.967574	10.127857	9.923825
55796	8.66424	8.648002	8.514565	9.162563	9.104896	8.463631	9.389602	9.40088	9.045284	8.853865	8.620438
55798	6.2902503	6.228973	6.0134954	6.4094133	6.02666	6.070094	6.23485	6.0644355	6.0774455	6.1446757	6.0095177
55799	6.01671	6.154958	6.2679834	5.9231434	6.03996	5.883579	5.6537933	5.7311535	5.756625	5.787592	5.7806606
558	8.592476	9.243506	9.468495	9.294253	9.214537	9.448408	9.777956	9.110425	9.699463	9.4512415	7.7379804
5580	8.183101	8.094848	8.082581	7.8753514	8.050703	8.13864	8.129276	7.3199387	8.1901455	7.994401	7.8592873
55806	5.691187	5.95331	5.7571087	5.558268	5.870428	5.895209	5.695924	5.7728076	5.7544165	6.0098634	5.714868
55809	5.8962064	5.831651	5.701336	5.7170315	5.7397757	5.610849	5.6777267	5.813571	5.7024612	5.6529613	5.7173057
55810	9.164599	8.879218	8.9993305	9.0050745	9.033625	8.375319	8.76776	8.733855	8.825346	8.599596	8.702727
55811	6.0715823	6.171072	6.1416836	6.1352277	6.4100246	6.0707936	6.062791	6.3625584	6.190785	6.190427	5.9548893
55818	7.0662165	6.914064	7.257247	6.800672	6.4655757	6.9719567	6.7250385	6.966346	6.819652	6.684913	6.7486596
55819	9.823803	9.79676	9.9442835	10.287722	10.2919855	9.6524105	10.220746	9.974591	10.171032	9.557557	10.147125
55821	7.007911	6.679988	7.0593424	6.4751344	7.1124096	6.6625705	6.91272	6.8888717	7.1959844	6.9453564	6.880659
55824	5.9879007	6.2641153	6.0435424	6.313603	6.4794602	6.090172	5.827532	6.4686527	6.4376316	5.980866	5.9115486
55825	10.079964	10.612996	10.549349	10.657191	10.467234	10.586764	10.6487465	10.719174	10.913742	10.570465	10.485821
55827	6.6119056	7.0280294	7.0325565	7.638189	7.3661013	7.2640624	7.110547	7.355394	7.418105	7.1527433	7.3996763
55829	8.683396	9.536925	9.405047	8.850445	9.087918	9.471762	8.602221	9.566526	9.405552	9.366086	9.821796
5583	7.661437	8.534181	8.203259	8.091375	8.316422	8.394491	8.343557	8.256981	8.642704	7.8849263	7.6400995
55830	7.849322	8.171393	8.183705	8.247173	8.313043	7.958714	8.105098	8.532581	8.13581	8.415072	8.200424
55833	6.916572	6.5929794	6.79693	6.490573	6.57702	6.765559	6.3917317	6.6691484	6.39108	6.414077	6.686566
55835	6.3077545	6.297001	6.4094133	6.044743	6.157822	6.111498	6.067546	6.100165	6.281094	6.1632648	6.419022
55837	6.0830874	5.9472823	6.2763767	6.004117	5.9895086	6.2085547	5.8260975	6.06467	6.0170364	5.7420087	5.9555287
55839	7.2458267	7.690048	6.946633	7.43958	7.033126	7.50633	7.039151	7.031652	7.348183	7.6458125	6.892073
55840	6.4031744	6.565311	6.654564	6.4023747	6.5093107	6.520431	6.5145826	6.3899956	6.6000395	6.3944507	6.2847476
55843	9.022086	9.289619	8.98467	8.670951	8.809791	9.130811	9.107606	8.185644	8.880523	8.288179	7.882001
55844	6.2455435	6.687233	6.99274	6.787494	6.6127005	6.9973826	6.551924	6.8801036	6.922635	6.4796615	6.418291
55845	8.432118	8.883801	8.735	8.63946	8.868831	8.775299	8.467672	8.366216	8.574322	8.523391	8.525647
55846	7.8902903	7.774124	7.951999	7.8785143	7.855889	7.57212	7.746891	7.7727876	8.051279	8.104502	7.760939
5585	5.5807147	5.6589127	6.1886473	5.8125143	5.902399	5.7060127	5.670902	5.9813128	5.928804	5.986737	5.8706098
55850	7.626019	7.227484	7.637373	7.2665005	7.264923	7.2365217	6.980522	7.4864025	7.42213	7.316332	7.2625117
55854	8.65172	8.922544	8.731969	8.297653	8.526389	9.213581	8.320621	8.867587	8.715597	8.807274	8.919446
55856	10.189581	9.980247	10.498278	10.511929	10.2450695	9.64956	10.551194	10.562741	10.547207	10.079241	10.390483
55859	7.135675	7.485048	7.5800424	7.719013	7.2923174	7.3851175	6.995978	7.6270056	7.4872093	7.4707274	7.2220273
5586	7.1604805	6.7862363	6.6458774	6.8808336	7.0907083	6.596661	6.842008	6.9634256	6.8110957	6.7319794	6.8765984
55861	9.565156	9.494299	9.38352	9.022983	9.172823	9.609453	9.15685	8.830614	9.175194	8.918471	8.905539
55870	6.0919037	6.22946	6.033366	6.103156	6.4397416	6.327234	6.160288	6.508142	6.41512	5.9625187	6.228066
55871	6.1522536	5.8349495	5.8174834	5.7536607	5.818932	5.8937917	5.9340763	5.600273	5.9852004	5.8638616	5.7157955
55872	6.2669144	5.9967904	5.831651	5.9332023	5.9060016	5.9319983	5.8483763	5.864698	6.108479	6.3065186	5.8208237
55876	9.83573	9.008615	9.571621	10.255569	9.60573	9.616946	9.87787	9.317436	9.914792	9.329514	9.190598
5588	8.558206	8.552746	8.657117	8.4980545	8.408069	8.850049	8.351268	8.849154	8.405308	8.907275	8.885558
55884	7.7563343	7.464194	7.203187	7.488379	7.666285	7.4570136	7.481034	7.5550404	7.635807	7.7413764	7.9273095
55885	5.8519006	5.978022	5.958958	5.90209	5.9119706	5.8836308	5.840477	5.9673657	5.9775033	6.1728373	6.0216675
55892	7.7549725	7.5907016	7.571334	7.6314945	7.620284	7.754413	7.606942	7.8437533	7.5682616	7.6267676	7.8519936
55897	6.2574897	6.789583	6.2826843	6.476344	6.2536073	6.0694513	6.24186	6.136456	6.2634926	6.4910226	6.6691484
55898	8.743398	8.532581	8.18861	8.308742	8.219957	8.182787	8.44787	7.8249097	8.292902	8.514924	8.9159155
5590	7.126566	7.12574	6.521217	6.743074	6.8484907	6.534754	7.0466433	6.8465104	7.284917	7.1795444	7.2063103
55908	9.7799835	10.343692	8.899995	8.978573	9.145294	9.106698	9.983766	10.6091	9.299393	11.367148	8.346812
5591	8.79315	8.969173	8.659506	8.64186	8.841095	9.101171	8.880092	8.683396	8.96606	9.381586	8.900922
55911	6.0153217	6.310453	6.376818	5.9296117	6.0772953	6.1401515	6.3194313	6.140737	6.2583838	6.2497854	5.9207406
55914	6.2805586	6.2853155	6.052322	6.5015283	6.299908	6.3837414	6.381718	6.55982	6.449434	6.4109006	6.8073153
55916	6.801544	6.7103124	6.8533897	6.633464	6.67849	6.851536	6.748027	7.529025	6.669855	6.8728304	6.696631
55920	9.625823	9.5374975	9.627671	9.20416	9.478748	9.590099	9.655235	9.219137	9.4933605	9.658787	9.913377
55924	6.9369884	6.725937	6.554504	6.67161	6.5600667	7.0623856	6.430844	6.4524126	6.374574	6.772716	6.6628537
55929	9.214537	8.826178	8.909703	9.112684	8.781839	8.582994	9.308006	8.848741	8.79315	8.681026	8.85472
5594	8.068104	7.7360435	8.022192	7.857878	7.6828356	7.748295	7.588858	7.5782294	7.865142	8.118348	8.06652
5595	9.138812	9.225297	9.1600895	9.044369	8.850049	8.922137	9.010808	8.698444	8.77331	8.876187	8.8605385
55954	8.34177	8.515331	8.513076	8.676796	8.362153	8.075867	8.576256	8.101944	8.380924	8.358048	8.470853
55957	6.4619856	6.493022	6.495035	6.501433	6.3170667	6.2730365	6.3975782	6.559209	6.3164363	6.2066903	6.448154
55959	6.8691974	7.3407044	6.9438357	7.6191254	7.4744287	7.2804346	7.0987635	7.5560803	7.591473	7.859526	7.0857363
5596	6.6557	6.288547	6.7452426	6.3220177	6.518563	6.9310994	6.2840657	6.490458	6.387445	6.5255795	7.198761
55964	5.8202205	6.20003	6.045805	5.8119817	5.675012	5.753965	5.8767276	5.8911514	5.8719864	5.9490147	5.987488
55968	8.82347	8.613424	8.421197	8.588427	8.431018	8.342469	8.580326	8.504839	8.201064	8.485194	8.605167
55969	12.653488	12.6320305	12.544198	12.490888	12.628783	12.867538	12.168509	12.337814	12.547073	12.886513	13.268918
5597	9.276695	9.157771	8.925672	9.108463	9.316911	9.335211	8.871544	9.903967	9.222902	9.319565	9.405047
55971	8.490003	8.787115	9.020817	9.009007	8.932503	8.669391	8.776519	8.945737	8.734629	8.889755	9.038374
55972	6.1257606	6.4094133	6.2528586	6.2537637	6.223531	6.3922796	6.0890064	6.629981	6.2538567	6.3408365	6.3636494
55974	8.755343	9.410766	8.969173	8.975961	8.469735	8.752882	8.643087	8.958664	8.947339	9.063171	9.409174
55975	7.160065	7.0094767	7.0865664	7.198136	7.144174	7.106238	7.1582575	7.2536902	7.251097	7.198761	7.274327
5598	6.8393426	6.625285	6.6277604	6.442038	6.6211934	6.8357024	6.7632017	6.5859466	6.4948525	6.7208076	6.519459
5599	7.2519655	7.3584514	7.024484	7.0946436	7.534186	6.998355	7.715078	7.7822976	7.4876943	7.369764	7.0815306
55997	6.062116	6.145993	6.149776	6.1321945	6.034081	6.0001106	6.2742167	6.139149	6.260802	6.168718	6.215868
5600	5.992549	5.793531	6.16302	5.940021	5.9452744	5.9453917	5.841772	5.904733	6.0350614	6.070647	6.110708
56006	6.469312	6.7582974	6.970654	6.74787	6.7432075	6.642317	6.670594	6.702443	6.745874	6.7847695	6.783486
5602	6.8915157	7.115872	6.447609	6.4899526	7.056129	6.926069	6.684452	6.3004627	6.7299356	6.468777	6.4600034
5603	7.5512323	7.2923174	7.290967	7.370884	7.5075407	7.701891	7.6270056	6.878876	7.3439474	7.4686055	7.9073772
56034	7.071574	7.6606526	7.342374	7.3775883	7.781218	7.468348	7.4329944	7.847269	7.678919	7.2198243	7.1788263
5604	8.838085	9.001539	8.828213	9.521492	8.892249	8.925672	8.9551525	9.536432	9.291113	8.726718	8.605544
5605	10.1432	9.48429	9.419908	9.755108	9.593758	9.319078	9.955336	9.317969	9.459666	9.740979	9.689886
5606	9.044806	8.815165	8.532581	8.581045	8.435669	9.341571	8.62487	8.541349	8.636805	8.909703	9.017979
56061	7.329315	7.349773	7.2263913	7.0927896	7.003953	6.730577	7.054555	7.2936883	6.969179	7.4171934	7.5414395
56062	5.7828107	6.022702	6.0086555	6.046697	6.2739167	6.2198358	6.150165	6.162956	6.208952	5.9523416	6.132935
5607	7.268365	7.2283354	7.0660214	7.5377836	7.4291654	7.0591416	7.275672	6.9661527	7.332374	7.1685886	7.2504025
5608	5.893177	6.01443	5.921561	5.889846	5.9866858	5.8698335	5.951358	6.059685	5.875751	5.835845	5.778631
5609	7.436665	7.8001437	7.756906	8.222695	7.7939706	7.5119505	7.648889	7.972802	8.012426	7.5377836	7.4291654
56100	6.292446	6.3609176	6.2482	6.5489087	6.43012	6.3948693	6.4903617	6.450279	6.374906	6.1782618	6.5354495
56101	6.020696	6.1463313	6.289904	6.157288	5.986761	6.158706	6.3330207	6.1651587	6.112937	6.3052397	6.278429
56102	5.8523126	5.9912577	5.9826746	5.9360614	6.059808	5.840881	5.9604716	5.854992	5.9651	5.983551	6.0532184
56105	6.023627	5.700888	5.878301	5.824066	5.7259407	5.6551476	5.8498335	5.776038	5.6943836	5.8024125	5.784327
56107	5.8485622	5.9945197	5.8933935	5.9823627	5.9761415	5.859948	5.8925047	6.046867	5.823384	5.978658	5.700406
56111	5.831064	5.777751	5.616462	5.8263464	5.7666183	5.7688017	5.759624	5.642594	5.7169986	5.720071	5.8194656
5612	9.183315	9.540233	9.701274	9.266468	9.508372	9.565156	9.133574	9.760808	9.344108	9.23844	8.881305
56127	8.6066675	7.611645	7.96484	8.330342	8.027762	7.898557	8.310995	7.610327	8.132456	7.8863006	7.80041
56132	6.0016813	6.012286	6.2625575	6.21911	6.1880903	6.126883	6.223531	5.9375114	6.0652223	6.092762	5.9954596
56133	6.182692	6.1735563	6.1732583	6.375971	6.3063426	6.304735	6.1027207	6.0000553	6.0409074	6.1793857	6.020611
56138	6.054064	6.0389886	6.269939	5.9496226	5.871495	5.864547	6.03102	5.9643927	6.0720406	5.802845	6.119945
56139	6.073527	5.9037137	5.94909	6.0399103	6.1074553	5.9515224	5.8460736	5.999926	5.8176317	5.964718	6.000166
56160	6.324128	6.0316176	6.0173154	6.280447	6.163204	5.990483	6.306042	6.340386	6.2663507	6.3597145	6.210765
56163	6.0319486	5.850153	6.053318	5.8490834	5.8315163	5.7661953	5.7197695	5.859492	5.718921	5.7996955	5.847074
56172	6.118937	6.1337395	5.8837447	6.0930343	6.066015	5.8471775	5.922298	6.16202	6.0023203	6.0920877	5.834335
5618	7.115659	6.688177	6.417001	7.4709754	7.2950134	6.6629825	7.353588	7.205934	6.940944	6.9652467	7.2676477
56180	6.277612	6.362104	6.340771	6.476957	6.2247047	6.3329396	6.280714	6.8238025	6.3870254	6.3795624	6.5550656
56204	7.931802	8.103937	7.8498664	8.605848	8.191115	7.3959985	8.31613	8.424904	8.178021	7.8394384	7.847269
5621	10.719174	11.30769	11.314518	10.905041	11.356926	12.090119	11.6025	11.148434	11.225104	11.217345	10.660118
5624	11.418057	11.609842	11.8620615	12.0997305	11.880751	11.564364	11.8301115	11.726549	11.558946	11.639208	11.43432
56241	9.075491	9.526983	8.788402	8.372309	8.218321	8.756121	8.386288	7.193207	7.9918194	7.9352365	9.146768
56243	7.424764	7.190454	7.1001673	7.260174	7.1368995	7.1990075	7.6148024	7.326626	7.443917	7.056527	7.3488555
56245	6.2141824	5.9112825	5.92249	5.859303	5.9050727	6.0904884	6.215629	5.8747163	5.5980697	6.2213054	5.831064
5625	10.42293	9.848655	9.0575285	9.013917	9.251961	9.894766	8.475206	7.168378	9.360176	9.208895	12.523381
56254	8.80435	8.874068	9.039835	8.739577	8.582994	8.401417	8.851297	8.655218	8.633393	8.704754	8.78669
56255	9.353461	9.199441	9.355499	8.588831	9.644354	9.585485	9.71748	9.509541	9.287638	9.391179	8.947339
56256	6.416623	6.16302	6.1134534	6.002388	6.2078047	6.143436	6.395409	6.1715984	6.256019	6.017197	6.1784334
56257	9.177661	8.78072	9.127943	9.027499	9.092603	8.72927	9.4425	8.66424	8.681026	9.095555	8.88933
56260	6.3430076	5.913102	5.8863773	6.0738025	6.194443	6.014446	6.216508	6.1067476	6.180016	5.9063997	6.1628966
56261	7.583724	7.3625584	7.485968	7.431015	7.4962287	8.288446	7.6828356	7.6282363	7.3804426	7.7311845	7.4030404
56267	8.625877	8.428486	8.647617	8.244178	8.519384	8.677564	8.5021	8.10233	8.154389	8.597356	8.450936
56270	8.148395	8.089099	8.134164	8.111822	8.12108	8.557852	8.234675	8.158205	8.191462	8.342469	8.699643
56271	5.9090915	5.994289	5.9805126	6.0686536	6.000306	5.920755	5.96326	5.958503	5.9509997	6.170266	6.029268
5629	10.141065	9.907153	10.899065	10.276346	10.858115	10.03485	11.063725	10.577397	10.629734	10.178638	10.511929
563	11.29439	10.944727	11.782991	11.819168	11.7396	11.389193	12.1983185	11.55482	11.291413	11.61326	11.301591
