Genes	GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
10154	6.142865	6.20851	6.2531834	6.219514	6.4425144	6.193371	6.1269097	6.070882	5.9920764	6.0265865	6.1980605	6.2876325	6.243051	6.1560783	6.2779975	6.328266	6.1394715	6.0841312	6.0715985	6.3456964	6.210441
10155	7.632288	7.8849263	8.010648	7.9721556	8.131132	7.875104	7.903119	8.000505	7.8857827	7.739455	7.8834705	8.08941	7.8889933	7.7653956	7.9645233	7.8217077	8.330656	8.029029	7.7674165	7.7465825	7.9978366
10156	5.905097	6.035107	5.929099	5.8681955	5.851575	5.929783	5.857791	5.985799	6.205087	5.888161	6.1170692	6.231854	5.997828	6.0008845	6.279529	6.060237	5.9657288	6.0188575	5.9660397	5.851849	5.7267146
10157	7.5589066	8.06996	7.5047946	7.7340875	7.7779	7.824105	8.138068	7.6833663	7.9556417	7.5861	8.179678	7.600455	7.903119	7.571334	7.8917346	7.473403	7.6376457	7.5733805	8.544256	7.149876	8.224252
10158	5.977041	5.9154086	6.459058	6.5504665	5.6587024	5.8508406	5.893555	5.8416996	5.901566	5.63056	5.8326945	7.59094	6.209569	5.760525	5.6433487	5.935069	5.8464503	5.8274364	5.639316	5.9520984	5.7854357
10159	10.186479	10.319461	10.350004	10.42293	10.308875	10.412452	10.216615	10.189581	10.69189	10.3151655	10.048162	10.559029	10.409182	10.560927	10.133346	10.208127	9.849288	10.393068	10.28377	10.612996	10.131854
10160	7.185303	7.3240476	6.791152	6.812092	7.0935926	7.011232	6.821205	7.18782	7.0595627	7.389545	7.013569	7.373954	6.9905443	7.38818	7.230677	7.391486	7.190022	7.2478347	6.8731995	6.906314	6.9575186
10163	7.6929607	7.652539	7.847859	7.309979	7.849322	7.715078	7.7355127	7.648889	7.635807	7.6095243	7.3362393	7.8259993	7.9477973	7.7126455	7.9466653	6.827261	7.681753	7.759697	7.414094	7.716425	7.4505987
10164	7.8965387	7.977616	9.389602	8.965674	8.270727	8.764599	8.38463	8.503606	7.5907016	7.8528023	8.507345	11.24831	8.409431	8.408677	8.84066	8.369032	8.690067	8.409786	7.616835	8.660804	7.70912
10165	10.048162	9.871199	9.922497	10.134887	10.044957	10.533697	9.923148	9.62074	9.914152	10.187252	10.454093	8.239964	10.247369	9.610032	9.67425	9.73633	9.733113	9.717971	10.216615	9.86474	10.431703
10166	11.390719	11.24831	11.086757	11.296018	11.442302	11.154051	11.30769	10.851068	11.362037	11.515355	12.007329	10.159855	11.955418	11.697799	11.356926	10.939927	11.097683	11.259078	11.705212	11.233941	11.457145
10168	5.904708	6.2989726	6.2111816	6.094513	6.1866603	6.209192	6.0597734	6.237822	6.0365844	6.0253544	6.1979904	6.157464	6.104105	5.7866635	6.0867515	6.0312696	6.0301723	5.924235	6.0635934	6.0503974	6.1491327
10169	12.37501	12.300904	12.274843	12.075692	12.406035	12.44864	12.3279295	12.411394	12.08279	12.193345	12.180192	12.411394	12.229528	12.454196	12.154516	12.4085865	12.249271	12.229528	12.391205	12.56504	12.383456
1017	8.529902	8.439545	8.410502	8.44142	8.215764	8.387347	8.555297	8.548507	8.182472	8.661878	8.59394	8.948148	8.246857	8.287098	8.302029	8.339655	8.767362	8.51899	8.462349	8.219031	8.351882
10170	6.052566	6.024581	6.1760564	6.0347137	5.661196	5.839042	5.904135	6.012327	5.9590726	5.676175	5.820484	5.803184	5.8677754	6.029268	5.995687	5.8851104	5.8480997	5.853408	6.007074	6.1413355	5.708508
10171	11.029701	10.918904	10.414361	10.511929	10.392079	10.524182	10.576341	10.368795	10.388683	10.618358	10.978863	9.467494	11.07411	11.419484	10.076432	10.128745	10.311478	10.556948	11.233941	9.708625	10.99321
10174	6.008683	6.2172437	5.9929166	6.165448	6.0394006	6.0405016	6.057596	6.0549893	6.0062995	6.0930343	6.243688	6.2968884	6.193371	6.1204915	5.938046	6.0187545	6.094472	6.0205264	5.9790335	6.1845055	6.1508837
10175	10.782864	10.712066	10.510986	10.871959	11.089402	10.875427	10.788348	11.162977	10.874463	10.980234	11.10929	11.273318	10.99321	11.253856	10.927262	11.453845	10.9867525	11.146966	11.045358	11.06494	10.913742
10178	8.128272	8.699309	8.517801	7.881418	8.140256	8.571345	7.915743	8.77331	7.566987	8.607855	8.245878	6.3419585	8.3550005	8.4680395	7.446164	8.236246	8.956928	7.742243	8.885558	7.895682	8.279016
10179	7.3079805	6.713976	6.6103606	6.6590257	6.8750873	7.3040977	6.8776107	7.1409674	6.967486	6.7153263	7.226601	7.2019787	6.837994	6.8329244	6.577286	6.6230245	6.5933585	6.417358	6.951701	6.189426	6.8238025
10181	9.716997	10.002864	10.109887	10.144803	10.235998	9.972421	10.159077	10.060448	10.101702	10.0942745	10.078509	10.252154	9.949852	10.064824	9.909194	9.859671	10.250469	10.039895	9.951922	10.219087	10.031359
10186	7.4711723	7.7005143	7.4937553	7.699447	7.1335607	7.6320004	7.692157	7.384639	8.055011	7.564906	7.5829606	9.117882	7.9106593	7.373027	7.2519655	7.2132955	7.580297	7.6989417	7.231762	7.600987	7.081337
10189	6.0614867	6.1527133	6.1024637	6.0627713	5.9942636	6.0624557	6.3025136	6.1881533	6.094171	5.912556	6.209648	6.331665	5.9422197	5.986294	6.1720433	6.067271	5.80207	6.0935645	5.8969746	5.958017	6.001668
1019	8.666196	8.731117	8.853865	8.807664	8.713913	8.70938	8.920312	8.795628	8.427521	8.8947525	8.721841	9.202283	8.941787	8.751713	9.064163	8.797688	9.049808	8.919869	8.795202	9.247502	8.847048
10193	6.978228	6.924082	6.861719	6.990328	7.0938287	6.990168	6.8021736	6.836895	6.644537	7.297814	7.1167502	7.0739512	7.027617	6.8785176	6.6804323	6.842821	6.7497706	6.793918	7.0383306	6.808344	6.7009244
10194	7.8777103	7.529468	7.699447	7.808753	7.624907	7.9923906	7.5050244	8.0136175	7.9454293	7.5075407	7.5952034	7.857878	7.6530867	7.563933	7.8931227	7.8515058	7.5774646	7.6762714	7.6755233	7.483811	7.6577277
10195	9.43352	9.054635	9.424649	9.389149	9.5381975	9.520983	9.254398	9.5681095	9.194674	9.643105	9.531389	8.854308	9.2200985	9.0412035	9.093546	9.073076	9.4540205	9.020817	9.125544	9.019324	9.540729
10197	7.7690854	7.87395	7.988558	7.966058	8.210072	7.8802443	7.9636607	7.815204	8.072793	8.322727	7.8931227	7.9654145	7.943248	7.963074	7.82114	7.9514103	8.036341	7.941709	7.943248	8.160911	7.8799567
10198	6.842821	6.5248995	6.778748	6.797689	6.934427	6.995593	6.6049542	6.7336826	6.8358874	6.759439	6.742765	6.326552	6.7133665	6.5492535	6.8951693	6.251624	6.535675	6.771278	7.0096784	6.9298344	6.9859896
10199	9.464108	9.243061	9.074505	9.063682	9.154875	9.035051	9.232989	9.402987	8.957377	9.185834	9.335663	9.032643	9.165954	9.640306	9.190098	9.389602	10.254725	9.067779	8.998463	8.953429	8.937714
102	6.130402	6.012526	5.9182124	6.048532	6.0621533	6.129464	6.0930543	6.000486	6.1966414	5.831201	5.9740224	5.9246106	6.12023	5.881158	5.8982463	5.8583713	6.097101	6.0512257	5.847017	6.1096396	5.885891
1020	7.2809196	6.853562	7.41998	7.5386157	7.765095	7.3634334	7.2585254	7.005356	6.9156566	7.2035627	7.1983695	6.8403983	7.3831754	7.3418794	7.311848	7.713724	6.932221	7.175509	7.440048	7.531808	7.607761
10200	6.7030244	6.547834	6.7096043	6.354954	6.773728	6.9251924	7.144174	6.766738	6.7750254	6.6836295	6.8856854	6.9557934	6.6648426	6.7361717	6.2843595	6.668719	6.9569335	6.7360134	6.6242113	6.7543035	6.669296
10201	7.582108	7.3418794	7.3549614	7.665171	7.5528116	7.4673395	7.4562387	7.5363917	7.4162292	7.5008125	7.610327	7.302494	7.5883226	7.509638	7.8324337	7.403884	7.3831754	7.452839	7.4032087	7.514558	7.750079
10203	6.773541	6.8279767	6.7914834	6.9309344	6.299328	7.2490783	6.4513574	7.1039248	6.3915696	6.4870996	6.67001	7.1951475	7.0944357	7.1681705	6.310865	7.121644	6.424885	6.37948	6.7949457	7.0295715	6.7972126
10207	5.6875668	6.16394	6.183757	6.367471	6.6695714	6.181814	6.2366734	6.1535544	6.2286744	6.062259	6.0918	5.941707	5.911309	6.0332513	6.016498	5.889698	6.310865	6.301013	6.250286	5.9664855	6.4554796
10208	7.458657	7.553732	7.5447583	7.739146	7.7958927	7.649974	7.6389666	7.273645	7.9130807	7.36	7.909247	7.48031	8.050988	7.48031	7.442199	7.5797687	7.4636583	7.582635	7.669436	7.3416305	7.7591395
10211	9.210305	9.364077	9.294725	9.1530695	9.482237	9.131779	9.134536	9.669209	9.077357	9.632231	9.141606	9.993605	9.1742525	9.141111	9.598076	9.602807	9.661762	9.923148	9.096079	9.18282	9.460836
10212	8.93383	9.579106	9.323393	9.179471	9.18282	9.12222	9.194674	8.998888	9.267513	9.299956	9.35398	9.583181	9.494299	9.3402405	9.362104	9.491863	9.314354	9.641376	9.187161	10.049638	9.199904
10213	8.8048115	8.476461	8.564824	8.61275	8.843947	8.965674	8.571765	8.855207	8.740523	8.708945	8.691228	8.662648	8.928094	8.453002	8.286424	8.338663	8.518545	8.875309	8.628074	8.630267	8.611211
10214	6.136223	5.92982	6.19235	5.9476438	6.0503306	6.1320095	6.2996206	6.08878	6.283915	6.0511737	6.164565	5.921305	6.0650935	6.085243	6.499589	6.1560435	6.295498	5.87666	6.6346974	6.134512	6.109276
10220	6.5992966	6.914064	7.003575	6.9932823	6.854983	6.657338	6.963757	6.6914825	6.932044	6.648073	6.6249933	7.0444303	6.8068066	6.881197	7.1657233	6.587177	7.036826	7.1245227	7.0068464	7.0917754	6.7813096
10221	12.411394	12.93439	12.436268	11.796623	12.345634	12.1635685	12.504927	11.61326	12.430471	12.177745	11.976993	12.710842	11.828227	10.782864	11.940116	12.694456	11.60424	13.099913	13.755149	11.790795	12.066697
10225	6.6934104	6.932221	7.629063	7.2285295	6.6751695	6.7720823	7.2007422	6.970472	6.708042	7.1694336	6.95884	7.2811337	7.1990075	6.7970862	6.565423	6.888669	6.5789986	6.7241845	6.528875	7.849322	6.7297673
10226	9.714606	10.109887	9.982314	9.741527	9.724163	9.661129	9.982314	10.176325	9.465185	9.989461	9.671002	10.889189	9.8479595	10.30091	10.107028	10.095903	10.344395	10.298582	9.529136	10.379052	9.97111
10227	9.097049	10.1887455	9.911866	9.735054	9.515929	9.31029	9.772954	9.475601	9.64764	9.800683	9.611752	10.933584	9.75448	9.998547	9.470069	9.593758	9.725399	9.727798	9.174661	10.296077	9.3927355
10228	7.544516	7.5858335	7.4872093	7.715604	7.600455	7.667002	7.8113675	7.782864	7.7519255	7.481292	7.4876943	8.435281	7.7913046	7.6700735	7.39923	7.691877	7.7131763	7.94022	7.337359	7.811915	7.548638
10229	6.5723825	6.8538895	6.7967286	6.7554164	7.122662	6.8566995	7.0106287	6.9228196	6.861928	6.8016953	7.1348166	6.604572	7.012599	7.17458	7.0870204	7.1194525	6.605745	6.9418244	7.18782	6.898654	7.013569
10231	7.4599533	8.107393	7.7806473	8.090993	7.146091	7.180656	8.074914	7.6296153	7.6582394	7.204679	7.394387	8.954355	8.392575	7.5966377	7.9064984	7.392755	7.678919	7.8082104	7.59094	8.272858	7.3609824
10235	6.260106	6.8910065	7.4544907	6.767669	6.9710145	6.5003347	7.2865214	6.65764	7.6547003	6.620044	6.968433	6.5843096	7.1128945	6.6228848	7.4492035	6.7990246	6.9109693	6.7604113	6.2204013	7.039536	7.456778
10236	10.212854	10.539681	10.186479	10.461747	10.253112	10.377325	10.248935	10.329399	10.43009	10.192597	10.285297	11.144213	10.476246	10.33024	10.296077	10.289491	10.6072	10.560927	10.284504	10.359516	10.050403
10237	10.396682	10.176325	10.258005	10.416034	10.240195	10.401714	9.962678	10.248046	10.113839	10.304871	10.232591	10.240195	10.431703	10.264104	10.27718	10.098894	10.4420185	10.191914	9.99995	10.391194	10.209
10238	8.412463	8.548507	8.800141	8.771295	8.687535	8.724423	8.368311	8.721401	8.77612	8.821724	8.625589	8.516324	8.740523	8.687177	8.484106	8.6141205	8.603217	8.762083	8.485497	9.128438	8.762827
10240	9.656423	9.533792	9.441907	9.544229	9.528138	9.727798	9.441907	9.397787	9.586059	9.621903	9.953998	8.989946	9.76149	9.479189	9.579106	9.721829	9.503644	9.510091	9.774268	9.506132	9.559337
10241	8.176949	7.9363585	8.084072	7.9759808	7.9514103	8.107749	7.700224	7.826524	8.38402	7.7831607	7.7758865	7.941149	8.191788	7.7454314	8.019676	7.81466	7.663551	7.874814	7.9860816	7.7041216	8.0677595
10243	9.128438	9.37613	8.8778925	9.165529	9.046174	9.028544	8.922137	9.006005	9.0050745	9.069216	9.845889	8.719426	9.499911	9.401912	9.413846	9.637923	9.042977	9.247502	9.432916	8.829436	8.838085
10244	9.760197	8.829021	9.441273	10.517608	10.083508	9.540729	9.619161	10.115336	9.812016	9.759604	10.653133	8.758793	10.369736	9.823803	10.178638	10.657191	10.859312	10.48479	9.535411	10.091738	10.707957
10245	7.851208	7.4904227	7.678416	7.540631	7.966058	7.5478644	7.5789685	7.6303287	7.514558	7.7970653	7.816827	7.4703045	7.7109237	7.3199387	7.8276715	7.8033333	7.7419057	7.854477	7.734599	7.3038406	7.841789
10247	8.819253	7.9472437	8.095525	8.1600065	8.652509	8.847941	8.385289	8.845201	8.399277	8.10233	8.358726	7.101386	7.9095206	7.7519255	7.759697	8.119437	8.022192	7.9315057	8.415072	7.762348	8.469425
10249	11.089402	10.032181	10.30091	10.887715	10.712066	11.081168	10.128745	10.30091	10.154319	10.342622	10.562741	7.374181	10.238588	9.565156	9.786852	9.835078	10.2450695	9.328132	10.942299	9.443569	10.801064
1025	9.268563	9.319078	8.965231	9.124116	9.750558	8.83401	9.390124	9.315923	9.058099	9.437806	10.124857	9.415272	9.1610365	9.753819	9.456331	9.567489	9.432326	9.799915	9.513022	9.267513	9.67607
10252	8.210422	8.912678	8.610155	9.018465	8.570548	8.499991	8.893882	8.674875	9.241021	8.242584	8.599596	10.455942	8.849561	8.836024	8.241601	8.960917	8.436038	9.136945	8.386938	9.022086	8.329626
10253	9.012094	9.2978325	8.309429	8.449431	8.779146	8.592116	9.081993	8.85695	8.699309	8.592476	8.547684	9.7631855	8.405613	8.552393	8.292248	8.935512	8.326235	9.169473	8.569812	8.458377	8.6818695
10257	6.4457593	6.080027	6.6571927	6.374163	6.2261853	6.4707656	6.298912	6.504192	6.2108727	6.174947	5.9859123	6.9931216	6.43012	6.2891707	6.516993	6.2457833	6.0858083	5.9069786	6.3069077	6.4881363	5.7307196
10260	7.202161	7.3443623	6.679988	6.792622	6.878876	7.017626	7.3348927	7.387462	6.7995334	6.987588	7.055561	7.1058407	6.8997455	7.108876	6.7266846	7.080049	7.2761326	7.154442	6.692699	6.9300146	6.961678
10262	9.050705	9.344612	9.18001	8.842236	9.085061	8.839884	9.15871	9.198865	8.999785	9.286631	9.003217	9.644813	9.132648	9.001539	9.032168	9.050705	9.421558	8.963574	8.861339	9.182296	9.014807
10263	7.1082225	7.9112844	7.284917	7.324279	7.6913977	7.42213	7.3175178	6.6537685	7.070546	7.3077593	7.610049	7.2828736	7.4408383	7.0783925	7.491859	7.595861	6.8480234	6.8058395	7.760939	7.352649	7.4315186
10266	7.2371206	7.368114	7.0709324	7.3348927	7.090273	6.934266	7.0773954	7.2417293	7.0026064	7.30268	7.1029778	7.3245034	7.166169	7.622634	7.3893175	7.411489	7.4786	7.5132513	7.2430563	7.1975436	7.408599
10268	7.8423433	8.219031	8.539096	8.191462	8.325089	8.155391	8.430663	7.039933	8.465157	8.354662	8.181501	7.424991	8.120174	8.141243	7.6744385	8.332418	8.496162	8.610894	8.629616	8.506987	8.650555
10269	10.11844	10.431703	10.427543	10.751002	10.4420185	10.735848	10.531665	10.43009	10.462529	10.567646	10.478214	10.331852	10.752214	10.614054	10.301676	10.566569	10.1887455	10.490488	10.455043	10.669145	10.402666
1027	8.168219	7.8634763	7.985769	8.176949	8.103321	8.313446	8.013315	8.049492	8.440697	7.6768374	8.06937	7.7704453	8.248494	8.142282	7.779289	8.108722	7.4781513	8.051629	8.104502	8.313043	7.994401
10273	9.228485	8.912301	8.896402	9.064609	9.061768	9.038804	8.830235	9.073513	8.938165	8.917775	8.921686	8.65172	8.908463	8.78354	9.023952	9.01043	8.979449	8.630704	9.321762	9.063682	9.098458
10274	7.6978765	8.09584	7.7465825	7.7572517	7.8217077	7.7727876	7.607993	7.7996182	7.950835	7.472427	7.850623	7.966058	7.9228263	7.814136	7.547109	7.8681498	7.6267676	7.768786	7.704868	7.77249	7.515788
10276	9.873314	9.40758	10.087147	10.240195	10.308125	10.23938	9.909194	9.982314	10.282988	9.743969	9.776107	9.539232	10.742767	9.669755	9.951922	10.035586	9.457397	9.380066	10.289491	9.73633	10.140442
10277	7.8165784	7.2642856	7.6657095	7.8116374	7.6807637	7.442199	7.345285	7.5347033	7.626019	7.547635	7.763702	7.03537	7.9460435	7.205454	7.7206945	7.734366	7.710628	7.414552	7.6757536	7.6863213	7.6352625
10278	5.9096904	6.132252	6.075901	6.136325	6.0048633	6.120119	6.0316787	6.0242553	6.305302	6.0581207	6.01434	6.6087413	6.132556	6.043113	5.95266	6.059427	6.1167254	6.21033	6.0457215	6.1125793	5.8868546
1028	6.15611	6.508895	6.5049386	6.669855	6.1235394	6.340579	6.6153984	6.404358	6.562722	6.15764	6.3579154	7.325717	6.556955	6.228238	6.559209	6.406729	6.2928233	7.0225544	6.406207	6.619368	6.312108
10283	8.149027	8.301703	8.143907	8.258362	7.944485	8.189159	8.112523	7.9405074	8.441047	8.248171	8.050102	8.286056	8.634524	8.175563	8.402827	8.248171	7.878244	8.332418	8.457305	8.410105	7.9891286
10285	7.7987385	7.726016	7.5741496	7.644528	7.5210924	8.04482	7.644528	7.9000754	7.9252295	7.476245	7.5108867	8.132456	7.365096	7.9183555	7.55583	7.7438545	7.7465825	7.65876	7.3851175	7.512214	7.7251678
10286	5.860098	5.6537294	5.8880033	6.099234	5.7423463	6.1174903	5.9861517	5.8787084	5.7245274	5.9114256	6.0594106	5.9259167	5.8076615	5.7286367	5.749601	5.703241	5.902399	5.958537	5.9063997	5.725072	5.900002
10287	7.6047153	7.655299	7.724	7.691637	7.833861	7.506067	7.5966377	7.569997	7.953522	7.666515	7.571054	7.871095	7.8102274	7.80599	7.990036	8.203927	7.4947743	7.782571	7.649199	8.61652	7.6932445
10289	9.32858	8.961375	8.76178	8.959973	8.910997	9.17381	9.280743	9.099276	9.235972	8.964504	9.226682	9.253414	8.753296	8.9499855	9.037957	8.617685	9.095063	9.025633	9.107606	8.634194	8.601124
1029	5.7710013	5.844242	6.1105537	5.9091964	6.1637254	5.8781343	5.9418983	5.6841855	5.9279323	5.8492093	5.7389755	5.9341235	5.8602743	5.8672867	5.683064	5.851875	6.026782	6.001271	5.826549	6.120119	6.0828686
10293	6.1289883	6.138093	5.6469684	5.9497037	6.146358	6.25522	6.1305985	6.1833515	5.9255652	6.27653	5.9227996	6.1565166	5.9416146	5.995796	5.9961867	5.9138236	5.855525	6.002077	6.026277	6.13053	6.245729
10294	10.411632	10.349165	10.513882	10.33426	10.375611	10.516721	10.716265	10.555064	10.35095	10.48479	10.438516	10.730318	10.589896	10.496309	10.466256	10.69189	10.931212	10.700556	10.504977	10.596839	10.730318
10297	5.933558	6.0830874	6.2216096	5.980179	5.9341354	5.950678	6.025569	5.9608583	5.8123465	6.0400386	6.056057	5.9832363	5.834335	5.943199	5.9656415	5.879922	6.1337395	6.313603	6.0488257	6.006151	6.0426598
10298	7.5184627	7.308918	7.38818	7.391009	7.458947	7.2882833	7.3500056	7.282474	7.2579103	7.4544907	7.5517445	7.287617	7.4451947	7.1788263	7.466845	7.4842753	7.3775883	7.5377836	7.389079	7.075556	7.3411665
10299	8.862639	9.08739	8.735	8.819608	9.534866	8.789174	9.077357	8.949143	8.6863785	8.798545	8.77407	8.722633	9.711499	8.995192	9.704881	10.03416	9.331032	9.250995	9.198865	9.495366	9.2933035
103	10.59084	10.50707	10.763826	10.533697	10.563805	10.468932	10.6541395	10.476246	10.929925	10.620394	10.3852415	10.62161	10.62161	10.977576	10.900215	10.793145	10.483039	10.657191	10.637097	11.385914	10.741523
1030	6.285086	6.3206835	6.2269855	5.9251547	6.291917	6.461501	6.139818	6.484716	6.177836	6.1122746	6.4094133	6.823132	6.034046	6.268534	6.164497	6.5677776	5.7074847	6.1978846	6.225931	6.4285054	6.112124
10300	7.25634	7.3059115	7.135481	6.909159	7.124116	7.0122232	7.056129	7.0336366	6.852207	7.358676	7.161788	7.0959373	7.2867103	7.1003685	7.22485	7.257247	7.154442	7.253889	7.159115	7.2804346	7.1144185
10301	5.9682813	6.064617	5.9239283	5.9329247	5.8432465	5.8440223	6.1038938	6.0149517	6.01844	5.8329825	6.0167365	5.930309	6.004373	5.8592224	5.7385206	6.055328	5.935954	5.8259234	6.2698874	5.9201746	6.095023
10302	6.7500916	6.633323	6.8640766	7.027617	6.790971	7.104554	6.651441	6.926069	6.798002	6.7552443	6.717449	6.4159985	6.72353	6.4700036	6.762263	6.404195	6.7981954	6.3536625	6.7988176	6.717288	6.863322
10307	9.382067	10.0187025	9.975304	9.752508	9.917603	9.518116	9.632231	9.520983	9.491863	9.630564	9.525823	9.837788	9.50778	9.768525	10.1733465	10.209	9.486275	10.072209	9.575005	10.09004	9.618061
10309	6.3062825	5.995842	6.0986857	6.237211	6.3106422	6.0004997	6.053047	6.102572	6.058858	6.2026405	6.0890665	5.987629	6.150641	6.253506	5.996638	6.127333	6.2626143	6.208311	6.1671777	6.123205	6.1777678
1031	7.0094767	6.915304	7.0650454	7.377344	6.528037	6.264462	7.0444303	6.865513	7.130938	6.8695555	6.775668	7.320158	7.1657233	7.174013	7.9086785	6.817685	7.0323567	7.2373414	7.0061197	7.3182297	6.541425
10312	8.338304	8.582215	8.655218	8.369032	9.100713	8.359383	8.448686	8.57401	8.444337	8.643087	8.153091	8.427796	8.568358	8.8031645	8.476461	9.019847	8.382279	8.673288	8.233356	9.530769	9.046174
10314	8.792326	8.545458	8.974618	9.218585	8.817631	8.908049	8.829436	8.700842	8.9017935	8.847941	8.857396	9.0511675	8.775655	9.08378	8.72927	8.399277	8.54625	8.569091	8.899528	9.032168	8.680315
10318	8.275898	8.567568	8.382279	8.483442	9.047571	8.159077	8.308433	8.719845	8.137045	8.54973	8.72894	8.85472	8.667874	8.762827	8.87876	8.722633	8.282303	8.641427	8.531367	8.821299	8.909336
10319	7.7489233	8.363168	8.765	8.593561	7.334437	7.848414	8.098943	7.7761974	8.078393	7.705391	7.5840235	10.756735	7.877145	8.048861	8.374201	7.472694	8.30811	8.545806	7.0680985	8.736009	7.4371924
10322	5.9755955	6.1706758	6.141709	6.1477203	6.125973	6.1905622	6.0402455	6.310923	6.238096	6.1675315	6.0756063	6.326423	6.147453	6.1578517	6.309829	6.1825943	6.301085	5.9731197	6.1951637	6.090598	6.199143
10329	10.013137	9.480719	10.059668	10.0057955	9.627671	10.065573	9.968227	9.65694	9.491294	10.08855	10.035586	9.469533	9.418343	9.813122	10.057448	9.492815	10.165094	9.514699	9.712165	9.582585	9.647033
1033	6.0381093	5.9734693	6.0857224	5.9624205	6.158979	6.201702	5.735556	6.0705514	5.7133594	6.286225	5.678025	6.2921395	6.200556	6.0375886	5.8151603	5.895858	5.9534082	5.833681	5.754237	6.534381	6.013577
10331	6.0846353	5.7813206	5.861863	5.812314	5.8283095	5.7452917	6.1349487	5.8410134	5.8595448	5.9365325	5.7798758	6.2079263	6.2047305	5.857352	5.6822877	5.8480997	6.1055856	6.1044536	5.62238	5.644717	5.946077
10335	6.4646187	6.405431	6.3692694	6.3503413	6.0857677	6.1962385	6.4901414	6.3770432	6.5270762	6.407344	6.294567	6.2536073	6.3829813	6.3859015	6.188333	6.0752892	6.3946877	6.377503	6.632076	6.209613	6.2993846
10342	9.88956	9.962678	9.751312	10.093497	10.191914	10.488414	9.555147	10.249785	10.0378895	9.784425	10.124225	10.174759	10.191139	10.095903	9.952616	9.997863	9.683364	9.751312	9.843768	9.641376	9.869853
10346	8.283615	7.814396	8.670522	8.723759	8.458377	8.72341	8.360449	8.660804	7.807427	7.9216204	8.297653	8.525955	8.453674	8.817631	8.217706	8.336648	7.9882674	8.025799	7.816023	8.681493	8.256689
10347	6.260507	6.512852	6.717288	6.4608126	6.3605676	6.3864484	6.286104	6.3213515	6.495699	6.3005314	6.422871	6.5485396	6.6280684	6.2575445	6.2597632	6.5060616	6.5107303	6.4460483	6.4075093	7.109107	6.7100215
