GSM2367575	GSM2367576	GSM2367577	GSM2367578	GSM2367579	GSM2367580	GSM2367581	GSM2367582	GSM2367583	GSM2367584	GSM2367585	GSM2367586
137902	5.986828	5.7335033	5.6607614	5.6927752	5.78261	5.5506396	5.59619	5.6516905	5.7631516	5.598246	5.860656	5.7692194
137964	7.24217	7.0336366	7.279991	7.3109035	7.778486	7.4736357	7.101005	7.4011145	7.391998	6.8407283	7.3101974	7.1184583
138046	6.020641	5.743151	5.8285756	5.618062	5.7080274	5.87217	6.1440578	6.170799	5.808913	5.9063997	5.6364713	5.6903977
138199	5.8618064	5.9524417	5.996329	6.0492826	5.9286833	6.143382	6.05583	6.01071	5.8950033	5.99829	6.002623	6.031235
138241	6.3274264	6.3528433	6.188473	6.311323	6.334585	6.162229	6.0451665	6.156706	6.032915	6.144897	6.2317677	6.2837486
138429	6.0002637	6.094681	6.1374693	6.131376	6.106815	6.2113075	6.0925975	6.2679834	6.056397	6.23284	6.0323257	6.0551443
1385	7.898303	8.157581	7.8042264	7.748587	7.7007976	7.4646897	8.259014	7.9039803	7.959001	7.761451	7.598509	7.5267396
1386	7.308918	7.0340495	7.0539355	6.967866	7.2414875	6.8069844	6.9390755	6.8238025	7.079825	6.6976466	7.076639	6.946633
138639	6.1972294	6.64111	6.211512	6.1296687	5.900321	6.1859026	6.4719048	6.384925	6.3926005	6.1819806	5.948103	6.202458
1387	8.595322	8.577524	8.247868	8.202007	8.168915	7.79275	8.280956	8.1904545	8.263738	7.9210052	8.170755	8.156403
138715	6.136037	6.1040783	6.3180356	6.2254977	6.2911654	6.26481	6.010653	6.2652206	6.0529084	6.23263	6.093317	6.622128
1389	6.0814147	6.178818	6.1889434	6.1586747	6.084855	6.3449707	5.813791	6.127944	6.08189	6.0639825	6.3389206	6.1263714
1390	6.082668	5.8812647	5.8938046	5.903779	5.9516344	6.1766744	5.9977827	5.9511113	6.1720724	6.190885	6.3292513	6.057323
139231	6.6544337	6.670594	6.5395265	6.461501	6.517546	6.208273	6.186491	6.1940866	6.4286914	6.2563667	6.6529427	6.4439187
1393	9.601529	8.806897	10.461747	10.620394	10.131854	9.685831	9.368835	9.845257	10.165764	10.061919	10.107758	10.124225
1394	6.820322	6.9289756	7.201166	7.535483	7.2656107	7.2574725	7.0915637	7.0383306	6.984269	7.1782026	7.1480284	7.2570333
139420	5.872184	5.895622	5.823224	5.680508	5.6093884	5.919282	5.737139	5.735586	5.8246536	5.6506405	5.7522254	5.6988106
1395	5.7525506	5.848417	5.843085	5.786743	5.746481	5.738376	5.6937847	5.762708	5.6763268	5.690846	5.5712867	5.4396973
1396	8.52794	7.951694	7.9547124	7.076235	8.328976	8.9499855	9.60097	9.146288	8.326545	9.648877	8.695669	7.5664644
1397	8.883016	9.037467	8.389814	8.335938	8.306433	8.759209	9.199904	9.324538	8.546571	8.750924	8.469425	8.356719
139716	6.1386256	6.2825694	6.0818324	6.096659	6.312684	6.0743904	6.251727	6.4082747	6.206335	6.3665104	6.093604	6.30403
139735	5.975864	6.0298944	6.0576124	5.9074645	5.811268	6.117601	6.0167227	6.00586	6.135305	5.8148932	5.995217	5.896079
139760	6.4616966	6.2990828	6.1271276	6.494952	5.852695	6.14355	6.4128675	6.1678004	6.013308	6.2856517	6.071527	6.0273366
1398	10.352682	9.586797	9.347888	9.212628	9.095555	9.307414	9.012513	9.549496	9.204653	9.397234	9.486777	9.265842
1399	10.4634075	10.488414	10.282988	10.065573	10.339169	10.296997	10.025986	10.49543	10.285297	10.318518	10.27718	9.881921
14	7.407635	7.185303	7.159115	7.1402483	7.23603	7.068889	7.3316936	7.660125	7.715312	7.4416857	7.9656963	8.218002
1400	6.4068255	6.0749183	5.7673507	6.01515	6.2823367	6.0717144	6.394964	6.235338	6.0845604	6.1847987	6.1694026	5.9781127
140258	5.8522396	5.8730702	5.883518	5.96379	5.947013	6.129642	5.944939	5.932429	5.7733507	5.8101516	5.8665714	5.9188504
140290	7.355856	7.0961766	8.566818	8.4020815	7.662287	8.341077	7.1417875	7.529737	8.074914	7.2480583	8.496162	8.523391
140459	6.651991	6.48834	6.6543245	6.4898415	6.565548	6.7400193	6.4776587	6.697197	6.573095	6.5210023	6.7052226	6.6753244
140461	7.519764	7.837716	7.756906	8.426011	8.084998	7.8684683	7.9095206	8.027762	7.927066	7.963357	8.233005	8.20557
140467	8.765866	8.954802	9.325551	9.627671	9.088831	9.195166	9.124116	9.286193	9.101702	9.480719	9.6703415	9.790384
140469	6.286975	6.439517	6.384439	6.4858356	6.4393353	6.7232423	6.93339	6.474823	6.6769657	6.4367585	6.559705	6.849385
140597	6.1439214	6.090598	6.0920672	5.901316	6.029512	6.293381	6.5253553	6.3670225	6.185793	6.0988593	6.0988383	6.23467
140606	8.185354	8.321275	7.1284957	7.1626153	7.295449	7.3137674	8.220597	8.4457445	7.7242565	8.066214	8.201373	7.905107
140609	6.4075923	6.4755464	6.208467	6.289405	6.0628247	6.043113	6.166001	6.126955	6.5355797	6.1880164	6.167241	6.052405
140679	5.89987	5.7570863	5.938654	5.7233615	5.855114	5.758831	5.8591943	5.8306336	5.736842	5.945927	5.8040237	5.681558
140686	6.0573864	6.096554	6.296817	5.8779893	6.2329793	5.8118324	5.743378	5.9700003	6.0612545	5.9382205	6.127749	6.3375325
140689	6.0088987	6.045022	6.1174407	6.1678004	6.172998	6.3176355	6.330542	6.1713705	6.1262975	6.2937346	6.220077	6.1574035
140691	6.1509666	6.169861	5.958804	6.064274	5.8398743	6.5256863	6.3673353	6.21398	5.9665117	6.067398	5.9171424	6.006919
140699	5.93228	6.100786	5.9507937	5.9971747	6.0022793	5.8822327	5.8978214	5.9740977	6.0705514	6.0079393	6.240157	6.257293
1407	8.523391	8.256981	8.360741	7.782571	8.287474	8.023514	8.560424	7.9613204	8.274202	7.9183555	8.236564	7.1668754
140700	6.0818324	5.892863	6.121368	5.906742	6.148308	6.1797175	6.094555	6.016672	6.085267	5.9238772	6.429589	6.052071
140701	5.857775	5.643008	5.8497653	5.791243	5.9606056	5.922134	5.9884496	5.792692	5.847915	5.804448	5.8629494	5.953273
140706	6.660667	6.7754984	6.9719567	6.8961625	6.6654334	6.79736	7.1311536	7.1790457	7.3828998	6.976108	7.1586943	7.2711263
140707	7.2233415	7.4937553	7.1792917	7.0031776	7.3312593	8.035719	7.2867103	7.295449	7.0102773	7.6642632	7.292741	7.599008
140710	6.523756	6.5483136	6.280056	6.6518426	6.2921963	6.3359923	6.5683103	6.378753	6.404621	6.5026326	6.2770524	6.6397247
140711	6.1684494	6.0222015	6.014778	5.826765	5.7258816	5.866479	5.900518	5.9986773	5.950975	5.910572	6.0215592	5.9588904
140733	5.880294	5.7368107	6.100846	6.0356984	6.1387606	5.800336	5.886256	5.8785405	5.9701214	5.906816	6.133089	5.9523144
140738	9.15685	8.682295	9.007273	9.449513	8.96696	9.045284	8.547324	8.799787	8.9443655	8.758413	9.458516	9.614062
1408	7.548857	8.04542	8.584107	9.005522	8.976779	8.445433	8.671327	8.295633	9.580945	8.976355	9.103586	8.956006
140801	6.860084	6.73555	7.135481	6.904841	6.928446	6.9917574	7.1520925	6.7624135	6.741483	6.785106	6.860264	7.1998353
140809	8.909336	8.332418	8.156991	7.5792375	7.8834705	8.140633	7.9219027	8.287474	8.063667	7.718744	7.826524	7.584773
140823	11.165766	11.598902	11.732247	11.689592	11.687745	11.680771	11.734326	11.589371	11.567938	11.910447	11.813252	11.781191
140828	6.1336374	6.1371164	6.1325326	6.071981	6.125865	5.989088	6.193371	6.121412	6.152651	6.1990004	6.276047	6.1785254
140876	6.0723643	6.191141	6.1607904	6.2022386	5.978617	6.2154665	6.166488	6.103436	6.048156	6.1029778	6.110278	6.1708884
140890	7.0821548	7.1348166	6.891177	7.163255	7.1339407	7.1446004	6.991957	6.812253	7.2023296	6.654181	7.155097	6.9526973
1409	10.353489	11.3957205	9.982991	10.983041	9.973078	10.667215	11.072583	10.124225	9.281249	10.115336	9.956615	10.438516
140901	6.822644	6.82227	7.16136	6.685661	6.4402175	7.3101974	6.7215724	6.8665476	6.9310994	7.271837	6.6554117	7.0888395
140947	6.2444234	6.1047177	6.1330104	6.310511	6.018166	6.083754	6.1891155	6.2138543	5.718757	6.4991884	6.182559	6.0335984
1410	8.250174	8.463631	7.547366	6.96582	7.0272317	7.8481417	8.800593	8.293929	7.5621614	8.44787	8.10233	7.1537538
142	10.250469	9.967574	10.017293	9.799146	10.778144	10.52778	10.032897	10.003651	9.933302	9.988779	9.960533	9.492815
142680	5.860036	6.0789256	5.9382796	5.834018	5.98302	6.179915	6.2117195	5.8895726	6.1171927	6.064051	6.133065	5.839194
142683	6.1544814	6.2583838	6.265118	6.254964	6.9340897	6.880303	6.056487	6.3922024	6.6808243	7.055561	6.352567	6.3301363
142686	5.925399	5.9283915	5.8600087	6.041195	6.323637	6.0675974	6.0530972	5.888468	6.1124635	5.850198	5.6495266	5.858191
1427	6.807648	7.0927896	6.9455686	7.4591813	6.6462784	6.8068066	7.0778093	7.271837	6.9469523	6.872086	6.450772	7.2410045
1429	11.562926	11.63195	11.695755	11.732247	11.616817	11.316025	11.646649	11.221839	11.515355	11.431482	11.545413	11.286324
143	9.874	10.192597	10.092601	10.292872	10.19789	10.010065	10.235998	9.965387	9.8479595	10.06777	9.786852	9.635129
1431	10.406442	9.839765	9.742669	10.050403	9.964767	9.904589	10.305799	9.806745	9.909194	10.129511	9.572762	10.104688
1432	7.4339566	7.067082	6.727459	7.054555	7.178442	7.308463	6.739737	6.9368057	6.6555667	6.466088	7.00702	6.6694255
143279	5.973673	6.198239	5.9364967	5.96796	5.920819	6.062966	5.815902	6.0436373	5.9541855	5.943749	5.986294	6.0051765
143282	6.142033	6.0092216	5.927738	6.0842295	6.083439	5.9554057	5.946914	6.0359344	5.8996787	6.0082617	6.0577626	6.0479326
1434	9.560603	9.792218	9.783791	9.911866	9.4512415	9.596179	9.629954	9.579106	9.491863	9.755749	9.637363	10.191139
143425	6.5015283	6.7197604	6.9762735	6.6400127	6.3059072	6.8747916	6.417838	6.1190815	6.3531256	6.2729306	6.4731674	6.6836295
1435	5.8132906	6.1243286	5.9084153	6.205604	5.854809	5.997983	5.946137	5.906704	6.172707	6.09603	5.9492645	5.791706
143503	5.6402	5.7718987	5.743909	5.747154	5.7364616	5.6815	6.1321945	5.7196364	5.9254637	5.998236	5.7359548	5.9024496
1436	10.544444	11.120401	10.887715	10.970113	11.093807	10.859312	11.033325	10.913742	10.818442	11.165766	11.044081	10.725907
143630	6.090048	6.516546	6.5728393	6.4254203	6.0422063	6.092557	6.2132206	6.346845	6.3886595	6.22441	5.984944	6.3480816
143684	7.515242	7.4624734	7.308918	7.3828998	7.468348	7.7910404	6.9142194	6.979574	7.826524	7.0810943	7.105183	7.407635
143689	6.1813226	6.501751	6.2255335	5.9875255	6.2563124	5.9660516	6.3821807	6.4845123	6.2742167	6.093723	5.9592814	6.093109
1438	9.477308	9.983766	9.655235	10.098029	9.824548	9.9950485	10.321886	9.891964	10.080632	10.214345	9.585485	9.751312
143872	6.1952405	6.1218133	6.1168423	6.233027	6.501433	6.1627994	6.203417	6.3121715	6.266501	6.1690054	6.183622	6.1245804
1439	6.06809	6.0492826	5.9729958	5.9833426	6.005432	6.0112453	5.8524437	6.0264664	5.9004674	5.965654	5.8768177	6.032853
1440	6.242082	6.137753	6.207277	6.531429	6.4109845	6.341459	6.087911	6.1315494	6.245084	6.403519	6.6123075	6.016865
144097	6.3843684	5.721121	6.1002097	5.934437	5.9105973	5.7191567	6.031449	5.7703013	6.194155	6.1701064	6.209648	5.9486136
144108	7.374181	7.3082356	7.0268407	6.8020086	7.033126	7.2002916	6.7609987	7.1626153	7.0772433	6.4513574	7.045	7.473403
144165	6.872638	7.9891286	7.40133	7.4746537	6.5742435	7.4537635	7.82304	7.70957	7.4698586	8.009724	7.101633	7.394836
144193	11.387531	10.998464	11.10929	11.201426	10.925937	11.611487	11.255815	11.205621	11.4862995	10.957015	11.450789	11.472244
144245	6.260159	6.2073984	6.10903	6.0896025	6.1807613	5.8486238	6.004049	5.984745	6.0778303	6.0200715	6.182692	6.1124163
144363	10.020109	9.818722	10.449419	10.2281065	10.165094	10.197182	10.285297	9.684653	10.22377	10.021469	10.455942	10.26489
1444	6.495166	6.5564837	6.907714	7.0794263	6.9175024	7.0817356	6.6192274	6.7774496	6.7386494	6.8542566	6.644537	7.2638273
144402	8.696037	8.482278	8.192406	8.533036	9.345153	8.71312	8.457305	8.0287285	8.500737	7.8951325	8.423894	8.064931
144404	6.154108	6.1574917	6.171302	6.1460466	5.9299965	5.88743	5.709897	5.9916673	5.988536	5.850284	5.6863537	6.0121336
144406	6.2437353	6.242474	6.1521406	6.4646187	5.9020014	5.9662347	6.6397247	6.179915	6.362228	6.248067	6.2329793	6.3124914
144423	6.386783	5.8111978	5.8444576	5.9669857	5.8910975	6.0557156	6.1233907	5.981709	5.9756074	6.0123005	6.0558143	6.2948074
144453	6.1574917	6.2650127	6.312914	6.4795613	6.3159876	6.4210105	6.1705236	6.306106	6.2950916	6.200408	6.1957994	6.503189
144455	5.9997277	5.8065205	6.002077	6.074372	5.677395	5.7384915	6.0128684	5.9690285	5.9712553	5.9726243	6.287427	5.9382076
144577	6.7142873	6.901979	7.079825	6.8332443	6.65977	7.101189	7.164273	7.0448422	6.852522	6.8233047	7.0094767	6.903886
145165	9.845257	9.839134	10.287722	10.424809	10.408253	10.577397	10.200101	10.357037	10.611011	10.219087	10.822986	10.519452
1452	6.691184	6.536463	6.5606947	6.5401	6.6751695	6.743522	6.5933585	6.6420593	6.607518	6.289125	6.5456667	6.6340256
1453	9.017041	8.640222	8.525647	8.337624	8.890129	9.05326	9.05326	8.888015	8.559259	8.496883	8.583758	8.446434
145389	6.8423543	6.982554	6.84346	7.2237797	7.235336	6.9420104	6.997575	6.9635916	7.2557063	6.8490443	7.2895894	7.0102773
1454	6.1353307	6.118679	6.174947	6.0780816	6.0169683	6.2570467	6.2010493	6.1451488	6.1068945	6.259086	5.9953933	5.9904017
145407	6.2854342	6.2535534	5.8706484	5.6009784	5.7671175	5.728696	6.18136	6.02086	6.0668902	5.9771094	5.8806934	5.880332
145482	7.4041095	7.3079805	7.0909157	7.4935184	7.693994	7.438782	7.2905054	7.545477	7.7234426	7.762348	7.71612	7.716943
145497	6.204769	6.2725754	5.8586116	6.123968	6.0188866	6.08591	6.01837	6.15243	5.8896832	6.156193	5.640719	6.235436
1455	8.899528	8.635727	8.799274	9.350027	9.839134	9.694792	9.764521	9.546035	9.264765	9.773618	8.880092	9.007751
145553	7.343691	7.26812	7.5210924	7.5417204	7.4926004	7.498309	7.2035627	7.460485	7.1862893	7.3175178	7.7425356	7.570796
145567	6.481115	6.2355742	6.4858356	6.5120654	6.705792	6.296099	6.341742	6.3601704	6.3220887	6.254093	6.2789326	6.3902526
145645	6.121368	6.2953825	6.649894	6.4643435	6.493135	6.6741366	6.4578357	6.3562083	6.587481	6.6214333	6.761656	6.5355797
145942	6.419189	6.025179	5.6764245	6.112124	6.08633	5.968796	5.819161	5.869739	5.9647293	5.926164	5.945898	6.1197543
145946	5.9091964	5.9280796	6.2503347	6.116357	6.0601482	5.9940157	6.11062	6.0612736	6.1032376	6.03719	6.099505	5.966396
145978	5.8140473	5.760002	5.941066	5.8281403	5.8610816	5.8218875	5.5842886	5.7981668	5.919606	5.806468	5.9532366	5.914466
146	6.0220575	6.3210683	5.902856	6.076253	5.975749	6.2394004	6.239763	6.087734	6.1323366	6.1821575	6.130913	6.1712418
1460	11.093807	10.879947	10.660118	10.796433	10.614054	10.705843	10.640514	10.689748	10.96645	10.84881	11.004866	11.137551
146050	6.017664	6.526372	6.1420913	6.224748	6.4715867	6.399039	6.6934104	6.240337	6.091726	6.2450438	6.2055364	6.093298
146183	5.608736	5.6003876	5.7125063	5.862599	5.8657875	5.893513	5.8998237	5.548571	5.796188	5.7734675	5.7982016	5.752869
146198	7.439832	8.175259	7.9923906	8.09584	7.8232913	8.033697	8.474103	8.231681	8.103321	8.458377	8.029385	8.154389
146223	7.157809	7.269313	7.533885	7.1210546	6.831678	7.4582295	7.031652	7.00452	6.851257	7.548381	6.869029	6.884824
1463	6.4682198	6.6847606	6.6416526	6.676311	6.8395424	6.669727	6.684913	6.6648426	6.6296015	7.007192	6.4004097	6.564696
146378	5.9077106	6.090197	6.064144	6.092309	5.959678	6.0873103	5.9796686	5.9981494	6.0088687	6.0337396	5.953508	6.1014524
1464	6.2745233	6.3034325	6.1909227	6.2186184	6.2535534	6.1237936	6.83131	6.712121	6.2905264	6.2198358	6.309065	5.9992476
146433	6.07206	6.292606	6.144323	6.0999675	6.1339946	6.377183	6.233158	6.354954	6.2012296	6.5995584	6.1576986	5.956774
146540	5.858217	5.9393997	5.831635	6.25888	5.9145784	6.0323706	6.2136455	5.991487	5.986737	5.9099107	5.6828	5.854279
146664	5.804665	5.8856745	5.779219	5.849724	5.8406157	6.0360246	5.8845572	5.9955235	5.9876413	6.02104	6.0505843	5.946559
146705	6.588161	6.3330894	6.3374553	6.4543605	6.4703307	6.3837414	6.3321753	6.1325326	6.407249	6.2514753	6.253138	6.31281
146712	6.1834917	6.255617	6.1901436	6.1479445	6.434966	6.099234	6.2640605	6.044859	5.847304	6.029221	6.0778117	6.483977
1468	9.394372	9.066862	9.907892	10.039229	9.784425	9.661129	9.261116	9.371969	9.508986	9.725399	9.83715	10.038595
146845	5.9386168	5.9463973	5.9268985	5.751846	6.245084	5.875021	6.1001863	5.7299423	6.022404	6.0530634	6.102419	5.813721
146849	5.6728187	5.629783	6.237822	5.8279114	5.7699122	5.7880445	5.765921	5.8524704	5.794197	5.843672	5.9226365	5.8075023
146850	5.919668	6.104562	6.0381093	5.9831805	5.8280463	5.9208055	6.038183	5.850768	5.944955	5.9132695	5.9174547	6.0337114
146923	7.535483	7.662816	7.38818	7.313547	7.36234	7.4293904	7.526969	7.4967623	7.303349	7.447937	7.010828	7.156609
146956	6.1387863	6.1006346	5.945115	6.0198474	6.1682887	6.038021	6.162055	6.110136	5.9312363	6.3132186	6.06738	5.955556
147	8.533036	8.383613	8.37079	9.144241	8.4980545	8.560821	7.708284	8.053753	8.483811	8.85966	8.989046	7.9216204
1471	12.707638	13.007992	12.567794	13.255929	13.043148	12.915266	13.155706	13.1083765	12.883233	13.147027	13.07095	12.826351
147138	5.8722777	5.888094	5.7504425	6.0792575	6.004021	5.9158735	5.8553843	6.0691323	5.8730574	6.2093787	5.992619	6.030696
147166	6.041895	5.9090395	6.474725	6.1511383	6.33323	6.296443	6.216396	6.302916	6.248294	6.449039	6.489544	6.0444465
147179	6.0984817	6.2809854	6.4017644	6.533049	6.45059	6.3056674	6.5889335	6.3519735	6.5455403	6.664162	6.519459	6.422871
147339	8.9443655	8.998463	8.886349	8.666624	8.879677	8.711235	9.040746	8.632565	8.691228	8.4382305	8.433859	8.220597
147372	6.681443	6.807809	6.5578294	6.2889013	6.459721	6.2152276	6.6674643	6.6932607	6.328539	6.7993736	6.63716	6.9059353
147463	6.5451922	7.120486	7.060788	6.903886	6.812564	7.397005	8.199886	7.334236	7.1653214	7.443917	6.870257	6.3937855
1476	11.260498	12.697895	10.494623	11.342964	11.211331	10.879947	11.600808	11.07555	10.699527	10.739124	10.909112	10.282988
147645	6.127333	6.3412633	6.2975073	6.351768	6.2004776	6.0605097	6.283081	6.1954365	6.2309594	6.2556725	6.253506	6.308934
147657	6.9557934	7.083034	7.0904913	7.1128945	6.61258	6.6507044	6.805168	6.6928763	6.524787	6.9197226	6.7101727	7.101386
147746	5.932345	5.862286	5.9522243	5.995323	6.034081	5.9290147	5.900505	5.778204	6.0159597	5.9406805	5.902569	5.9576755
1478	7.059775	7.5896378	7.4302897	7.355394	7.308918	7.1291127	7.432512	7.3893175	7.216377	7.186754	7.2754445	7.2166386
147841	6.3330207	6.6963277	6.726529	7.18718	6.5196915	6.685365	6.6525273	6.473376	6.888669	6.9235487	6.6061597	6.8088274
1479	7.282236	6.9991384	7.759397	7.727136	6.8615584	6.6624246	7.2611556	7.135271	7.6121817	7.07335	7.1035705	7.165092
147906	7.9618883	7.999935	7.1482706	7.599251	7.140506	7.623088	8.387347	7.876557	7.343691	8.508154	7.9929924	7.5547743
147912	8.165013	8.579174	8.424229	8.429582	8.078942	8.409786	8.150819	8.647617	8.2016945	8.603217	8.258669	8.461975
147947	5.994788	5.639316	5.8742	5.968536	5.833902	5.7447515	5.870333	5.6507773	5.973209	6.042409	5.6276336	5.858092
147965	6.880303	7.1482706	6.953578	7.4786	7.22485	7.140753	7.5260267	7.0178084	7.1820593	7.403662	7.2009444	7.603894
147968	7.0248437	7.3641133	6.738019	6.8595686	6.7916293	6.6248393	7.1533303	7.2094893	7.2519655	7.432021	6.250054	6.696924
148	6.4946322	6.3732257	6.6628537	6.805996	6.4009748	6.339503	6.5374255	6.612025	6.5721107	6.593455	6.500666	6.6897545
148014	5.8653784	6.046157	5.844707	5.9631705	5.862241	6.028063	5.9872837	5.7460146	6.14761	5.9982767	5.76413	5.9742103
148066	5.6269684	5.8492956	5.664274	5.903684	5.866695	5.935182	5.9151983	5.7225404	5.721415	5.819261	5.836449	5.3716474
148213	5.80005	6.0475464	5.7802925	5.9302235	5.8822584	6.0568843	5.992534	5.8648214	5.8541274	5.8667517	5.8788013	5.6818767
148223	6.4612985	7.0215015	7.1537538	7.076445	6.7313623	6.8931823	6.912133	6.900568	6.8344526	7.2094893	6.765398	6.9606867
148231	5.485017	5.749355	5.6987205	5.9585495	5.747285	5.7117753	5.8100224	5.934726	5.5901394	5.8432045	5.7953324	5.5573816
148254	5.9867854	6.248294	6.063346	5.9785094	5.890997	6.0334854	5.826298	6.1125317	6.0581207	6.031772	5.977164	5.641999
148304	6.12325	6.50687	6.7271214	6.680126	6.548188	6.2847476	6.1496706	6.408194	6.2311397	6.2520733	6.561825	6.381167
148327	6.081993	5.952027	6.152058	6.1823936	5.870415	5.921701	5.8837814	5.9772196	5.9752398	5.705544	6.261802	6.5374255
148423	8.312314	8.131433	7.9968386	8.076893	8.069091	8.240989	8.143907	8.202007	8.175259	7.9100957	8.286755	7.697583
148523	6.127311	6.2607555	6.0342574	7.2570333	6.488876	6.1002936	6.774552	6.1064506	6.306454	5.9698205	6.610986	6.279364
148534	8.749289	8.499991	8.744579	8.62487	8.866681	8.821299	8.074333	8.125931	8.269375	7.9531984	8.741691	8.249834
148581	6.1085973	6.1110034	6.1278443	6.079125	6.154997	6.1284323	6.303375	6.102548	6.183959	6.500556	6.1412477	6.049468
1486	9.533212	9.14283	9.827667	9.178139	9.342546	10.056701	9.0355015	8.762827	9.316388	8.918125	9.511271	9.249969
1487	9.068797	9.037957	9.093021	9.162073	8.845201	9.150113	8.87876	9.209853	9.039296	9.195166	9.198401	9.138375
148709	5.8761296	5.817958	6.2154665	6.2312713	5.8825326	6.398255	5.9653487	6.0134954	5.976076	6.172108	6.2394004	6.2755914
148789	6.4619856	6.495035	6.4912424	6.226107	6.4411664	6.3755903	6.4705315	6.370155	6.3091345	5.971523	6.1690335	6.1290135
148867	9.629954	10.069153	9.6904955	9.781162	9.838454	9.829011	9.946474	9.346224	9.867337	9.553367	9.586797	9.432916
148932	8.231994	8.553852	8.31676	8.318216	8.954802	8.84566	8.902184	8.396534	8.44464	8.919869	8.256058	8.002799
1490	10.262609	12.893257	10.928371	11.329948	9.977306	11.363785	12.314557	12.042642	11.362037	11.624338	10.140442	10.141065
149076	7.8181987	7.9697456	8.04542	8.235221	7.7204576	7.9064984	7.739146	8.149661	8.1060915	8.093253	8.050412	8.061124
1491	10.941224	9.709816	9.78859	8.80182	8.04482	10.027579	8.906508	9.361632	9.198401	9.0019865	9.138812	9.311797
149175	5.9148254	5.989312	5.89494	5.87319	6.1607018	5.983301	6.1611905	6.156164	6.0709004	5.88177	6.011174	6.185826
1493	6.1841607	6.1168647	6.292664	6.0087285	6.045838	6.70714	7.1274076	6.335253	6.355551	6.3871818	5.955881	6.1555505
149345	6.0810375	6.0543804	6.0644197	6.1319566	5.9884067	5.9504156	6.314986	5.966421	5.852254	6.1785846	6.1208806	6.107144
149428	6.071804	6.296257	6.5645585	6.48973	6.006151	6.2174897	6.2138543	6.3871818	6.1364055	6.40579	6.341742	6.37645
149466	6.1003947	6.108676	6.343272	6.532935	6.583941	6.6197877	6.286975	6.4860525	6.225621	6.599913	6.7484956	6.3708086
149473	6.5523024	7.251097	6.9630322	7.295661	7.194042	7.3470626	7.427126	7.2636147	7.0068464	7.2208843	6.9577236	6.8096356
1495	10.631697	11.167066	10.687492	10.766149	10.689748	10.62161	10.941224	10.875427	10.901458	10.920035	10.4196005	10.548283
149603	7.038719	6.9339085	6.8957014	6.638156	6.564108	6.471212	6.65688	6.659631	6.6188254	6.7854095	6.790816	7.1563935
149699	6.0387077	5.8197474	5.874936	5.6505647	5.8040943	5.791243	5.70521	5.657289	5.7513094	5.664274	5.9165583	5.6467423
149840	6.1278725	6.128586	6.1835246	6.203559	6.0196247	6.285592	6.3234305	6.231854	6.201623	6.096289	6.4565544	6.255419
1499	6.0232882	6.0866714	6.097943	5.880089	6.2254105	6.167705	5.835906	6.0387764	5.9841204	6.01671	6.22316	6.023867
150	6.3006005	6.784102	6.3473506	6.355026	6.055491	6.4161735	6.4663115	6.406986	6.460481	6.225706	6.393094	6.290595
1500	6.181679	6.293318	6.216951	6.2309594	6.3861303	6.336772	6.083067	6.297801	6.237692	6.2623096	6.195477	6.149445
150094	9.686407	9.253414	9.261709	7.6450853	9.345633	8.77331	10.389565	8.535327	9.967574	8.442172	8.716365	9.996393
1501	5.7890944	5.964752	5.8561397	5.876714	5.946125	5.806864	5.8736334	5.9972997	5.9457927	5.9445963	5.9892993	5.807679
150209	6.2127433	5.918119	5.8772826	6.024019	5.7030334	6.00202	5.7462273	5.966063	5.9387965	5.9732904	6.101065	6.10903
150223	6.778093	6.6031256	6.579659	6.338793	6.2783284	6.456739	6.2875338	6.5756497	6.3573155	6.6997633	6.837297	6.738019
150275	8.813927	9.189665	9.152074	9.236966	8.789632	8.495461	8.6936455	8.473009	8.998463	8.771295	8.970097	9.2003765
150365	6.1739373	5.854183	5.7831	5.785692	6.0385623	6.1450315	5.9576297	6.003687	6.0666966	5.715207	6.067271	5.997189
150368	6.0824733	6.5529175	6.282059	6.3432107	6.2730365	6.482044	6.48	6.3455453	6.497711	6.2904644	6.572257	6.2545915
150383	6.193514	6.164054	6.0916276	6.185626	5.9274855	6.0548477	6.0015273	6.202458	6.129944	6.1247735	6.3394475	6.4565544
150465	8.303757	8.287861	7.8799567	7.880818	7.758248	8.050703	7.586563	7.8953795	7.753626	7.9981337	7.5677876	7.8437533
150468	5.899424	5.9590726	5.8872166	6.1979527	6.017604	5.9922333	6.131883	6.199965	5.797072	5.891036	5.817402	6.007403
150590	5.9909477	6.252912	5.98779	5.899497	5.9954853	6.013189	5.927568	6.2180123	5.8790536	6.274852	5.82319	6.001795
150678	6.1996593	5.9150887	6.017987	6.138961	5.8790417	5.9256835	6.038858	5.9778123	6.054915	6.1509666	5.8925176	6.1260405
150681	6.296817	6.101889	6.236499	6.02574	6.0974307	6.008109	6.2127433	6.0800076	6.2526646	6.0230412	6.261514	6.0776424
150696	6.2267323	6.358998	6.3078136	5.9944496	5.935591	5.9458723	6.5447083	7.2313194	6.3859015	6.7991867	6.3210683	6.141274
150709	6.284255	6.3873634	6.189313	6.2744703	5.8805914	6.1249404	6.188054	6.158979	6.078138	6.170617	6.1282134	6.2360396
1508	12.669363	11.880751	12.173406	11.91926	11.771674	12.311284	11.878296	11.996743	12.274843	11.897358	11.340002	12.332673
