GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620
4153	11.974822	10.098029	11.372001	9.783791	11.513868	11.309023	11.753956	11.536834	11.569576	10.824324	11.7558775
4154	8.121439	8.214071	8.52794	8.098272	8.426378	8.183101	8.293253	8.11752	8.282634	8.469735	7.8912096
416	6.6096745	7.574912	6.2609515	5.8874173	6.082314	7.342861	6.577895	7.1770186	7.6121817	7.422444	6.2884965
4162	5.789746	5.7990904	5.8006525	5.598875	5.7490396	5.78369	5.7536607	6.2252812	6.092395	5.9595423	5.768326
4163	6.3412633	6.639877	6.542087	6.3086762	6.868314	6.7693973	6.6602087	6.366055	6.5406003	6.5410933	6.5723825
417	6.0934486	6.047785	6.203559	6.209446	6.1366854	6.037061	6.1212964	6.1086354	6.3505473	6.104849	6.1369305
4170	10.435765	9.789159	10.409182	9.675445	9.742068	10.03485	9.709816	10.106219	9.6395445	10.359516	10.510986
4171	6.5509467	6.909707	7.4472117	8.661878	6.813588	6.8236523	6.912323	8.17336	7.163255	6.5551867	7.170794
4172	9.3778	9.416809	9.768525	11.325275	9.535411	9.1853	9.500506	10.0057955	10.244196	9.954658	9.891324
4173	7.796795	7.7215333	8.254319	8.908912	7.643982	7.9172606	7.6911163	8.455778	8.06179	7.155097	8.465867
4174	7.0601926	7.391998	7.9463563	8.200424	7.645539	7.6095243	7.546613	7.9618883	7.9472437	7.5664644	7.3339972
4175	8.513515	8.461607	9.706829	11.412015	8.595989	8.31676	8.809791	9.530769	8.610894	8.349931	9.114964
4176	9.097049	9.881126	9.79284	11.333437	9.643105	9.584392	9.647033	9.869853	9.752508	9.895337	9.803905
4189	10.907757	9.927825	9.975994	9.973078	10.221564	10.438516	10.834976	10.344395	10.057448	10.722264	10.539681
4190	12.395865	12.778494	12.593081	12.544198	12.372765	12.303679	12.097547	12.49933	12.5020275	12.14318	12.35095
4192	5.7038894	5.876337	5.6420856	5.880502	5.7987504	5.774969	5.8371615	5.8889885	5.8576007	5.852983	5.707072
4194	6.528875	6.456083	6.167373	6.840895	6.242869	6.273247	6.4134483	6.645471	6.318408	6.2075915	6.4525976
4199	6.829197	8.523391	7.0008984	7.351476	6.533412	6.7002087	7.1220245	6.7582974	7.616835	6.9248466	6.9770722
420	7.690048	7.7679415	8.427129	7.7379804	8.538692	8.300992	8.093253	8.20264	8.313446	7.8279557	7.713997
4200	8.012426	8.102999	8.733493	7.4582295	7.969147	7.988558	8.537548	8.153091	8.238632	7.786791	8.571345
4201	8.105762	8.130237	8.388842	8.552393	8.492649	8.285742	8.279359	8.235221	8.468681	8.379497	8.287861
4205	6.9548645	7.455006	7.116277	7.139993	7.067925	7.004954	7.521686	7.216377	6.845999	7.524735	7.201566
4207	6.4955964	6.1156526	6.1990004	6.2537103	6.144295	6.263105	6.380712	6.29615	6.3200827	6.355172	6.2616887
4208	6.577156	6.415559	6.5371637	6.649449	6.911553	6.5555434	6.836552	6.678068	6.6303954	7.4530888	6.6557
4212	5.839179	5.9091673	5.9695745	5.9949427	5.9395056	5.9873815	5.863548	5.699428	5.893654	5.9351554	5.9687414
4214	7.969147	8.067125	8.411639	8.035719	8.041476	7.634181	8.290137	8.006985	7.9852057	8.715597	7.7984495
4215	6.8412685	6.620808	6.8044796	7.4162292	6.935385	6.6064167	6.7607045	6.829369	6.935583	7.2453194	6.4318085
4216	7.939869	8.028103	7.9267755	8.274509	8.244178	8.229349	8.300629	7.8623195	7.699729	8.279016	8.033697
4217	7.6882114	8.175938	7.2738914	7.7242565	8.266808	8.105434	7.9166884	8.273222	7.9045525	9.216535	8.1630945
4221	6.296443	6.147483	6.322145	6.4791317	6.499379	6.526141	6.583314	6.111666	6.4311204	6.3445163	6.5132933
4222	6.0172114	5.7904215	5.7986703	5.9277096	5.9819865	6.0261226	5.7692633	5.7252374	5.8875504	5.887605	5.7245274
4224	6.5350976	6.3126197	6.1483364	6.430031	6.54345	6.1606684	6.35411	6.1971617	6.2364135	6.37853	6.710644
4225	6.3324695	6.1009345	7.113106	6.0610647	6.3378773	6.273663	6.279469	6.118988	6.0154567	6.086489	6.627358
4232	6.0299535	5.9849176	5.8781343	5.8219557	5.997435	6.01301	5.734095	5.857265	5.897365	5.9057465	5.819213
4233	6.6088634	7.349306	6.6440883	6.9420104	6.8561935	6.771599	6.4358177	6.1384664	6.404195	6.42734	6.3815794
4236	8.040925	8.048861	7.8356614	7.758248	7.913982	7.4067645	7.438592	7.954435	7.8288	7.5184627	8.088129
4239	9.021199	7.20423	8.608591	7.303349	8.265494	8.095525	8.776919	8.549295	10.248935	7.8335834	7.9817886
4240	8.516697	8.484106	7.97542	9.160575	8.024134	7.8928943	8.067125	8.148114	9.513503	9.473413	8.059424
4245	10.618358	10.079241	10.655131	10.778144	11.085366	10.48479	11.235346	9.843768	10.7738905	11.149963	10.496309
4247	5.9229274	5.965467	6.018095	5.9026604	5.879255	6.100376	6.022276	5.9874983	6.216508	6.1102962	6.2196765
425054	5.7815413	8.024134	5.6345816	5.917223	6.022217	5.957592	5.8508406	6.093072	5.9066014	5.927194	5.8000317
4253	6.9467874	6.8740826	6.685526	7.394387	7.190454	7.121272	7.5844927	7.3719163	6.4943376	8.3272505	7.187375
4254	6.317192	6.018699	5.9346414	6.2474594	5.8847766	5.7625957	6.054399	5.892898	5.9131246	5.970864	5.867533
4255	11.269068	11.566132	11.558946	10.697189	11.3814	11.591477	11.110684	10.991819	10.834976	11.026907	11.266344
4256	8.886746	9.64956	8.821724	8.587289	9.068234	8.491508	8.510809	8.742475	11.072583	9.59491	9.283101
4257	12.195501	12.295207	12.258413	12.436268	12.109012	12.322602	11.413576	12.175545	11.959549	10.686362	12.427282
4258	12.229528	12.672106	12.476757	12.574495	12.570598	12.553361	12.602926	12.553361	12.669363	12.523381	12.3934555
4261	6.1062074	5.957404	6.1843743	5.898174	5.806468	6.009332	6.0656934	5.9382434	6.1363	6.267181	6.0375276
4267	9.014353	9.074002	8.867976	9.6241665	9.308484	8.460624	9.035051	9.063682	8.908049	9.119302	9.017041
4281	9.985847	9.5225725	10.089369	9.006411	9.909802	10.296997	9.419908	9.87787	9.350027	8.597689	9.891964
4283	7.910354	7.79275	9.325551	6.7185903	8.627005	8.652918	7.4657	10.4476	9.69174	6.7523475	8.189458
4285	7.570796	8.100038	8.115451	8.280273	7.909247	8.059767	7.666771	7.7120867	7.795628	7.6339254	7.8797064
4286	5.9105506	6.033205	6.4231377	6.1047177	5.645925	5.8087683	6.063398	5.8762603	5.906065	5.8300653	5.8063793
4288	5.7852154	6.072847	6.075047	6.574368	6.0215416	6.0862675	5.920187	5.970617	5.9275193	6.033852	6.0677624
4289	9.821796	10.083508	9.957244	10.441143	9.957244	10.214345	10.582656	10.120803	9.790384	10.40557	9.764521
4292	8.110248	8.00759	7.9790688	8.144866	8.095525	8.139933	8.165622	8.308433	8.301703	7.906777	8.214705
4293	5.9958916	5.921713	6.18704	6.239137	6.0297947	6.0030684	6.115994	6.051153	5.865996	6.1056566	6.020128
4294	5.730276	5.8121963	5.873005	5.9530406	6.047593	6.2963843	5.7415857	5.603347	5.865221	5.515114	6.041798
4296	8.463002	8.365505	8.354055	8.4457445	8.788402	8.4680395	8.800593	8.61454	8.644118	8.93383	8.509949
4297	6.751453	6.4962482	6.823463	6.7196217	6.7244573	6.489205	6.4063687	6.633882	6.5714474	6.707294	6.590336
430	7.1476035	6.6326523	7.0451965	6.700489	6.9051895	6.823463	7.1673093	6.698902	6.58236	6.6582847	6.8863735
4306	7.1025615	7.201566	6.9421797	6.65977	6.970472	7.1025615	6.7504005	7.071574	6.7119694	6.801845	6.950232
4311	8.4457445	5.6421824	9.004174	6.423219	7.8849263	8.257996	6.578645	6.9309344	6.186555	6.3566465	8.842236
4313	6.317129	6.4447994	6.459906	6.2968884	6.4534383	6.429409	6.3700795	6.392846	6.6104956	6.465108	6.4543605
4314	5.8824244	6.0719075	6.02683	5.981709	6.0084867	5.972364	6.0119314	5.7060127	6.013561	6.025896	6.0272884
4316	7.55583	6.1936216	7.214638	6.333768	6.408741	6.7113543	6.248813	6.7335243	7.407856	5.926685	6.9859896
4318	6.1232963	6.075423	6.7453938	6.864453	6.519128	6.231896	6.525231	6.1025295	6.499589	5.969873	6.4350705
432	12.938561	11.849956	12.704559	13.087407	12.90447	13.0267725	13.169282	12.186916	12.6320305	12.789539	12.618467
4320	5.9156675	6.481011	6.3116655	6.9300146	6.118569	6.115448	6.395496	6.200636	7.954141	6.3341017	6.533174
4321	5.9866858	5.7890587	5.7317467	5.8572097	6.2616477	5.7881413	5.892388	5.9872985	5.9325385	5.9513345	5.7673283
4323	6.182821	6.104518	6.1327243	6.002498	6.1481733	5.993251	6.1757064	5.9931087	6.1375213	6.1882243	6.09978
4324	8.177273	8.269019	7.7029996	7.2547975	7.7798963	7.963074	8.282303	8.520793	8.386288	8.663397	8.409786
4326	6.2930355	6.3479276	6.1695786	6.2394004	6.335528	6.303035	6.4922957	6.4556813	6.055377	6.4115443	6.16418
4327	6.0670567	6.162262	5.997393	6.1472845	6.056149	6.0486174	6.1491895	6.147483	6.3071384	6.229294	5.999347
4329	10.54631	10.855833	10.384153	9.925775	10.280524	10.153541	9.841826	9.15917	7.6592655	9.00236	9.731264
433	12.488091	11.314518	12.81282	12.871467	12.6784115	12.465553	12.979804	11.815379	12.391205	13.147027	12.660348
4330	6.8783636	6.697197	6.4422216	6.538348	6.4914393	6.766568	6.7491016	6.7056546	6.470935	6.824282	6.9634256
4338	6.5562634	6.8104453	7.054313	6.5980067	6.711681	6.3715806	6.718016	6.4738045	6.613725	6.312421	6.464533
434	7.1788263	6.7722397	6.5303874	6.3121715	7.0488796	7.164446	6.8622823	6.8749375	6.6618843	6.6733556	7.0401497
4343	8.401417	8.744186	8.791952	8.870268	8.901399	8.348833	9.007751	8.886746	8.533814	9.502085	8.796481
435	8.577907	8.831442	7.743042	7.172311	8.896774	8.857789	8.223697	7.978817	8.0136175	8.935117	8.336246
4351	6.899368	7.502329	7.3185935	7.2642856	7.301653	6.976651	7.0843	6.9387417	6.841085	6.9874086	7.139204
4355	5.7551045	5.880845	5.978086	5.8821826	5.703283	5.9991035	5.8400583	5.8826275	5.908154	5.871061	5.772475
4356	5.7726235	6.045438	5.92813	5.989219	5.983807	6.0747094	5.953261	5.916862	5.957581	5.8967457	5.8541274
4357	7.704868	7.540168	8.010026	7.6311746	8.044506	8.097391	8.027456	7.648089	7.542276	8.031812	7.7817717
4358	8.126278	8.206926	8.1177845	9.05205	7.8727965	8.017874	8.559259	8.199191	8.959973	9.001152	8.155699
4361	6.5494785	6.382347	6.4080257	6.4992867	5.9362364	6.485495	6.266591	6.6340256	6.335528	6.871113	6.3397694
439949	6.268634	5.9359064	6.5107303	6.057022	6.29035	6.2562666	6.6426325	5.958487	6.508142	6.6665764	6.1583247
440026	9.866802	9.951177	9.511938	10.191139	9.885644	9.825167	9.810737	9.644813	9.2051	9.905269	9.695999
440138	7.1716795	7.257247	7.4673395	7.549597	7.156157	7.575379	7.1379843	7.5797687	7.370014	7.25634	7.107828
440145	7.5315614	7.076445	7.016013	7.244011	7.4744287	7.587578	7.4972434	7.3819094	7.26511	7.567261	7.4594
440163	6.354609	6.512968	6.279529	6.390993	6.397762	6.396554	6.0561633	6.231854	5.942931	5.822176	6.334513
440270	9.793481	10.039895	9.492815	10.174033	9.925147	9.887645	9.948398	10.222389	9.561169	11.124356	9.508986
440275	8.924761	8.904212	8.896774	9.140709	9.0050745	8.924761	9.021199	9.264214	8.892649	9.5374975	8.735351
440435	6.1853013	6.2963843	6.1746516	6.192915	6.179621	6.3626275	6.3627014	6.3888154	6.1905966	6.5216637	6.325947
440503	6.4777584	6.697069	6.965617	6.741483	6.819652	7.0318403	7.0515504	7.3985066	6.9961786	7.2945867	7.47144
440533	5.935967	5.973249	6.129944	5.687466	5.715342	6.025398	5.902203	5.920819	6.0916495	5.9660997	6.0391665
440574	5.876796	6.016003	5.9369698	6.037031	5.662737	6.000784	5.811937	5.79537	6.0299835	6.0569	5.803166
440672	5.6029377	5.7604322	5.929758	5.9368834	5.783164	5.850683	6.0028315	5.6504993	5.993492	5.6860127	5.8163466
440689	6.2417374	6.201815	6.0856442	6.389315	6.3445163	6.727306	6.465298	6.3025136	6.6694255	6.8106074	6.293318
440712	6.077056	5.757709	6.5699606	6.1383114	6.073006	6.337158	6.133688	6.136066	6.3886595	5.8635607	5.9573917
440738	6.285376	6.2386975	6.169459	5.9521728	5.9073153	6.03479	6.1074777	6.323637	6.3753223	6.326819	6.4094133
440804	6.302042	6.1386037	6.0866475	6.2170334	6.1308646	6.0566998	6.233072	6.2125754	6.3968987	5.9689097	6.34678
440836	5.7136674	6.1630526	5.8052106	5.7335906	6.0106254	5.7389417	5.8074694	6.1468587	5.908462	5.974831	6.1914597
440895	6.509418	6.56092	6.0807114	7.217989	7.164859	6.5660357	6.6761684	6.7955723	6.8270698	6.7453938	6.5253553
440955	6.147218	6.169185	5.860588	5.970317	6.0011554	6.162262	5.9279714	5.8542643	6.0084004	5.8140473	6.1253934
441168	6.9364824	6.5571966	7.403662	6.3719416	6.814578	6.8414583	6.6401443	6.6124554	6.6934104	6.8624377	6.7568593
441478	5.9803023	5.980706	5.5327206	5.4225826	5.728566	5.792454	5.836248	5.763728	5.5040865	5.690893	5.657962
441549	6.7297673	6.8551574	6.6676126	6.869362	6.6820216	7.143942	6.4483557	7.022342	6.331511	6.4416404	6.882805
441911	5.900689	5.838166	5.6458397	5.6115127	5.733765	5.786126	5.7168317	5.844921	5.819886	5.6691036	5.943301
442194	6.0544434	5.8884816	5.939579	5.645324	6.0479016	5.8001704	5.938693	5.9607573	5.822791	6.0817947	5.7573266
443	6.159901	6.1185446	7.0654235	7.270901	6.6973567	7.350523	6.383051	7.066642	6.4249706	6.1065173	6.4134483
4430	10.446801	10.99321	10.893995	10.734735	10.335881	10.166591	10.524182	9.645897	9.710957	10.789531	10.281437
4436	6.2022386	6.0048633	6.138252	6.2694263	6.22316	5.953497	6.250721	6.104518	5.8933167	6.0546055	5.927114
4439	6.27779	6.5986423	6.2343664	6.8752875	6.412775	6.4720244	6.732111	6.22751	6.227548	6.654181	6.5053935
4440	6.0513086	6.259086	5.994209	6.727306	6.2569523	6.093866	6.0565815	6.108257	6.1035666	6.018166	5.878842
445	14.418385	13.781946	13.873451	14.087152	14.338535	14.129152	13.450165	14.079808	12.474402	13.749567	13.980941
4481	5.9191794	5.9659343	6.657493	6.1046276	6.6602087	6.1647596	6.5492535	5.9974666	6.2375994	6.0476074	6.242295
4482	10.682228	10.4168415	11.209989	9.938972	9.700758	10.998464	10.188095	10.5259905	10.310682	10.032897	10.938668
4485	13.49786	13.81046	13.151922	13.273266	13.464632	13.546892	13.816899	13.486113	13.470131	14.309645	13.398167
4486	6.045669	5.7652974	5.7557645	6.376662	5.644798	5.8011184	5.793249	5.858904	5.762389	5.794072	5.6745925
4487	6.5523024	6.3723397	6.5440364	6.628639	6.451927	6.2143908	6.4541736	6.8150682	8.463002	6.925888	6.7025886
4489	14.820614	15.019513	14.873535	12.465553	15.135012	14.942645	15.154691	14.942645	15.169383	15.090511	15.186968
4493	9.971775	9.820601	9.488971	6.5311904	10.611011	9.35595	9.892713	10.629734	11.058482	11.0623045	10.421143
4494	11.668313	13.551489	13.335313	9.701274	13.075154	13.717098	13.632978	12.2777605	13.526047	14.476062	13.755149
4496	10.863168	11.972821	12.287691	8.250871	12.138257	13.147027	12.272683	11.21431	11.020291	13.066858	13.614761
4500	8.224252	7.4553056	7.759397	5.975801	7.691877	7.097971	7.36537	8.019951	8.1540365	8.787989	8.435669
4501	15.186968	15.135012	14.835278	11.428213	15.045709	14.859203	14.796054	15.169383	15.204188	15.277907	15.37888
4502	14.745969	14.873535	14.693989	12.364744	15.204188	14.582534	15.090511	15.225428	15.090511	15.37888	15.251585
4520	7.513991	7.8347335	7.3339972	7.3388233	8.092635	7.5091214	7.5213633	7.3465977	6.96582	7.704868	7.685781
4521	6.0247703	6.0323834	6.098528	6.007786	5.961706	5.917614	5.9962287	5.947851	6.264009	5.890956	5.850184
4522	9.323393	9.194186	9.727798	8.247173	9.59917	9.599833	8.91424	9.798507	7.9990273	8.84566	9.307414
4528	9.799146	10.2919855	9.464108	10.316027	9.794825	9.389602	9.974591	9.717971	9.831109	9.596179	9.874
4547	10.701442	10.395784	11.110684	10.357037	10.9867525	10.350004	10.710064	10.497194	10.1302805	10.732554	10.4196005
4580	8.593234	8.2992325	8.409037	8.941052	8.961375	9.008248	8.704754	8.643087	8.54381	8.8508215	8.859174
4585	6.2336035	6.226942	6.2286	6.0712056	6.2110615	6.278151	6.3356595	6.2261853	6.4031744	6.215986	6.3011384
4588	6.090236	6.118679	6.258333	6.2036	6.217163	6.3973227	6.171705	6.0772953	5.872052	5.946204	6.033996
4591	6.4764395	6.432794	6.49154	6.6923943	6.1624207	6.008304	6.1675315	6.23263	6.300718	5.836435	5.9623923
4593	7.131829	7.2952104	7.0498314	6.8904305	7.0557833	6.9793763	6.697823	6.9829755	6.9835067	6.6577535	7.0389295
4594	11.172617	11.170048	11.717222	10.942299	11.331895	11.346112	11.1231575	11.145488	10.241048	10.72353	11.410469
4595	7.2889285	8.044506	7.50633	8.075217	7.6392207	7.9045525	7.364858	7.6178403	7.514283	7.400234	7.436411
4598	7.436933	6.612025	8.098272	7.6911163	7.273427	7.7276864	7.7530494	7.615598	7.568508	7.5792375	7.8122168
460	5.988476	5.8278494	5.865273	5.952381	5.8401794	5.8831215	5.8495398	5.7948017	5.8485026	5.8634696	5.959678
4601	7.211492	7.4904227	6.6400127	6.512852	7.2766767	7.0673037	7.1103888	7.188031	6.4453683	6.668298	6.7644935
4602	6.2608504	6.2956147	6.1982775	6.3592935	6.2692137	6.0919228	6.43201	6.294967	6.235474	6.1109343	6.2719474
4604	5.7448955	5.5564585	5.7955346	5.648656	5.8259234	5.7417226	5.799234	5.756672	5.854183	5.6874146	5.8465414
4607	6.1267066	6.209231	5.903359	6.1592402	6.1877723	6.1288934	6.2255335	6.234989	6.1089797	6.1684494	6.1810308
4608	6.4049077	6.1765456	6.7684135	6.02851	6.1940517	6.681577	7.748587	9.257991	6.2180123	7.1624117	7.284917
4609	8.509949	7.5861	9.334149	7.2102394	7.814912	8.026803	8.319269	7.925543	7.4553056	7.2778807	8.221311
4613	5.74213	6.0763865	6.050146	6.0211697	5.8163285	5.7134657	6.033866	5.8757973	5.908294	5.885308	5.7469144
4615	8.432443	8.00459	9.341571	7.711481	8.880523	9.0019865	8.779146	9.276148	8.5430975	8.580326	9.185834
4616	10.026804	8.426378	10.712066	8.206518	9.865571	9.63158	9.535411	10.6425	10.580582	9.90584	10.067121
4617	5.923849	6.058085	5.9466486	6.1894636	6.150079	5.917351	6.184577	6.025295	5.9483614	5.884533	6.414444
4624	6.2987514	6.0173616	6.265063	6.1705236	6.034223	6.1499386	6.223077	6.144813	6.2541466	6.041668	6.174845
4627	11.901392	12.109012	11.566132	12.258413	12.013828	11.765743	11.917068	12.026756	12.180192	12.467851	12.280478
4628	10.567646	9.923825	10.474421	11.351988	10.513882	10.670137	10.178638	9.87921	10.54067	10.559029	10.707957
4629	8.377498	7.093225	6.7127132	7.6929607	7.8276715	7.175509	6.0145473	7.5008125	8.077158	7.622394	7.71666
463	8.38166	8.395553	7.4833226	8.077158	8.840243	8.637981	8.560053	8.61652	8.4457445	8.561166	9.2294445
4632	5.9189353	5.9246354	6.1434946	6.0463505	5.769412	5.945248	5.874188	6.0540333	5.901877	6.1227884	6.178168
4637	13.597105	13.723377	13.698081	13.880158	13.546892	13.305944	13.178988	13.425102	13.710435	13.292442	13.514744
4643	6.249883	6.2011914	6.178913	6.189932	6.284806	6.5062923	6.3409934	6.2956653	6.025542	6.2049246	6.372668
4644	7.1208596	7.4530888	7.090273	7.023302	6.7269716	6.5650773	6.908452	7.0215015	7.6018076	6.790816	7.2186804
4646	7.115872	7.582635	7.247136	7.338366	7.027045	7.297594	7.526969	7.43005	7.358909	7.5667224	7.2787933
4649	7.249712	6.932044	7.2515283	6.757022	7.273645	7.2272615	7.164446	7.097175	6.7109447	7.289183	7.002984
4650	7.5677876	7.4591813	7.731471	7.8232913	7.6978765	7.463931	7.650919	7.5840235	7.4864025	8.239964	7.6085124
4659	6.129567	6.6996365	6.644537	6.153009	6.159268	5.9877253	5.9707093	5.921818	6.11473	6.2394004	6.0837736
466	6.2067976	6.3469234	6.2339187	6.1679544	6.2010856	6.329464	6.161439	6.01492	5.8353963	6.0334697	5.9467115
4664	8.131796	7.8810534	8.210422	7.9321012	7.8716974	8.120457	7.838781	7.9273095	7.8994684	7.941423	8.014221
4666	12.778494	13.178988	12.717544	13.11698	12.889882	12.875469	13.043148	12.460374	12.832773	12.76833	13.000762
4669	8.404954	8.644537	8.208226	8.379913	8.989946	8.718362	8.539524	8.728507	8.736818	8.814341	8.72341
4670	11.054492	11.002419	10.783846	11.069977	11.146966	10.965171	11.1003685	11.106191	11.440522	11.134769	11.072583
4671	6.0112033	6.333559	6.0996494	5.961226	6.049418	5.757299	6.0623116	5.962328	5.9234495	5.964067	5.975943
4673	8.4819355	8.353659	8.271022	9.1772175	8.380924	8.089715	8.39894	8.50406	8.586155	8.80389	8.433511
4674	6.4872026	6.201849	6.3015	6.4159985	6.2881994	6.638575	6.3339686	6.438125	6.3846745	6.3770432	6.3957515
4676	9.73433	9.986575	9.473413	9.812016	9.821165	9.688122	9.982991	9.804636	10.039229	10.174759	9.882444
468	12.653488	12.687866	12.419177	12.6784115	12.066697	12.156623	12.069168	11.959549	11.598902	12.748443	12.265207
4684	6.553503	6.3306026	6.412699	6.3193693	6.528996	6.654717	6.7164	6.6206493	6.414444	6.6217256	6.562116
4685	5.961883	5.8374195	5.951787	5.8747687	6.111785	5.803202	5.966446	5.9737554	5.90154	5.8667517	5.8655033
4691	10.555064	10.519452	10.80586	10.798882	10.360356	10.3066225	10.617345	10.521307	10.45696	10.386968	10.731487
4692	8.113126	6.9702954	8.104502	6.769233	8.082883	7.6530867	8.29665	7.777352	8.732701	7.6403255	7.6330557
4694	13.445365	13.6261015	13.055703	14.055182	13.255929	13.408864	13.126128	13.557293	13.579451	13.439656	13.425102
4697	12.660348	13.051277	12.6784115	12.738255	12.66339	12.5320835	12.175545	12.52093	12.441045	11.972821	12.340424
4698	5.980404	5.9465356	6.0333133	5.9106073	5.9681	6.0282187	5.9650393	6.0636663	5.8893585	5.8509665	5.77051
47	9.0019865	9.029465	8.873635	9.487413	8.426011	8.610155	8.842716	8.987347	9.280222	9.1600895	9.44066
4703	6.2446103	6.8542566	6.414727	6.9445314	6.5433316	5.955239	6.114281	6.3491635	6.481508	6.25522	6.106188
4705	7.3792157	7.897389	8.464405	7.738851	7.639518	8.05408	8.360449	8.72716	8.439545	7.5366364	8.342849
4706	11.432837	11.50867	11.10929	10.920035	11.104505	11.43432	10.627587	10.694	10.906351	10.384153	10.751002
471	10.550292	10.854707	10.332574	11.025722	10.620394	10.841581	10.80586	10.553169	10.934811	10.923584	10.717281
4716	10.679755	10.853525	10.588978	10.701442	10.947128	10.591804	10.4347	10.264104	10.230344	10.23779	10.296997
4717	9.315434	9.801361	9.1974945	9.063682	9.511938	9.789788	9.068797	9.601529	9.546688	8.766252	9.587394
4718	6.951507	6.9051895	6.932044	6.671457	6.84535	6.912323	6.3401885	6.6609173	6.762727	6.511723	6.6361237
4719	7.3330812	7.3450694	7.4032087	8.21739	7.6950626	7.648089	7.6262717	7.741101	7.3348927	7.342374	7.468863
472	7.8690147	7.729572	7.6717343	7.8296685	7.7761974	7.9219027	7.8394384	7.7276864	7.67791	7.969438	7.8113675
4720	7.1152434	7.264713	7.983221	7.0987635	6.61526	7.1311536	7.300305	6.9303913	6.762867	6.565918	7.0557833
4728	11.209989	10.984325	10.795453	11.724728	11.101537	11.1711855	11.204104	11.134769	11.705212	11.458738	11.151178
4731	6.836552	6.4109845	6.865882	6.359507	6.896975	6.773055	6.6720376	6.778748	6.6078935	6.3399134	6.7563224
4733	9.436196	9.515929	9.671002	9.305245	9.528651	9.502085	9.431319	9.3927355	9.518116	9.118798	9.652902
4734	6.075156	6.272682	6.076729	6.210905	6.115196	6.038693	6.0705314	6.2919693	6.4351645	6.0978127	6.28011
4735	6.577548	6.6625705	6.6451936	6.8107743	6.485495	6.4158406	6.8153863	6.664991	6.1655316	6.44175	6.405959
4736	11.126933	11.392084	11.242493	10.603257	10.553169	11.126933	11.270474	10.701442	11.676671	10.261086	11.276772
4738	12.805904	13.091461	12.424158	12.675304	12.467851	12.714257	12.262959	12.772522	12.875469	12.599885	12.52093
474384	5.8271966	5.8341384	6.2636447	5.905195	6.1250343	5.985591	5.7964373	5.8700347	5.7837934	5.7184024	5.880193
4745	6.1827865	6.5530133	6.598905	6.43103	6.3056674	6.3645945	6.220898	6.4540668	6.296758	6.305302	6.1031313
475	11.49086	12.150413	11.531756	12.786045	11.87168	11.699488	11.560943	11.765743	11.624338	11.6025	11.728552
4750	7.3445883	7.261826	7.4017634	6.9728494	7.3101974	7.419723	7.1782026	7.3142586	6.9932823	7.282019	7.3030944
4751	5.867089	5.9967766	5.9704466	6.22946	6.138149	6.0658526	6.08727	6.1195903	6.043267	5.8566446	5.8746758
4753	6.1440263	6.0396194	6.173484	5.851748	5.9313955	5.9458723	5.754927	5.8274364	5.823815	5.9757886	5.886195
4758	8.429248	8.138952	8.686765	9.074966	8.796859	8.573688	8.893882	8.561166	8.9741535	8.586155	8.560053
476	9.512502	9.994346	9.936251	10.044957	10.228875	9.547236	9.40088	9.492278	10.944727	10.224594	10.009373
4761	6.1396585	5.955643	5.971787	5.852793	5.927414	6.024075	5.892006	6.0578165	5.998221	6.056716	6.0097046
4763	6.181098	6.452696	6.565311	6.708665	6.5350976	6.5205274	6.627358	6.41592	6.5127296	6.378181	6.5807066
477	5.872771	5.878477	5.4890423	5.73804	5.583293	5.605836	5.7800913	5.522599	5.674152	5.553037	5.5685773
4771	6.389315	6.236239	6.1510243	6.233467	6.171474	6.319237	6.3190393	6.2213917	6.42683	6.4424253	6.486389
4772	5.566534	5.944424	5.8658752	5.638714	5.724071	5.7594953	5.633321	5.7582126	5.8319545	5.5174675	5.92249
4774	8.871944	8.186291	8.23397	8.690846	8.945737	7.7707567	8.659957	9.221015	8.44905	9.0019865	8.439997
4778	6.266501	6.036247	6.4086356	5.9284663	6.0775704	6.025883	6.0074916	5.938428	6.385253	6.4280066	6.102701
4779	9.415272	9.968227	9.370838	10.3151655	9.698394	9.567056	9.935455	9.897124	9.958525	9.864166	9.418343
478	6.341523	6.407344	6.1135435	6.32775	6.215268	6.4196444	6.323309	6.340053	6.5548406	6.4755464	6.4578357
4780	9.963439	10.010065	10.212854	10.23938	9.91121	10.08428	10.067121	10.148689	9.869224	9.244988	10.013888
4782	7.054313	7.059775	6.4425144	7.271837	7.647841	7.537535	7.3674517	7.3796716	7.2186804	7.056957	7.725431
4783	9.64764	8.782304	9.767809	8.114102	9.243061	8.988659	8.522659	8.925672	9.067779	8.503211	9.279229
4784	7.958714	7.2923174	7.715078	8.806079	8.819253	8.299913	8.812682	8.765866	8.577524	8.37079	8.55349
4791	7.128268	7.378542	6.488998	6.6323395	6.749443	6.7568593	7.0553613	7.135675	7.847859	7.2509055	6.8749375
4792	11.529769	11.686184	11.322126	11.167066	12.311284	11.931831	12.540969	11.753956	12.612223	12.133341	11.686184
4793	7.4798303	7.2941265	6.92623	6.9991384	7.4390593	6.99274	7.6308827	7.6368675	7.711229	7.3259597	7.354089
4796	6.0655527	6.025162	6.107591	6.1511993	6.1500535	5.986852	5.840938	6.23165	6.183757	5.9827633	6.027366
