GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625
64641	6.3361306	6.1339703	6.2030764	6.1280284	6.14761
64645	8.258362	8.213761	7.9454293	7.9306173	7.7674165
64651	10.490488	11.745594	11.301591	11.326826	10.454093
646799	5.7729535	5.8648453	5.7013755	5.8483467	5.7939615
6468	7.491859	7.912485	8.247173	8.177273	8.571345
64682	7.950835	8.188305	7.988558	8.023514	8.137045
64689	9.296328	9.027499	9.050705	9.074966	9.506132
6469	6.042373	5.9221854	5.8660216	6.1149435	5.971167
646938	6.536351	6.4570403	6.4304743	6.3164363	6.624715
646962	6.337301	6.609118	6.654181	5.9185405	6.707769
64699	6.0857677	7.1398053	6.044266	5.790732	6.2939086
6470	11.589371	11.443959	11.675204	11.655825	12.249271
64708	8.270354	8.574686	8.85824	8.381953	9.297323
64710	11.063725	11.987816	12.038263	11.46494	12.335146
647309	6.310756	6.1726537	6.1771927	6.1710415	6.227548
647310	6.0216355	6.052631	6.0097356	6.0650573	5.9638543
6474	6.703659	6.345629	6.587481	6.492903	6.536008
64743	10.2952	9.533792	9.880468	10.641497	9.526402
64744	8.682644	8.370443	8.513076	8.91424	8.871077
64745	8.74493	9.033625	9.033625	8.990822	9.399877
64747	10.399478	10.309713	10.2281065	10.157632	9.711499
64748	7.25132	6.7364945	7.169231	7.073564	7.432021
64754	6.9339085	7.8402767	7.8190465	7.601536	7.390018
64755	10.18259	10.124225	9.878501	10.235251	10.48479
64756	9.62944	9.69174	9.494299	9.511271	9.347888
64760	6.356508	6.57922	6.764937	6.688015	7.0451965
64762	6.0259647	6.9952116	6.6695714	6.7720823	6.7119694
64763	6.0855823	6.340501	6.3579154	6.515514	6.2104034
64764	10.220746	9.691119	9.377247	9.161523	9.753144
64766	5.992064	6.470655	6.255562	6.292496	6.2563124
64769	6.713976	6.6543245	6.3983326	6.6584253	6.449434
64770	8.9017935	8.588427	8.998463	8.335587	9.56874
64771	7.8753514	6.892998	6.9453564	6.9702954	7.019201
64773	6.5127296	6.9993596	7.1476035	7.398986	7.780905
64776	8.92775	8.85472	8.725158	8.898672	9.207021
64777	7.679185	7.4353747	7.7405114	7.6592655	7.857349
64780	7.0486684	7.4424477	7.151271	6.3944507	6.8490443
64781	6.4796615	6.313475	6.1464157	6.1063375	6.1727705
64785	7.148492	6.6377077	6.6054783	6.810312	6.69074
64786	9.249023	9.264765	9.2751465	9.508372	8.895973
64788	6.0984597	6.1560435	5.9085526	6.0450697	6.24186
64793	7.9338264	7.5200477	7.960469	7.7606297	7.4998665
64794	7.42213	7.2947855	7.291418	7.3713875	7.2943664
64798	7.4928236	8.194322	7.8906045	8.063984	7.8922563
648	9.633972	9.64956	10.036395	10.089369	9.774268
6480	11.025722	11.91926	11.981258	11.511795	12.262959
64801	8.279016	8.406002	9.100222	8.864225	8.781449
6482	8.932503	8.715597	9.873314	9.162563	9.703678
64834	7.6598287	7.028989	7.159115	7.17458	7.2991824
64837	6.0934215	6.162956	5.910035	6.2239914	6.1197543
64838	9.583823	9.140148	10.690923	9.914152	8.885973
6484	6.0892067	6.473688	6.3666544	6.6883187	6.55426
64840	6.0476875	5.858569	6.153376	6.0803957	6.1567616
64841	6.575113	6.6364036	6.4656916	7.3079805	6.927864
64847	10.081277	9.466255	9.725399	10.061163	9.481303
64849	6.8005095	6.741794	6.9209795	6.8760343	6.8330927
64852	7.807692	8.042746	7.284473	8.191115	8.111202
64854	6.181947	6.2228303	6.3851714	6.267825	6.3154488
64855	8.195609	9.347888	8.676796	7.687691	8.731568
64856	8.675206	8.535711	8.577078	8.491508	8.589187
64857	6.0568137	6.5374255	6.3708086	6.447609	6.0698066
64858	6.012526	6.032765	6.08962	6.0251937	5.948412
64863	6.6482306	6.551789	6.903886	6.7873507	6.876942
64864	6.1189623	5.8649974	6.1606083	6.236499	6.543581
648791	5.889805	7.2965508	6.4861646	6.461501	6.1010013
64881	6.230278	5.8169208	5.598246	6.624049	5.692871
64895	6.2901926	6.412166	6.374249	6.7582974	6.1695213
648987	5.7006087	5.900808	5.7149043	5.817958	5.74863
649	8.1901455	7.980864	7.6689076	7.1928287	8.603217
64902	9.149605	9.373099	9.267513	9.267513	9.464108
64919	5.832604	5.7382402	6.026214	5.967856	5.6770773
64924	7.859526	7.7279453	7.4670997	7.699983	8.119799
64925	5.798253	5.996101	5.99071	6.057401	6.45322
6493	6.1902194	6.1475425	5.914993	6.1450067	5.856398
6494	8.986938	9.056537	8.72894	8.3275795	9.107165
64943	6.25888	6.6723213	6.5932374	6.4646187	6.3231735
64951	10.491528	10.860379	10.682228	11.081168	11.011021
64965	8.638378	8.760067	9.196052	9.149133	8.82742
64969	9.396685	9.5381975	9.218585	9.625823	9.152074
6497	7.4017634	6.8653235	7.1056066	6.854086	7.0209513
64976	10.734735	10.0057955	9.85119	9.848655	9.700758
64981	10.241725	10.225545	10.214345	10.217533	10.580582
64983	9.71748	9.750558	9.758979	10.079964	9.714606
6499	9.184349	8.928094	8.988197	9.081512	9.780593
65005	7.1033726	7.54401	7.3067956	7.589119	7.1300797
65008	7.548128	7.3922586	7.3065724	7.6978765	6.896975
65009	6.305166	6.1066136	6.1480017	6.3292513	6.1838894
65010	8.266536	7.310646	7.4160357	7.3362393	8.228624
65012	5.900773	5.850612	6.0071063	5.830383	6.051517
65018	8.6936455	8.364498	8.471582	8.578288	8.573688
6502	6.38976	7.060572	6.5304995	6.5889335	6.618689
6503	7.331463	7.7996182	7.362972	7.9025435	7.180853
6504	5.8336167	6.38976	6.118231	6.2997227	6.235474
6505	7.543505	7.2315173	8.040925	7.890968	7.436411
65055	6.0479326	6.5539913	6.096051	6.3025136	6.381498
65056	8.768145	9.113568	8.518172	8.7147455	8.711584
65057	6.885001	7.14874	7.0772433	7.1128945	6.959191
65059	6.1591544	6.198097	6.499379	6.2704625	6.456338
6506	7.3967776	7.1709914	7.413381	7.463931	7.1636524
65062	7.5896378	7.3488555	7.438592	6.6628537	6.8823037
650655	5.712441	5.837405	6.0139794	6.0758796	5.68919
65080	7.8810534	7.841477	8.007859	8.386938	7.3079805
65084	8.169202	8.034298	8.513515	8.179678	8.34428
6509	6.496863	6.5386786	6.288802	6.701066	6.754761
65094	6.937174	7.189168	7.0393286	7.1529074	7.0711446
65095	6.4758472	6.2956653	6.278215	6.5192327	6.3801403
651	6.007247	5.952406	5.8509974	6.144323	5.921459
6510	6.340053	7.0409503	6.494733	6.305034	6.384835
65108	8.537548	9.775517	9.184738	9.2631445	9.114
65109	7.920367	7.974561	8.101601	8.1276455	7.603396
65110	8.2912035	8.105434	8.056732	8.094848	8.352256
6512	5.9305663	6.969538	5.979022	5.9764104	6.683006
65123	8.908049	9.663538	9.966836	9.5418215	10.23779
65124	10.243426	10.049638	10.26183	10.087147	9.973078
65125	7.130467	6.792446	6.9801383	7.0092745	7.020001
6513	6.340386	6.6400127	6.685661	6.4315004	6.381167
6514	12.37501	12.809396	12.395865	12.325027	13.325618
651746	5.751503	5.813905	5.827582	5.7068825	5.784152
6518	6.7990246	6.2323284	6.523884	6.0841312	7.2676477
6519	6.8442984	7.649692	6.035839	8.112814	8.082883
652	5.6216884	5.865846	5.720605	5.7269363	5.8702955
6520	7.5184627	7.277429	7.432021	7.778731	6.855345
6522	9.061281	7.9903407	8.235221	8.769004	8.504456
65220	8.854308	8.339032	8.053498	8.506987	8.745648
6523	6.511609	6.854086	5.758068	6.183114	6.00995
65243	6.0724783	5.8372073	6.1220193	6.036996	5.884764
65244	6.8183713	6.3998475	6.5818434	6.6451936	6.3583465
6525	6.8678274	7.373027	6.920272	7.01842	7.120092
65250	5.9774	6.0242114	5.903581	5.9414577	6.08303
6526	5.9439387	6.164283	6.2155457	5.9356427	6.38976
65263	6.060528	6.1333876	6.023458	6.3567147	6.16747
65264	8.734629	8.044198	7.999935	8.059767	7.9358373
65266	5.793839	6.7500916	8.904669	9.344108	6.348459
6529	9.518116	9.097523	8.885973	8.78072	9.532034
652968	6.881945	6.8249793	6.852869	6.6772523	7.1245227
653	5.961646	6.4550004	6.3130436	5.9429173	6.2418213
653145	5.778055	6.048911	6.0570045	6.135776	5.949239
6532	5.8216043	5.8472753	5.77283	5.8020883	5.786541
653275	6.064401	6.1799507	6.352045	6.4248023	6.3478518
653423	6.510172	6.456338	6.4932446	6.215505	6.537308
653486	5.9378457	5.8879547	5.888266	5.991762	5.881744
6535	6.252619	6.254049	6.4404125	6.153436	6.3838263
653505	10.86965	10.474421	10.368795	11.042707	10.184235
653567	6.6004195	6.37441	6.218215	6.404621	6.753807
653598	6.244992	6.212905	5.9989185	5.941694	6.045247
6536	5.935069	6.393876	6.2022743	6.015684	6.143217
653635	6.8785176	6.612025	6.833773	6.803999	7.004307
653659	10.3852415	10.217533	10.521307	10.1834345	10.174759
653784	5.7664466	6.0581026	5.818707	6.1011744	6.0085735
6538	6.4946322	6.599435	6.6861296	7.060788	7.052147
653808	7.8467345	8.386288	8.3421335	8.501758	9.389149
653820	6.21655	6.5332932	6.5130687	6.080066	6.050146
654	5.8341384	6.233647	6.0654078	6.168015	6.1957994
6540	7.52295	6.9548645	6.9887075	7.0904913	7.2936883
6542	12.380608	11.587557	12.832773	11.585788	12.6320305
6543	6.005791	5.5506396	5.8842173	6.104234	5.9540477
654364	12.25614	11.505685	11.161416	11.584244	10.583749
654429	6.052631	5.954363	6.083694	5.8433456	5.882641
6546	6.154763	6.08356	5.808719	5.9967904	6.173906
6547	6.1990004	5.9801683	6.196167	5.843069	5.892464
6550	5.9541855	6.1682005	5.8786845	6.121003	5.9857264
6554	12.22489	12.433382	12.138257	12.433382	12.941778
6555	5.891361	5.7143383	5.819827	6.040819	5.89959
6558	6.272208	6.6340256	6.512852	6.436104	6.1225705
6560	7.4930706	7.0739512	6.9821444	7.0127764	7.0934067
6561	6.014416	5.859729	5.955959	6.035297	6.0517807
6563	5.8917027	5.9774776	5.687466	5.791591	5.778055
6564	7.298726	6.7496214	7.0059233	7.2072	6.827445
6567	7.531053	8.482666	8.089099	8.332418	8.971922
657	6.81622	7.3524294	6.9307604	7.249712	7.394387
6570	6.3638163	6.3717284	6.4327016	6.398255	6.3169413
6571	5.912233	5.813968	5.7937593	5.6229377	5.796083
6578	8.5428	8.813927	8.918973	7.8293586	7.598759
6579	5.85941	5.7670026	6.012447	6.101605	6.025691
6580	12.033544	10.30091	10.331852	11.407587	11.869857
6584	7.913982	7.2754445	7.3674517	7.121644	7.942298
659	7.9636607	8.129276	8.356077	8.006348	8.406002
6595	9.823803	10.112321	9.865571	9.343603	10.185664
6596	8.239635	8.076518	8.445433	8.131796	8.623227
6597	9.255422	8.78603	9.046174	8.901399	8.96606
65975	7.088044	6.689497	6.727459	6.900246	6.757022
6598	7.665444	7.8917346	7.759397	7.89369	7.6113687
65980	9.718578	8.9017935	9.259592	9.647033	9.798507
65982	7.170588	9.566526	7.3775883	8.264803	7.307279
65986	6.099127	6.3833404	6.0983276	6.293448	5.9992337
65989	5.8115363	5.809577	5.8304477	5.8739147	5.894087
6599	8.82347	9.456331	8.899995	8.952213	8.814341
65990	9.160575	8.371165	8.661142	8.72341	8.659089
65997	5.984999	7.2676477	6.2383776	6.2055364	6.2782745
65999	7.0722423	6.235766	6.6529427	7.4307795	6.912133
66000	6.393352	6.2687984	6.1452017	6.1479445	6.1997776
66002	9.097523	9.997863	10.162028	9.890087	11.077098
66004	5.8779645	5.9217706	5.747638	5.747052	5.8590817
66008	8.607855	8.774822	8.7624445	9.013026	9.175746
6601	7.9079976	8.249527	8.583758	8.272125	8.598792
6602	8.9359455	8.8808975	9.122659	9.022558	9.234543
66035	6.367769	6.3011384	6.1358037	6.510536	6.2536697
6605	7.397005	7.336625	7.4729238	7.783732	7.7234426
6606	6.824282	6.6178875	6.678199	6.6482306	6.5480647
6608	7.411964	7.289376	7.320158	7.1962113	9.430836
6609	7.5662184	6.9931216	7.2543693	7.5262704	7.2336164
6610	6.600678	6.4506764	6.8740826	7.0790076	6.5132933
6611	9.6904955	9.731264	9.286193	9.341571	9.274668
6612	10.597825	10.567646	10.468216	10.766149	11.134769
6613	8.533436	7.9613204	8.050412	7.9119077	7.939869
6614	6.1251025	6.603887	6.586065	6.5043	6.374493
6616	6.024108	6.887981	7.1580396	6.8281474	7.3038406
6617	7.362122	7.1934047	7.2667584	7.325001	7.624396
6618	7.542276	7.1923423	7.2414875	7.4254966	7.373027
6622	6.3862123	6.8357024	6.5491333	6.2492347	6.182189
6623	6.044592	6.8016953	5.8798695	5.9601984	5.981736
6626	7.997552	8.039006	7.995013	7.792442	7.9803033
6627	10.11844	10.086473	9.952616	10.297916	10.386031
6628	10.31334	10.523163	10.27718	10.732554	10.316027
6629	10.108473	10.509105	10.245871	10.438516	10.44463
6631	9.490646	9.565156	9.472891	9.395504	9.112684
6633	6.28686	6.149243	6.098351	6.309763	6.045022
6634	7.787371	7.730316	7.4138823	7.550497	7.3245034
6635	5.965781	5.9734173	6.0874195	5.855231	5.904431
6636	10.617345	10.578477	10.662235	10.7693205	10.520423
6637	11.238179	11.400774	11.26777	11.263394	11.058482
664	11.243878	11.543789	12.244323	12.22489	12.191101
6640	7.588858	7.4757166	7.512214	7.8315682	8.290501
6643	9.389149	9.388657	9.554557	8.879218	9.312301
6645	8.127951	8.707363	8.406686	7.9420323	8.606289
6647	14.214147	14.112931	14.095315	14.156157	14.120374
664709	8.012426	8.341405	8.057362	7.998434	8.029993
6649	5.822652	6.686696	6.143779	6.017698	5.985899
665	6.4330754	6.17305	6.3944507	6.214463	6.0103974
6651	6.6839204	6.681443	6.9932823	7.0254674	7.056527
6653	9.485772	9.250495	9.647033	8.948148	10.176962
6657	5.994464	5.991034	5.983128	6.0091953	6.0440097
6659	6.538906	7.519303	7.1093216	6.616707	6.393698
666	8.61652	9.112684	9.064609	9.187668	9.680888
6660	6.245975	6.246966	6.104806	6.1198707	6.0728993
6662	6.9156566	8.261817	6.7375383	7.087651	6.9113073
6663	5.77791	5.7385206	5.702347	5.9042935	5.8057704
6666	6.158441	6.2026405	6.27779	6.132581	6.309637
6668	7.512214	7.370434	7.4034576	7.4231787	7.616835
667	6.6676126	6.5255795	6.5444	6.5486503	6.5440364
6671	6.274019	6.408741	6.1113544	6.1451488	6.4362035
6674	6.24355	6.2975073	6.359065	6.292771	6.5521827
6675	7.9228263	8.85966	8.424904	9.721829	8.64529
6676	6.6629825	6.219019	6.5449452	6.5034175	6.519344
6678	8.592116	10.422004	9.217036	8.855613	9.11444
6690	6.439937	12.2777605	14.309645	12.602926	10.414361
6693	7.210433	7.281837	7.1770186	7.231762	7.739146
6694	10.165094	12.018609	10.076432	10.910313	11.944445
6695	6.041327	5.9102697	6.094237	5.956354	6.0055256
6696	8.734216	9.967574	11.013625	10.3001795	6.8358874
6697	9.80739	9.004567	9.331032	9.665973	9.155864
6699	6.5931063	6.4569473	6.2617455	6.24186	6.3584824
6700	6.060475	5.8406763	5.7879853	5.7908163	5.7270904
6702	5.9609723	5.755226	5.8780565	5.8921256	5.865299
6709	9.424649	9.7024765	9.393261	9.380066	9.416322
6710	5.6745925	5.797872	5.7884192	5.785715	5.8660345
6712	6.6645837	6.585566	6.7335243	6.8286695	7.233122
6713	7.3591332	8.427129	6.9108014	6.74787	7.113784
6714	6.951507	8.293929	7.127588	7.801262	7.7231436
6715	8.762083	8.964504	8.558584	9.576648	9.565822
6716	7.488132	7.452839	7.041328	7.0168366	7.5008125
6717	5.9271245	6.7611737	7.0280294	6.409004	6.2565694
672	6.4453683	6.208154	6.0906796	6.130426	6.0830135
6720	7.007555	8.544256	9.407079	8.492962	8.079655
6722	9.042547	9.895972	9.573273	9.549966	9.032643
6723	8.839005	8.413647	8.265494	8.719845	8.114778
6726	11.63195	11.867982	11.905874	11.805074	11.761816
6728	9.37027	9.148665	9.270546	9.418343	9.6839485
673	6.7819953	6.4516497	6.4994893	6.4227715	6.6518426
6730	10.137164	9.651875	9.333052	9.4635725	9.543109
6731	7.724565	7.881418	8.022532	8.253487	7.979375
6732	9.013455	8.373514	8.292248	8.696037	8.267433
6733	7.1622243	7.002984	6.0963855	6.5049386	6.8228188
6734	10.137926	9.971775	9.927825	9.88956	9.769818
6737	7.73683	8.043939	8.167233	7.88173	7.4709754
6741	5.9019413	6.0585117	5.9099984	5.727625	5.937718
6742	11.202759	10.062643	10.25131	10.7738905	10.121512
6744	7.621045	7.6657095	7.6442556	7.8893003	7.7413764
6745	9.701274	9.909194	9.822499	9.334149	9.564688
6746	9.79676	10.506035	9.698394	9.729509	9.4879265
6747	6.8200116	6.5137362	6.771599	6.6920877	6.4305644
6748	11.551238	12.075692	11.607954	11.247009	11.328349
6750	5.691288	5.7833652	5.586159	5.7652082	5.631061
6752	7.503838	7.787105	7.5580783	7.8777103	9.180899
6753	6.0528054	5.969899	5.794952	5.9941015	5.797553
6758	5.9939885	5.7816277	5.9578047	5.9427524	5.883232
6760	8.517801	8.159726	8.84566	8.72102	8.550123
6764	7.6124396	7.57212	7.519303	7.339499	8.0696745
6767	9.815662	9.9442835	9.890087	10.227119	10.379052
6768	7.346824	6.6769657	6.8061323	7.016638	7.33039
677	10.007198	9.764521	10.087147	9.792218	9.560603
6772	9.330089	9.966836	9.235972	10.2684	9.23254
6773	10.727049	11.028437	11.798827	11.505685	11.703223
6774	8.879218	9.270546	9.540233	9.658091	8.924339
6776	6.950039	7.440048	7.4617715	7.5498085	7.814396
6777	8.0303755	8.186975	8.23397	8.279359	8.563016
6780	6.147422	6.1819806	5.904945	6.2040668	6.253406
6782	5.671369	5.8908753	5.778291	5.7210484	5.7432094
6783	6.2193913	6.2384768	6.099485	6.342725	6.0927033
6786	9.105323	8.673686	8.922137	9.024766	8.720291
6787	6.0811605	6.387445	6.2111435	6.250054	6.5451922
6788	8.450603	9.146768	8.875309	9.150608	9.100222
6789	9.280222	9.866802	9.360642	9.385096	9.873314
6790	8.348833	7.648889	8.155391	7.7085443	8.253758
6793	7.0106287	7.2320037	6.9819922	6.814724	6.7647777
6794	6.717288	6.474002	6.6162057	6.765398	6.8442984
6795	5.7844872	6.2957115	6.0217023	6.182656	6.063932
6799	8.062715	8.532581	8.422891	8.80435	8.94523
6810	9.1525955	8.961375	9.164086	8.820392	9.120302
6811	10.496309	10.838426	10.479057	10.617345	10.774898
6812	5.9972706	5.855045	5.9116015	5.7130737	6.0726514
6813	7.501669	7.8609715	7.8902903	8.195268	8.233005
6815	9.639018	9.797969	9.44407	9.85582	10.104688
6817	9.651349	9.327533	9.6904955	9.664749	10.083508
682	10.4653015	9.424649	10.048952	10.241725	10.482074
6820	6.07283	5.858583	6.0005836	5.965977	6.0282187
6821	10.422004	10.235998	10.774898	10.504977	11.006133
6822	12.314557	13.06325	11.732247	12.460374	12.983816
6827	9.299393	8.825346	9.030325	8.908912	8.922934
6829	9.449513	9.59556	9.818722	9.33838	9.816895
683	6.179555	6.314986	6.2130647	6.0347447	6.2483892
6830	7.02992	7.1559124	7.0366244	6.9863687	6.9197226
6832	8.2992325	7.939624	8.232669	8.06681	8.071443
6836	11.0623045	10.588978	10.499246	10.316027	10.65088
6837	6.541317	6.328194	6.45374	6.5425725	6.3445873
6838	9.452957	8.9551525	8.546935	9.059032	9.106698
6839	8.856472	7.939869	8.351882	8.361114	8.375319
684	10.102546	9.288168	9.833164	10.006411	10.051103
6840	5.93248	5.9422464	6.038517	6.090172	6.056149
6843	7.7930536	7.862943	7.552019	7.4262323	8.307742
6856	11.252486	9.246469	9.698929	9.714606	8.700447
686	9.577915	9.05205	9.253414	8.984223	9.48525
6862	5.836248	5.664879	5.69686	5.67102	5.715828
6863	5.941887	6.1442747	5.982926	5.8682895	5.711698
6868	7.278565	7.2233415	7.284917	7.475454	7.8423433
6869	6.1398454	6.355551	6.0887356	6.3181	6.324528
687	10.9867525	11.990116	11.815379	11.709431	11.813252
6870	6.4122696	5.9390373	6.283699	6.1270046	6.125128
6872	6.0576444	6.136798	6.06199	6.0724783	6.2506294
6873	7.201166	7.854208	7.6752534	7.8716974	7.4484644
6874	7.790168	8.141243	8.380295	8.241959	8.369032
6876	10.74757	12.097547	10.602126	10.502257	10.48663
6877	6.414954	6.708958	6.722645	6.99274	6.776476
6878	8.208822	7.875639	8.206926	7.951694	7.6368675
6881	9.930451	9.60097	9.982991	9.786266	9.582585
6883	8.19307	8.284316	8.172988	8.167944	8.101944
6884	8.21936	6.6676126	7.264713	6.75461	7.1862893
6885	8.347426	8.3349085	8.400758	8.530983	8.566818
6888	12.701058	11.970234	11.972821	12.303679	12.075692
689	12.035799	12.701058	12.419177	12.391205	12.618467
6890	10.151327	10.515675	9.745111	9.629954	9.930451
6891	7.320158	7.3831754	7.240809	7.2324457	7.531301
6892	6.032647	6.1468863	6.0614185	6.2841253	6.1411686
6894	7.386715	7.51119	7.3182297	7.2336164	7.729572
6895	7.650919	7.4136176	7.497758	7.5627174	7.8570766
6897	9.074505	9.198401	9.291113	9.035051	8.430366
6898	12.871467	12.337814	13.551489	13.551489	12.647216
6901	7.2094893	7.3576803	7.266993	7.446164	7.8243423
6903	7.140506	7.5677876	7.4928236	7.533351	7.4160357
6904	6.4543605	6.320938	6.0302367	6.2876325	6.412699
6905	9.194186	9.674831	9.699463	9.248465	9.342546
6906	10.838426	12.0246	12.93439	12.258413	13.095438
6907	8.662271	9.064163	8.83098	8.928094	9.39833
6908	7.6991925	7.84406	8.116013	8.030697	8.080283
6909	6.472857	7.28556	6.7162175	6.8518453	7.026245
6911	6.0533557	5.9038315	5.879486	5.80163	6.0213847
6913	9.006868	7.729023	8.774822	8.22966	8.616965
6915	6.020084	6.5109315	5.833256	6.1689386	6.3716574
6917	6.5467067	6.694437	6.4365883	6.6377077	6.3343773
6919	5.906742	5.886577	6.0038404	5.9570975	5.9059134
692063	6.425778	6.504192	6.561295	6.946433	6.627236
6923	11.968462	11.838464	11.834563	11.635463	11.859741
6927	6.5537677	6.09171	6.050295	6.3227296	6.2471004
6929	6.924631	6.615	6.898654	6.771278	6.9807086
6932	6.1025105	6.1807613	6.274117	6.1496396	6.2375035
6934	6.212225	6.9303913	6.903685	6.890842	7.612979
6936	5.9198084	5.866561	5.9316835	5.9915566	5.854352
6941	6.186145	5.9001365	6.046936	6.1253934	5.8570743
6943	5.792436	6.5222316	6.184668	6.249677	6.232452
6944	8.050703	7.8634763	7.959646	8.0884495	7.831291
6945	6.0466332	6.118569	6.378598	6.2721553	6.074031
695	6.259288	6.3621616	6.2976255	6.3668103	6.133065
6950	8.322727	8.133116	8.290501	8.744186	7.753325
699	6.4082747	6.39767	6.7361717	6.0743904	5.929086
6990	5.786524	5.9448643	5.733684	5.7806606	5.9328475
6991	6.0105042	5.852401	5.9170313	5.8661823	5.873863
6992	11.322126	11.134769	10.997051	11.137551	11.125625
6993	10.443741	10.0551405	9.923825	9.748707	9.517532
6996	9.061768	9.10264	9.404051	9.3335495	9.598076
7009	14.020556	13.710435	14.464818	14.549074	14.559043
701	6.143268	6.1927032	5.9557076	5.948928	6.145541
7010	7.3757377	8.456175	7.8423433	7.7639794	7.98
7016	7.726016	7.487887	7.8501034	7.663334	7.715078
7024	7.882304	7.1799827	8.093921	7.694806	7.59094
7025	7.1527433	8.459243	8.22395	7.3922586	8.062085
7026	6.5137362	6.8431253	6.997575	6.570706	6.7682633
7027	7.1190786	8.907661	8.713563	8.186631	8.497276
7030	6.5907173	6.69074	6.695082	6.6654334	6.3045573
7036	10.933584	9.906493	10.362037	10.662235	11.003791
7039	6.1939387	6.647181	6.06361	6.064018	6.0798025
7041	5.7232943	6.023627	5.8535466	5.870062	5.777401
7043	7.1923423	8.389438	7.5523205	7.5901337	7.3187923
7045	11.11488	11.878296	12.237222	11.57297	12.059863
7048	6.264009	6.214628	6.515394	6.34815	6.541874
7050	6.894083	6.492589	6.4148755	6.400251	6.4927006
7052	7.422444	6.582907	7.172114	6.9379473	6.4455733
7053	8.741691	6.414077	7.1252923	8.08645	6.029367
7057	7.447433	11.236675	9.099735	8.650158	8.268391
7060	7.586563	8.861834	7.2401977	7.4560223	8.128934
7062	6.2146716	6.2288427	6.5724955	6.467309	6.439125
7064	7.873357	9.651349	8.29803	9.355003	9.255974
7066	6.957898	6.9427648	6.765236	7.4505987	7.0088663
7067	6.370228	6.7811384	6.598905	6.276999	6.364833
7069	12.2125025	11.002419	9.875963	9.288664	13.043148
7070	7.903119	8.64186	8.422232	6.6786494	7.395533
7071	7.1472106	7.859526	7.693994	7.582368	6.612975
7072	6.7136536	6.7416387	6.787948	6.617379	6.43012
7073	7.170401	7.0727725	7.348629	7.4374194	7.1959844
7074	5.9881544	6.399666	6.5817194	6.5742435	6.74036
7077	6.5648384	7.2222133	6.338356	6.5114965	6.5564837
7078	8.548507	8.731117	8.051907	8.166576	8.222695
708	9.397234	10.052686	10.399478	10.578477	8.861339
7080	5.6977935	5.9745	5.930802	5.8699956	5.879293
7083	7.9759808	7.4293904	7.2606697	6.578422	7.0336366
7084	7.95288	7.519764	8.099635	8.123633	7.587041
7086	9.530173	10.369736	9.5912895	9.634565	8.835173
7088	7.303554	8.26584	8.249527	8.605544	8.051907
7091	7.07881	7.3378906	7.1636524	6.966346	7.4505987
7095	7.0104647	7.669436	7.7690854	7.8335834	8.212136
7098	5.954715	5.9656415	6.2929296	6.1990004	6.213258
7099	6.498976	7.0028267	6.6979814	6.8200116	6.4191065
71	14.174866	14.265933	13.710435	14.500206	13.729383
710	12.2519045	12.883233	13.574435	13.735615	13.251191
7100	6.7854095	7.447662	7.329541	7.113784	7.492076
7102	8.034859	8.038753	7.4560223	7.8654532	8.538692
7103	9.230441	11.137551	10.248935	10.6348715	9.881921
7105	8.490753	8.527527	8.565248	8.634888	8.783916
7109	7.135675	6.7793603	7.184407	7.2237797	7.11197
7111	8.827039	8.021885	9.476102	8.794378	8.062715
7112	6.362777	6.153408	6.172623	6.2094073	6.1616445
7114	6.086133	5.997688	5.9208426	5.910729	6.15631
7122	7.847539	8.217041	7.4262323	7.7804103	8.441047
7123	7.68028	7.7657146	7.55007	7.7747073	7.7639794
7124	6.1009345	6.353613	6.244374	6.299212	5.9344134
7125	5.6832137	5.824399	5.9073772	5.78574	5.7271194
7126	9.709816	9.236966	9.489521	9.317969	9.641376
7127	6.3846745	7.4332314	7.706231	6.9835067	7.9338264
7130	6.450279	6.2666936	6.081615	6.3708725	6.0498223
7133	8.215077	8.263422	8.062715	7.5861	7.316332
7136	6.0703816	5.969663	6.1266074	5.935677	5.885627
714	10.97134	11.905874	11.593374	11.558946	10.887715
7142	5.7339473	6.022332	5.5564585	5.7666416	5.722369
715	9.462473	11.141687	11.838464	11.309023	10.11844
7153	7.1424417	7.698674	7.80599	6.345629	6.8050075
7155	9.271604	10.1733465	9.814365	9.79676	10.005122
7156	8.691228	7.9721556	8.256981	8.369403	7.6483335
7158	7.4260144	7.553732	7.476931	7.1729336	7.1220245
7159	8.885075	9.227557	8.732321	8.667475	8.262809
716	8.619657	9.021612	9.195166	9.693042	8.311621
7164	9.417839	8.586525	8.743787	8.80389	8.63384
7165	9.572143	9.621903	9.641376	9.604464	10.064094
7167	12.6320305	11.895253	12.042642	12.443503	12.227046
7168	9.373552	9.941119	9.673591	9.849856	9.60097
7169	9.282628	10.06777	9.586059	8.863407	9.582066
7170	8.825346	8.558584	8.733855	8.659089	8.288782
7171	6.3906975	6.8100157	6.4865036	6.062365	6.2002506
7172	10.174033	9.905269	9.648243	10.337527	10.347672
7174	6.833434	6.615549	6.798002	6.7154884	6.8774676
7175	8.648873	8.947339	9.161523	8.892649	9.125966
7177	6.0298944	6.809169	6.2688956	6.1375985	6.8260384
7178	13.873451	14.1653185	13.845265	13.943649	13.823618
718	12.173406	12.419177	12.707638	12.6320305	11.684384
