Genes	GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
9512	9.977988	10.200101	10.059668	10.397672	10.107758	9.957244	10.106219	10.027579	9.751909	9.575005	10.00439	10.321078	10.066398	10.219907	9.969518	10.103876	10.256404	10.460031	9.875445	9.841826	10.103876	10.058189	9.799146	10.010834
9513	6.836725	6.546133	6.6390185	6.8758335	6.9548645	6.8636928	7.198761	6.893693	6.9905443	7.084511	6.9710145	7.2895894	7.1146274	6.79638	6.7360134	7.245563	7.1416087	7.164446	7.443669	7.2557063	7.0081105	7.17657	7.0959373	7.1934047
9514	6.4489336	6.4195523	6.6662984	6.1144876	6.00736	6.2444234	5.8735237	5.9736347	7.1097593	6.1493597	5.8702426	6.003918	6.228159	6.102592	6.5992966	6.217282	6.257844	6.044743	6.2437353	6.1637583	6.0871067	7.0260177	6.118703	6.1539316
9519	7.960749	8.364174	7.8487124	8.15729	8.413974	8.134813	8.267763	7.917528	8.091996	7.777352	7.855366	8.364174	7.822769	8.157581	8.275898	8.339351	8.087556	7.94022	8.248856	7.989403	8.330983	8.318216	8.244842	8.016369
9520	8.119096	8.412463	8.285062	8.495114	8.196224	8.338304	8.07212	8.310389	8.165013	8.351268	8.0136175	8.296013	8.223697	7.8525257	8.44464	8.3757	8.498787	8.237344	8.167944	8.171727	8.373119	8.181835	8.170453	8.473009
9522	6.711812	7.240809	6.5078387	6.660805	6.779511	6.808498	6.725641	7.1917024	6.714853	6.2663074	6.7098804	6.7516065	7.0033607	7.1992235	7.031652	6.6920877	7.4315186	6.9455686	6.357533	6.7466807	6.721422	6.773055	6.558693	6.6485023
9526	8.669391	7.9454293	8.582994	8.221311	8.322727	8.515331	7.943248	7.692157	8.687535	7.4869165	8.243887	8.275898	8.382279	8.150273	7.966386	8.704291	8.54973	8.433162	7.8219805	8.307101	7.8919578	8.563016	7.951999	8.519743
9527	6.923916	7.303349	7.0425134	7.181239	7.0904913	7.4496684	6.895374	7.269986	6.765094	6.7450943	7.052706	7.148492	7.0917754	7.057359	6.9817944	6.9235487	7.3828998	7.115659	6.704961	7.223573	6.8031487	7.1582575	6.70928	7.1148515
9529	5.896631	5.85348	5.697709	5.790563	5.9777484	5.9211936	5.82941	5.6631746	5.800836	5.7718577	5.8580217	5.7948174	5.8338256	5.7787547	5.6787043	5.7915144	5.7491994	5.655642	5.6835065	5.6698155	5.5192313	5.858165	5.7761264	5.945297
953	7.2711263	7.554536	7.166169	6.9595504	7.6809645	6.8653235	7.5021205	7.334236	7.7279453	7.730055	7.36461	7.1502876	7.357213	6.5985236	7.7591395	7.4721565	7.729817	7.406968	7.411964	7.120279	7.625733	6.9233675	8.708945	6.7000513
9530	7.5523205	7.4935184	7.2576985	7.326851	7.7382584	7.521686	7.516733	7.247136	7.4705553	8.002522	7.338366	7.514781	7.0601926	7.3392634	6.968817	7.275919	7.264923	8.0736885	8.240678	7.343248	7.4864025	7.817383	7.8232913	7.775619
9535	8.701916	7.7446623	8.814751	7.484518	8.4512615	7.8434668	8.414292	7.8631573	8.279624	8.591365	7.997173	8.698076	8.418634	8.000812	9.0050745	8.533814	8.589536	8.634194	9.176737	8.421197	8.805656	8.711235	9.767809	8.480458
9536	5.736696	6.0650196	5.8915563	6.0892253	5.955445	5.6343956	5.891398	5.8949795	5.81377	5.7765102	5.8306813	5.6984935	5.921364	5.8085227	6.721996	6.370586	5.9095397	6.117601	5.8235927	6.0888863	6.0934486	5.7154193	6.0190415	5.939435
9537	6.43773	6.5503473	6.1359835	6.174879	6.432794	6.2191486	6.3388534	6.200815	6.580977	6.7025886	6.408194	6.3777213	6.62158	6.180566	6.819652	6.424724	6.821567	6.017664	6.3402596	6.6303954	6.4680023	6.309255	6.6188254	6.330542
9538	9.630564	9.345633	10.070752	8.72102	9.00236	9.544229	8.501758	9.114	8.415398	7.6606526	9.176737	9.022983	9.188178	9.123641	7.972802	9.162073	8.644537	8.807664	8.076183	9.038804	8.530231	9.101702	8.563371	9.671709
954	5.7884526	5.78365	5.7619796	5.9406576	5.7900505	5.8227587	5.809776	5.839371	5.859448	5.8697248	6.0180492	5.936908	5.9658837	5.9187346	5.8974304	5.7550306	5.745631	5.7546935	5.929783	5.73804	5.836653	5.8218875	5.764467	5.8538356
9541	6.9879584	7.405011	7.0961766	7.3012037	6.9302087	6.825859	6.777277	6.7291455	6.493705	6.546358	6.4330754	6.7500916	6.7441497	6.463082	6.6959124	6.7523475	6.455395	6.8183713	6.795272	6.313475	6.558938	6.785251	6.725331	7.1056066
9546	8.280956	7.476482	8.197541	8.630267	8.216396	8.482666	8.014221	8.305502	8.901399	8.452366	8.483442	8.284316	8.41126	8.367975	8.026803	8.26584	7.9965034	8.413647	8.212453	8.059424	8.219957	8.410862	7.9751544	8.332748
9547	7.8631573	6.001795	8.743398	6.2854342	7.0411334	8.636805	7.6183276	8.2377205	6.334919	6.352362	7.7126455	9.080162	8.496162	8.601878	7.176797	9.078774	8.063	8.708945	8.581484	8.420806	8.8048115	8.959117	8.787532	8.921167
955	8.783071	8.865488	8.7421055	9.206061	8.855207	8.72221	8.910524	8.79315	9.313356	9.156367	9.498821	8.058532	8.38402	8.093253	8.379913	8.536089	8.291591	8.2531805	8.161498	8.594626	8.354055	8.383613	8.186291	8.353659
9550	11.174006	9.751312	11.086757	10.346872	10.618358	10.730318	10.548283	10.468932	10.819623	10.82071	10.561822	10.555879	10.644462	10.715238	11.035865	10.533697	10.630743	10.696133	10.860379	10.629734	10.637097	10.48479	11.047983	10.695032
9554	9.094527	8.704754	9.022983	8.7421055	8.5428	9.08739	8.795202	9.065022	8.717201	9.099276	8.903426	8.787115	8.852619	9.146768	8.57401	8.85472	8.807664	8.741305	9.3335495	8.788754	8.631761	8.877508	9.164086	8.895973
9555	8.359764	8.304108	8.256363	8.530983	7.706231	7.629335	7.8878098	7.8276715	8.034566	7.7311845	7.8948874	7.699983	7.806353	7.724565	8.264439	7.863768	7.6884594	7.959321	7.8623195	7.922205	7.875639	7.652539	8.351268	7.7634397
9559	6.818574	6.6733556	6.935199	6.0874615	6.297116	6.575113	5.986934	5.9998183	6.2196383	6.349679	6.208395	6.510621	6.3918843	6.3369603	6.4351645	6.396554	6.34231	5.995256	6.265831	6.234715	6.116648	6.1427064	6.1064935	6.594792
956	5.962764	6.113522	5.9349704	6.100677	6.0530787	6.1114807	6.1192746	6.1188393	6.3067117	6.217453	5.951774	6.167705	6.036663	6.1804576	6.1387863	6.671314	6.115217	6.2279377	6.2117195	6.042774	6.036265	6.209231	5.995646	6.2214746
9562	7.2865214	7.229383	7.855366	6.7777615	7.275672	7.3824105	7.3972435	7.131573	7.171914	6.933718	7.1531215	7.2716274	6.8963723	7.209268	6.6362653	7.2029366	7.176797	6.829369	7.514781	7.0106287	7.1160765	7.1167502	7.230677	6.9929366
9563	7.859526	8.264083	7.774124	7.665444	7.9996057	7.934376	8.293929	8.39894	7.7419057	8.941787	8.329964	7.8402767	8.149027	7.855889	8.008181	8.292902	7.809898	8.499556	7.8797064	8.871077	7.5182037	7.6163406	7.189168	7.7474146
9568	5.9108987	5.8426843	6.2634926	5.6611238	6.320938	6.0237613	5.6888146	6.3686986	5.76424	5.610597	5.8366103	5.8996296	5.8562493	5.8015013	5.6947727	5.9489164	5.879539	5.671314	5.8615522	5.940947	5.7815228	5.8955455	5.679971	5.878301
95681	6.1656613	6.4416404	6.109686	7.1056066	6.2608504	6.1223516	6.57614	6.4332395	6.7873507	6.38803	6.183923	6.383196	6.2625003	6.167338	6.5787477	6.2409825	6.3124914	6.129693	6.0857906	6.1730227	6.2688456	6.107865	6.2408404	6.274019
9569	6.9772196	7.0851145	6.4881363	7.2943664	6.903886	7.0355697	7.020757	6.8620872	6.576903	6.3347225	6.813766	6.9309344	6.4105487	6.7708235	6.7720823	6.779511	6.8799653	6.464433	6.7508397	6.389244	6.536008	6.7413387	6.3968987	6.722159
957	8.23835	8.461274	8.343185	8.765	8.930814	8.394131	9.104896	8.888015	7.6566315	8.9499855	8.677944	8.233677	8.511148	8.474831	6.82086	8.192749	8.162443	7.847539	8.975961	8.762083	7.8022237	8.00759	8.374201	9.003217
9575	6.7640324	6.927864	6.9113073	7.7834287	6.6217256	6.84346	7.391738	7.189168	7.5792375	7.435111	7.2357993	6.7673774	6.837297	6.5765057	6.572619	6.5744815	7.0264544	7.692455	7.247136	7.368114	7.023123	6.5523024	6.8672395	7.2702355
9577	8.543422	8.751337	8.341405	8.76862	8.399649	8.498787	8.487644	8.365203	9.207938	8.530983	8.436867	7.8761864	8.22395	7.9935756	8.595322	8.078942	8.112814	8.159726	7.949974	7.8290377	8.240325	7.9448333	8.270727	8.277991
9578	8.340004	8.408387	7.8498664	9.099735	8.492962	8.343921	8.516324	8.354055	8.482278	8.87876	8.557475	8.065531	7.9829626	7.9875784	8.1600065	8.1984825	8.154389	8.060129	8.001126	8.500338	8.230004	7.7397146	8.146204	8.131796
9580	7.5208063	8.323055	7.6830864	8.467053	7.9938545	8.052603	7.9725285	7.8609715	8.447578	8.0116205	8.318216	8.368648	8.245204	7.638189	7.7327886	7.9491973	7.833861	8.236564	7.707503	8.527145	7.963357	7.876557	7.661437	7.8279557
9581	7.084068	7.234668	7.132405	7.5202703	7.0863523	7.3576803	6.8883224	6.75461	6.884824	7.1926017	7.0662165	7.2222133	7.042314	7.01842	7.007555	6.79693	6.8217435	6.6898937	7.0496583	6.310581	6.5485396	7.3229275	6.996405	6.931287
9582	5.8126426	6.393352	6.117119	6.879271	5.7060127	5.4944158	6.1141224	6.0105357	5.9908557	5.8908896	6.09203	5.6054416	6.0328374	5.9043307	6.118304	5.8354406	5.9838924	5.8466587	5.96105	6.067725	5.9343424	5.8115206	6.2386045	5.9139357
9584	5.8820724	5.8258953	5.9143267	5.9280043	5.790139	5.786743	6.0800843	5.996665	5.8162026	5.7772803	5.9406805	5.754015	5.8927655	5.985605	5.9325385	5.858826	5.933099	5.8927913	5.787592	5.94716	5.815869	5.8636045	5.8308563	5.9586134
9585	7.2587976	7.646342	7.1862893	7.612979	7.360263	7.1790457	7.3450694	7.498309	7.2971683	7.2283354	7.4117465	7.670867	7.4136176	7.309979	7.1955614	7.4649386	7.188269	7.013569	7.6418796	6.885997	7.1097593	7.383761	8.003131	7.4620295
9586	5.639581	5.9202347	5.7898207	5.868371	5.778892	5.9390626	5.798856	5.5055056	5.8285294	5.6200247	5.8682623	5.7488685	5.5465865	5.7403774	5.879526	5.48989	5.856425	5.7350345	5.6599593	5.6168404	5.6722093	5.778953	5.617203	5.85544
9589	7.0843	7.780188	7.391738	7.3339972	6.931287	6.6960783	6.6343	7.0587015	7.0553613	6.8432784	6.845192	7.0323567	7.127801	7.2029366	7.7563343	7.217768	7.272975	7.009057	6.829369	7.0195847	7.16344	6.7995334	7.0882673	7.1702285
959	6.088098	5.9480033	5.8957667	5.828187	5.972918	5.763382	5.9390974	5.7639437	5.812015	5.9322195	5.9014783	5.9984775	6.1037426	6.0884285	6.205388	5.919542	5.7878327	6.157181	6.2115474	5.9590855	6.005051	6.0381546	6.24834	6.038021
9595	6.9073553	6.1019354	6.86639	6.2730894	6.571323	6.2603602	6.3159876	6.416357	6.4179225	6.523756	6.362397	6.503632	6.783486	6.7202134	6.8786955	7.1025615	6.6237903	6.0235176	7.258291	6.4055977	6.1341777	6.7068105	7.065214	6.794241
9597	6.4108086	6.188722	6.349235	6.533519	6.327234	6.4534383	6.620935	6.3302073	6.414954	6.4714885	6.2928762	6.5297084	6.6044407	6.4270782	6.383495	6.4196444	6.6963277	6.523053	6.6704564	6.32396	6.7932696	6.552536	6.364373	6.584937
960	6.5480647	6.549022	6.43353	6.343272	6.4066353	6.4501863	6.475238	6.411819	7.08342	7.2072	6.678785	6.371265	6.7336826	6.529341	6.689621	6.5460124	6.79736	6.7624135	6.8236523	6.497945	6.8740826	6.788913	6.7398887	6.558693
9600	9.61527	8.601124	8.405613	8.286424	9.032168	8.795202	8.058261	8.349596	8.666196	8.670522	8.80525	7.8623195	8.392575	7.8802443	8.772115	8.196224	8.469735	8.068104	7.777352	8.033697	8.281321	7.979375	8.257996	8.325089
9603	6.095044	6.149776	5.80463	6.223293	6.3025136	6.4159985	6.09904	6.3491035	6.2726316	6.232037	6.1734533	6.3445873	6.2340527	6.100805	6.172108	6.1915956	6.2606006	6.2810373	6.4719048	6.03482	6.2592354	6.1923904	6.398167	6.3704295
9604	9.659981	9.894766	9.43402	9.955336	9.426298	9.384034	9.398897	9.445241	9.076398	9.491294	9.658787	9.76923	9.521492	9.320106	8.877073	9.526983	9.291593	9.280222	9.435218	9.180479	9.036982	9.536432	9.596179	9.63158
9605	7.8467345	8.299554	7.442683	7.762057	8.030979	8.006033	7.9929924	8.109601	7.943593	8.170755	7.8802443	7.4985604	7.858136	7.6274986	7.248264	7.524178	7.420446	7.7109237	7.6041603	8.008838	7.55007	7.6739306	7.602555	7.919799
9607	6.330276	6.173906	6.2810373	6.1395025	6.1487074	6.0918	6.0328836	6.2137785	6.107974	6.2339187	6.1835246	6.3974824	6.284522	6.285262	6.278644	6.2015505	6.271381	6.2666936	6.299908	6.2578006	6.1402817	6.298522	6.1625705	6.201702
9609	5.5555515	5.6214843	5.9212675	5.968141	5.6629915	5.84342	5.812383	5.6672235	5.9698462	5.6822877	5.7854357	5.7251687	5.643008	5.603636	6.532821	5.797624	5.6646414	5.782566	5.6792965	5.7648826	6.055732	5.6663504	5.850493	5.7210217
961	7.963997	7.637907	8.124275	7.8122168	8.180024	8.108722	8.039665	8.362801	8.081926	8.22099	7.8730817	8.769004	8.430366	8.39184	9.374541	8.581484	8.7364	8.522659	8.747345	8.326545	8.584922	8.412864	8.848741	8.150819
9611	8.30445	8.086035	8.4655	7.9915905	8.655218	9.235013	8.569812	8.428486	8.968779	8.470465	8.337329	9.798507	9.921035	9.904589	7.994401	9.651349	9.797355	9.689886	9.443569	9.849856	10.065573	10.273257	8.739577	9.8283415
9612	8.511148	8.181501	8.094848	8.335587	8.747345	8.249834	8.256058	8.443588	8.295633	8.112199	8.295245	8.048861	7.8461256	8.012426	8.687177	8.045695	7.878244	7.8567805	7.4419284	8.538337	8.263422	8.203259	7.9231367	8.097711
9615	7.0612063	6.8760343	6.780815	6.685526	6.5216637	7.101832	6.606278	6.9821444	6.5600667	6.1638174	6.879271	6.1198707	6.741483	6.914563	6.2425113	6.4248023	6.48834	5.9772067	6.2022743	6.1226397	6.0644197	6.238917	6.25888	6.6395717
9616	10.649857	10.629734	10.717281	10.808272	10.998464	10.883548	11.004866	10.751002	11.012395	10.920035	10.822986	10.514826	10.556948	10.730318	11.130774	10.751002	10.781565	10.891512	10.867225	10.379931	10.451391	10.810808	10.804655	10.577397
9618	6.0593405	5.814769	6.0804877	5.7899513	5.996511	6.0828686	5.5524416	5.9437737	6.064123	5.876782	5.9977713	5.571771	5.673487	5.757582	5.792097	5.6366396	5.5613203	5.5613203	5.7104154	5.6984935	5.7118907	5.7048755	5.694859	5.778674
962	7.711834	6.480094	7.984905	6.428095	7.2419395	6.5765057	7.0946436	6.98833	7.027617	6.959191	6.7819953	7.4441648	7.1516423	7.073564	7.389079	7.3214455	7.1636524	7.290753	7.464194	7.0033607	7.164665	7.079825	8.455778	6.975902
9620	6.3081665	6.601201	6.276721	6.278542	6.480284	6.2602105	6.5425725	6.434106	6.491336	6.1721425	6.690879	6.266501	6.532698	6.2246685	6.5262556	6.496019	6.494952	6.0744257	6.3557887	6.3972406	6.1439457	6.3889055	6.2882633	6.4082747
9625	6.082584	6.191702	6.1046276	5.993434	6.282736	6.3812437	6.109325	6.181679	6.140737	6.1957603	6.023908	6.161285	6.4076786	6.278429	6.0723295	6.09391	6.196095	6.0501614	6.1438055	6.4158406	6.0876975	6.199579	6.2982287	6.2310133
9627	6.2797008	6.2595167	6.158644	5.975432	6.125892	6.1309385	6.2119083	6.473376	6.220898	6.243181	6.0347137	7.2035627	6.2283874	6.0520363	6.510082	6.449434	6.210765	6.2473726	6.013365	6.4003386	6.756677	6.399039	6.72353	6.1511083
963	7.0600023	6.496453	7.1962113	6.629322	6.8691974	6.609118	6.848191	6.788271	6.8542566	6.837994	6.8495493	6.807142	7.0234866	6.96582	7.417641	7.176158	7.225915	7.3753333	7.26511	6.586932	6.7722397	6.69458	7.7895646	6.7831807
9630	6.267337	6.4334292	6.774552	5.991502	6.6175065	6.473905	6.507743	6.616603	6.5581875	6.0846143	6.8127375	6.839726	6.611105	6.880474	6.9075217	6.8255253	6.689497	6.7554164	6.8997455	6.4562526	6.6529427	6.6748867	6.8101625	6.82086
9631	7.384193	8.034005	7.590414	8.483004	7.872281	7.751623	7.8727965	7.715078	7.515242	7.5447583	7.7228656	7.620793	7.7704453	7.821443	7.7910404	7.968826	7.533885	7.699447	7.711481	7.5478644	7.8184676	7.8498664	7.7432823	7.7265787
9632	10.536727	10.282988	10.424809	10.092601	10.260361	10.397672	10.824324	10.116856	10.684306	11.047983	10.591804	10.061163	10.224594	10.002864	10.005122	10.095903	9.859042	10.176962	10.348341	10.031359	10.058874	9.869224	10.616342	10.386031
9636	9.16908	8.976779	10.676406	8.81105	9.201353	8.520793	8.653642	9.730062	9.424071	9.3335495	9.093546	8.12176	8.483811	7.935011	8.525261	7.788255	9.076969	8.711235	8.557113	7.7038584	7.8631573	8.661142	9.076398	8.361438
9637	9.673591	9.418894	9.78749	9.825167	9.415272	9.417839	9.21409	9.599833	10.020755	9.740979	9.506132	10.413426	10.147963	9.789788	10.206414	9.956615	10.062643	9.852372	9.7631855	9.64764	9.965387	9.62074	10.604257	9.860351
9638	6.692699	5.9226837	7.2754445	6.4899526	6.4624777	6.7048306	6.3411984	6.443818	6.346493	6.158979	6.279364	6.5332932	6.8192163	6.669727	6.596281	6.891177	6.725937	6.1532617	7.205934	6.5562634	6.217366	6.598259	7.1582575	6.807142
9641	6.266863	6.0748615	6.2963843	6.5227103	6.5130687	6.4100246	6.199464	6.3284006	6.5114965	6.4406033	6.4708567	6.1331925	6.21655	6.3470755	6.425778	6.3450303	6.5902042	6.72184	6.2308326	6.121857	6.2482495	6.1241336	6.8906426	6.539866
9644	9.402426	9.064609	8.8947525	9.026661	10.106219	9.056537	9.9190445	9.04846	8.887215	9.480228	9.042977	9.544229	8.75209	9.587935	9.796163	9.515355	8.79118	9.579686	8.84829	9.319078	9.366669	10.141784	9.511938	9.764521
96459	8.317169	8.245204	8.0116205	8.439246	8.144204	8.554604	8.151105	8.219957	8.163467	7.711229	8.214385	8.625877	8.461607	8.504839	8.54381	8.629893	9.05205	8.867587	8.483004	8.259014	8.659506	8.632927	8.333108	8.401758
9646	7.710628	7.4736357	7.8184676	7.217768	7.534186	7.2625117	7.413155	7.407856	7.510171	7.378082	7.6757536	7.36	6.8760343	6.9309344	7.025818	7.3018875	7.0673037	7.0332875	7.102194	7.4952216	7.18718	7.1296887	7.130467	7.0969734
9647	8.434202	8.539524	8.473731	8.743398	9.203203	8.550123	9.475051	8.3272505	9.221501	9.47233	8.707	9.208895	9.330563	8.462638	9.344108	9.240015	8.851297	9.510626	8.347121	9.305852	8.30445	8.528801	9.358694	8.544654
9648	6.539866	6.2252393	6.556829	6.1984663	6.352762	6.2355742	6.3169413	6.1774726	6.209613	6.4328914	6.2131414	6.219355	6.1986203	6.3902526	6.631075	6.4870996	6.4585333	6.4794602	6.707769	6.463967	6.6544337	6.384925	6.5354495	6.3397694
9649	6.674742	6.084478	6.757467	7.232677	6.458025	6.5300593	6.7524896	7.0815306	6.842666	6.8672395	6.779186	6.4751344	6.583941	6.3988786	6.8416224	6.911945	6.422054	6.2951465	6.478523	6.3470755	6.3018765	6.5898104	6.721996	6.742413
965	7.6221604	7.238063	7.666515	7.403884	7.3231683	7.1148515	7.292527	7.2428374	8.124929	6.912133	6.980522	7.226601	7.214638	7.189786	7.7262645	7.309099	7.2504025	7.0753417	7.20485	6.865705	7.3328314	7.028989	7.5249786	7.101189
9652	8.659957	9.106698	8.275898	9.037957	8.602943	8.256363	8.277674	8.359383	8.31676	8.404625	8.351566	8.629206	8.3570595	8.294579	8.573688	8.62487	8.371165	8.266221	8.239964	7.9562244	8.209715	8.533436	8.095166	8.420806
9653	6.5337725	6.762727	6.7200665	6.590071	6.4010577	6.5459056	6.0535235	6.448741	6.1554093	6.347431	6.228341	6.30315	6.6124554	6.49071	6.323364	6.546952	6.150762	6.0729156	5.928588	6.1281686	6.1586747	6.242338	6.2691207	6.5007625
9654	6.493022	6.6544337	6.814578	7.0722423	6.3944507	6.2696843	6.586791	6.2316923	6.872638	6.904448	6.5523024	6.3557887	6.738943	6.1509957	6.6957726	6.3600993	6.3404374	6.518211	6.61724	6.275942	6.6218605	6.627358	6.48173	6.427642
9656	7.685502	8.237344	7.432729	8.140937	7.78483	7.8643174	7.8030677	7.729572	7.8962836	7.8110776	7.770132	7.7987385	7.9852057	7.885504	8.119799	7.6908646	7.3860517	7.9136715	7.5863333	8.268724	7.900997	7.80041	7.6561036	8.178671
9659	5.8650475	6.0899124	6.1835246	6.106122	6.202601	6.07798	6.1725664	6.1651874	6.1160507	5.8903513	5.9180727	6.1495514	6.083335	6.0448227	5.975749	6.183849	6.2327976	6.530156	6.281094	6.282845	6.146973	6.335253	6.0398645	6.022217
9663	7.2019787	7.733066	7.4909315	7.914263	7.7910404	7.811915	6.8298573	7.6450853	7.075134	7.4537635	7.2442484	7.506067	7.841477	7.677355	6.838323	7.491165	7.432729	7.4168944	7.1928287	7.670867	7.585315	7.5878434	7.003953	7.6105638
9666	6.053267	6.150915	6.132556	6.102169	6.124913	6.057851	6.0395226	6.1609516	5.9956326	5.967648	6.0789475	6.078435	6.001556	6.1141458	6.003918	6.1006994	5.927306	6.001009	6.0521593	6.0149374	6.1184497	5.792234	5.9748163	6.0374656
9667	8.3550005	8.269998	8.163779	9.036982	9.0019865	9.1600895	9.144241	9.35247	9.1293545	9.712165	9.235972	8.750924	9.027051	9.017549	8.969628	8.537548	8.752882	8.70938	8.45658	9.104896	8.884231	8.677137	8.758006	8.83401
9669	8.484448	8.560424	8.730044	8.925298	8.470123	8.596682	8.5701885	8.620862	8.574322	8.688723	8.699643	8.748859	8.692872	8.757239	8.539901	8.661142	8.799274	8.659506	8.520109	8.8286	8.826618	8.68551	8.50955	8.670522
9670	7.3957787	7.2536902	7.308918	7.6733856	7.3214455	7.3360085	7.5447583	7.226823	7.45184	8.015392	7.269313	7.216377	6.788913	7.120092	6.5080447	6.9228196	6.7103124	7.122662	7.343691	7.1694336	6.543084	6.9973826	7.2324457	7.183361
9675	6.6497474	6.8455267	6.818193	7.201776	6.612025	6.8901186	6.855345	6.817685	6.836039	6.8480234	7.205934	6.528767	6.8823037	6.641917	6.4958	6.685217	6.529578	6.6625705	6.1820855	6.8593917	6.428966	6.6148586	7.0005007	6.623396
96764	6.987021	6.8031487	6.588286	6.9080715	7.0272317	7.1553054	7.2747784	6.840895	6.8484907	6.935199	7.104752	7.2289643	7.0615435	7.2102394	7.118868	7.0359817	7.145212	6.7175674	7.316771	7.2840686	7.099787	6.898113	7.147412	7.0963845
9679	7.1586943	6.9929366	7.0141673	6.9734373	7.4041095	7.0772433	7.189554	6.9427648	6.723391	7.342861	7.064675	7.396278	7.3488555	6.946633	7.464194	7.966386	7.314928	7.215067	7.180853	7.6173472	7.115659	7.391738	7.9267755	7.273427
968	12.217384	11.950553	12.391205	11.886816	12.340424	11.849956	12.490888	11.800726	12.171227	12.443503	12.02235	12.496276	12.280478	12.0802	12.738255	12.003355	12.714257	12.325027	12.6320305	12.011481	12.789539	12.08279	13.363411	12.1635685
9681	7.1005793	7.4213724	6.701515	7.461272	7.3584514	7.264713	7.1677446	7.378542	6.9623566	7.3886786	7.1124096	7.3355823	7.450151	7.1388035	6.738325	7.048053	7.160065	7.461272	7.3214455	7.2414875	7.430532	7.643982	7.1729336	7.1731205
9684	6.879271	7.04747	6.733819	7.82548	7.057359	7.1341634	7.4487133	6.997575	7.2117167	7.2996583	7.311848	7.0332875	6.7870173	6.842821	6.7900524	7.0838428	6.6841993	6.919027	6.757951	7.2895894	6.2725754	6.888505	7.2952104	6.819055
9686	9.033625	9.280222	9.046174	9.326035	8.907275	8.896402	9.096079	9.133574	9.489521	9.626422	9.047571	8.847502	8.655953	8.56944	9.860351	8.65664	8.928094	9.016617	8.691228	8.826618	9.001152	8.781839	8.846562	8.524206
9687	6.289125	6.3867006	6.0843363	6.1282363	6.205724	6.2049637	6.4715867	6.1411424	6.1667967	6.2062974	6.560311	6.283197	6.385253	6.245324	6.124202	6.2341847	6.241031	6.6028767	6.48173	6.2316923	6.229606	6.516993	6.068946	6.150411
9688	8.135444	7.8232913	8.272858	7.4594	7.900997	7.959646	8.0521965	7.9390593	8.130839	8.056732	8.087556	7.7413764	7.894025	7.9178147	8.472354	7.960135	8.06432	7.783732	8.228981	7.917528	8.07212	7.6408877	8.472699	7.780905
9689	6.8786955	6.850272	7.0612063	6.682434	6.624593	6.811936	6.5497203	6.903886	6.444119	6.2382417	6.7643437	7.0336366	6.882805	7.2473598	7.038533	6.8507648	6.779186	6.6177597	6.583684	6.676452	6.7825456	6.8704333	6.5854263	6.64702
969	7.4231787	6.350831	7.519764	6.5336566	7.06872	6.5672455	6.541317	6.909159	6.8653235	7.2033863	6.657493	7.3576803	7.398227	7.540168	9.515355	7.9033866	7.5858335	7.6221604	7.9219027	6.895859	8.903065	7.9287744	8.663017	7.4451947
9690	8.107106	7.9764943	7.8702126	8.6243725	8.00459	8.238632	8.09426	8.572936	8.403194	8.644118	8.263422	8.125558	8.090317	8.186291	7.8036113	8.085734	8.115736	7.980553	8.021155	8.264083	8.166283	8.218002	8.181501	7.972802
9694	6.429234	6.650853	6.7141232	6.618559	6.4872026	6.613489	6.7884393	6.286434	6.183283	6.7449365	6.6691484	6.393094	6.352567	6.518211	6.4365883	6.2360926	6.362397	6.312864	6.2394953	6.4051757	6.375971	6.1545362	6.0822353	6.5548406
9695	9.468012	9.128942	8.947771	8.586913	8.68551	8.772512	8.740067	8.763237	7.8702126	8.81144	8.917775	8.152785	8.648002	8.495114	8.326545	8.385924	8.564399	8.39894	8.511568	8.575059	8.077472	8.403194	8.3349085	8.245878
9696	6.291401	6.532422	6.70714	6.4669137	6.44431	6.348601	6.385488	5.9393744	6.6488914	6.57614	6.5366054	6.5866866	6.936313	6.771278	6.5114965	6.5904546	6.572257	7.0286403	6.3650703	6.3501897	6.5417566	6.702019	6.538463	6.686696
9697	7.758248	7.409562	8.044198	7.223573	8.240325	8.756507	8.060129	7.9852057	7.9372597	8.820872	8.068439	8.740067	9.212106	8.807274	8.790787	8.057958	9.002769	8.65664	8.021885	9.211225	8.94523	8.048861	8.224932	8.494121
9698	9.308484	9.60688	9.677348	10.082014	9.6703415	9.760197	9.93963	9.733113	10.048162	9.938972	9.628236	10.03485	9.590099	9.777956	9.995689	9.638455	9.950509	9.665406	9.7793	9.654721	9.796163	9.485772	9.650175	9.697326
9699	5.6364713	6.0422225	5.747663	6.0249476	5.794986	5.5452175	5.707189	5.6921883	5.908208	5.6582246	5.748473	5.68161	5.7559595	5.5846276	5.8168225	5.790563	5.6335135	5.594884	5.686813	5.695557	5.774355	5.5993543	5.697637	5.9251657
9700	6.647782	7.0600023	6.907714	7.6814976	6.6306424	6.821408	6.655271	6.9075217	7.272752	6.8646326	6.822644	6.9158354	6.8514028	6.6139917	7.190868	6.658027	6.719904	6.5789986	6.61386	6.7425966	7.0349746	7.0104647	6.894597	6.687397
